                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999909 |  1430255496 |  1468661358 |  3996457513
  Cycles                             |  3064552991 |  3064554349 |  3064556258 |  3064554310
  IPC                                |        0.08 |        0.47 |        0.48 |        1.30
  Time (ns)                          |  1021517664 |  1021518116 |  1021518753 |  1021518103
Branch predictor stats               |             |             |             |            
  num correct                        |     2271023 |    65850628 |    77751873 |   266256261
  num incorrect                      |       15217 |      545474 |    56481850 |    45705185
  misprediction rate                 |       0.67% |       0.82% |      42.08% |      14.65%
  mpki                               |        0.06 |        0.38 |       38.46 |       11.44
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    22095385 |   109410685 |   117607394 |   484961254
    num misses                       |           3 |          43 |          52 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    68115827 |   823026539 |   430376579 |  1685278342
    num misses                       |      121838 |      110476 |       25812 |    11982585
    miss rate                        |       0.18% |       0.01% |       0.01% |       0.71%
    mpki                             |        0.49 |        0.08 |        0.02 |        3.00
  L2 TLB                             |             |             |             |            
    num accesses                     |      121841 |      110519 |       25864 |    11982603
    num misses                       |      121749 |       32755 |       23049 |       91724
    miss rate                        |      99.92% |      29.64% |      89.12% |       0.77%
    mpki                             |        0.49 |        0.02 |        0.02 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    22095385 |   109410685 |   117607394 |   484961254
    num cache misses                 |       71002 |       72438 |       23486 |     4005210
    miss rate                        |       0.32% |       0.07% |       0.02% |       0.83%
    mpki                             |        0.28 |        0.05 |        0.02 |        1.00
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    68115827 |   823026539 |   430376579 |  1685278342
    num cache misses                 |    12858718 |     7501120 |     1574835 |     7737618
    miss rate                        |      18.88% |       0.91% |       0.37% |       0.46%
    mpki                             |       51.43 |        5.24 |        1.07 |        1.94
  Cache L2                           |             |             |             |            
    num cache accesses               |    12929724 |     7583550 |     1635944 |    11798604
    num cache misses                 |     7869089 |     4616149 |     1523505 |      367556
    miss rate                        |      60.86% |      60.87% |      93.13% |       3.12%
    mpki                             |       31.48 |        3.23 |        1.04 |        0.09
  Cache L3                           |             |             |             |            
    num cache accesses               |     7869093 |     4627499 |     1561720 |      424389
    num cache misses                 |     7789275 |     2965286 |     1519605 |      345285
    miss rate                        |      98.99% |      64.08% |      97.30% |      81.36%
    mpki                             |       31.16 |        2.07 |        1.03 |        0.09
DRAM summary                         |             |             |             |            
  num dram accesses                  |    22594288 |           0 |           0 |           0
  average dram access latency (ns)   |      793.11 |         inf |         inf |         inf
  average dram queueing delay        |      653.07 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
