                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2371453304 |  1635667406 |   905298613 |   249999989
  Cycles                             |  5003863020 |  5003863416 |  5003863898 |  5003860308
  IPC                                |        0.47 |        0.33 |        0.18 |        0.05
  Time (ns)                          |  1667954340 |  1667954472 |  1667954633 |  1667953436
Branch predictor stats               |             |             |             |            
  num correct                        |   256951155 |   129717157 |   124463072 |    43244780
  num incorrect                      |    39150766 |    10613202 |    17106195 |    11689069
  misprediction rate                 |      13.22% |       7.56% |      12.08% |      21.28%
  mpki                               |       16.51 |        6.49 |       18.90 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   278990966 |   137118921 |   158579534 |    23761816
    num misses                       |          10 |          42 |         107 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1065273040 |   450239738 |   421898371 |    88558906
    num misses                       |    10833260 |     2206293 |    16412079 |    21161384
    miss rate                        |       1.02% |       0.49% |       3.89% |      23.90%
    mpki                             |        4.57 |        1.35 |       18.13 |       84.65
  L2 TLB                             |             |             |             |            
    num accesses                     |    10833270 |     2206335 |    16412186 |    21161387
    num misses                       |      967061 |      687622 |     4912481 |    10898882
    miss rate                        |       8.93% |      31.17% |      29.93% |      51.50%
    mpki                             |        0.41 |        0.42 |        5.43 |       43.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   278990966 |   137118921 |   158579534 |    23761816
    num cache misses                 |      320588 |      294260 |     3506128 |      559981
    miss rate                        |       0.11% |       0.21% |       2.21% |       2.36%
    mpki                             |        0.14 |        0.18 |        3.87 |        2.24
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1065273040 |   450239738 |   421898371 |    88558906
    num cache misses                 |    35416327 |    26767743 |    24696096 |    31376902
    miss rate                        |       3.32% |       5.95% |       5.85% |      35.43%
    mpki                             |       14.93 |       16.37 |       27.28 |      125.51
  Cache L2                           |             |             |             |            
    num cache accesses               |    36792092 |    27382643 |    34753159 |    36548628
    num cache misses                 |    23837852 |    24539240 |    23904943 |    30184654
    miss rate                        |      64.79% |      89.62% |      68.78% |      82.59%
    mpki                             |       10.05 |       15.00 |       26.41 |      120.74
  Cache L3                           |             |             |             |            
    num cache accesses               |    24945371 |    24860678 |    30472910 |    34804457
    num cache misses                 |    22962657 |    24445711 |    23047642 |    30051113
    miss rate                        |      92.05% |      98.33% |      75.63% |      86.34%
    mpki                             |        9.68 |       14.95 |       25.46 |      120.20
DRAM summary                         |             |             |             |            
  num dram accesses                  |   123863927 |           0 |           0 |           0
  average dram access latency (ns)   |      137.98 |         inf |         inf |         inf
  average dram queueing delay        |       27.97 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      74.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
