                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1954424772 |   7169804833 |   8259427130 |   3216318238 |   4154611143 |    249999989 |  19080678736 |   7164828353 |    828218438 |   1254744572 |   4878666014 |    861782966 |   3683422860 |   1235275368 |   4209188498 |   2134101244
  Cycles                             |  10558249797 |  10558249800 |  10558249792 |  10558249573 |  10558249684 |  10558244186 |  10558249577 |  10558249581 |  10558249782 |  10558249928 |  10558249610 |  10558249549 |  10558249634 |  10558249664 |  10558249575 |  10558249693
  IPC                                |         0.19 |         0.68 |         0.78 |         0.30 |         0.39 |         0.02 |         1.81 |         0.68 |         0.08 |         0.12 |         0.46 |         0.08 |         0.35 |         0.12 |         0.40 |         0.20
  Time (ns)                          |   3519416599 |   3519416600 |   3519416598 |   3519416525 |   3519416562 |   3519414729 |   3519416526 |   3519416527 |   3519416594 |   3519416643 |   3519416537 |   3519416517 |   3519416545 |   3519416555 |   3519416525 |   3519416565
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     64431647 |    330164675 |   1262658350 |     74036828 |    252553311 |     43244780 |   3521348487 |    132744039 |    134812334 |     99447806 |    529006616 |    118523232 |    560857823 |     23841086 |      5482800 |    131900125
  num incorrect                      |     30288748 |      2745675 |    323593025 |      1320231 |    151974313 |     11689069 |    240221794 |     20174815 |      8682147 |      8132618 |     80627752 |     16277105 |    120415615 |     32745414 |        92916 |      4569373
  misprediction rate                 |       31.98% |        0.82% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.19% |        6.05% |        7.56% |       13.23% |       12.07% |       17.68% |       57.87% |        1.67% |        3.35%
  mpki                               |        15.50 |         0.38 |        39.18 |         0.41 |        36.58 |        46.76 |        12.59 |         2.82 |        10.48 |         6.48 |        16.53 |        18.89 |        32.69 |        26.51 |         0.02 |         2.14
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    154146276 |    548516372 |   1074519083 |    287586315 |    495875721 |     23761816 |   3128751438 |    681914365 |    137636046 |    105106453 |    574390495 |    151023168 |    507903671 |    135570464 |    482147290 |    202790190
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          170 |            4 |           42 |           10 |          105 |          655 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
