                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2258249613 |  3629829640 |  1682533406 |   454418507 |  1150459023 |  7911622985 |  2582559832 |  5668010746 |  1723420633 |   249999981 |  6365245233 |   681914651 |  3513834053 |  9553420086 |  1149099916 |  1818411733
  Cycles                             |  5389206198 |  5389205280 |  5389205403 |  5389205517 |  5389205437 |  5389205261 |  5389206423 |  5389205162 |  5389205267 |  5389201395 |  5389205194 |  5389206430 |  5389205674 |  5389205175 |  5389205825 |  5389206614
  IPC                                |        0.42 |        0.67 |        0.31 |        0.08 |        0.21 |        1.47 |        0.48 |        1.05 |        0.32 |        0.05 |        1.18 |        0.13 |        0.65 |        1.77 |        0.21 |        0.34
  Time (ns)                          |  1796402066 |  1796401760 |  1796401801 |  1796401839 |  1796401813 |  1796401754 |  1796402141 |  1796401721 |  1796401756 |  1796400465 |  1796401732 |  1796402144 |  1796401892 |  1796401725 |  1796401942 |  1796402205
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   244639976 |   194768044 |   102263870 |    62462767 |    61658728 |   527390447 |   332546716 |   455859339 |    39627957 |    58565837 |   280137298 |    12606179 |   161815177 |  1763088841 |    10418193 |   276993125
  num incorrect                      |    37238368 |   138135814 |    61536749 |     8596861 |     1442431 |    90428536 |    77703072 |    76559740 |      706495 |     6500447 |    15914263 |    17573434 |     1346823 |   120276002 |       69756 |    59365031
  misprediction rate                 |      13.21% |      41.49% |      37.57% |      12.10% |       2.29% |      14.64% |      18.94% |      14.38% |       1.75% |       9.99% |       5.38% |      58.23% |       0.83% |       6.39% |       0.67% |      17.65%
  mpki                               |       16.49 |       38.06 |       36.57 |       18.92 |        1.25 |       11.43 |       30.09 |       13.51 |        0.41 |       26.00 |        2.50 |       25.77 |        0.38 |       12.59 |        0.06 |       32.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   265976133 |   295157085 |   200771856 |    79586114 |   115078722 |   959927208 |   362036803 |   830346773 |   154144229 |    21135842 |   606926358 |    73801874 |   268826068 |  1566522327 |   101558172 |   250825266
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         212 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         368
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1015744428 |  1069465266 |   773616975 |   211769591 |   401548929 |  3335715155 |  1008946081 |  2717574854 |   677548223 |    86633855 |  1938745639 |   248257025 |  2021968398 |  3113446540 |   312808711 |   705603514
    num misses                       |    10106567 |       63471 |     5309560 |     8235103 |      610556 |    23666991 |     1794216 |    15167666 |      360205 |     1331682 |      612788 |     1720446 |      272553 |          23 |      558318 |     3752554
    miss rate                        |       0.99% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.48 |        0.02 |        3.16 |       18.12 |        0.53 |        2.99 |        0.69 |        2.68 |        0.21 |        5.33 |        0.10 |        2.52 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    10106577 |       63523 |     5309570 |     8235195 |      610603 |    23667009 |     1794428 |    15167731 |      360209 |     1349123 |      612796 |     1720460 |      272596 |          62 |      558321 |     3752922
    num misses                       |      891908 |       56600 |     4219147 |     2457654 |      190327 |      180563 |      287362 |       96230 |      188512 |     1140467 |       15314 |     1720441 |       78232 |          62 |      557899 |      360480
    miss rate                        |       8.83% |      89.10% |      79.46% |      29.84% |      31.17% |       0.76% |      16.01% |       0.63% |      52.33% |      84.53% |       2.50% |     100.00% |      28.70% |     100.00% |      99.92% |       9.61%
    mpki                             |        0.39 |        0.02 |        2.51 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.52 |        0.02 |        0.00 |        0.49 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   265976133 |   295157085 |   200771856 |    79586114 |   115078722 |   959927208 |   362036803 |   830346773 |   154144229 |    21135842 |   606926358 |    73801874 |   268826068 |  1566522327 |   101558172 |   250825266
    num cache misses                 |       49542 |       73985 |       48221 |      962696 |       38678 |     8046173 |    10531664 |    24599358 |       52594 |      346610 |       52529 |       15535 |      131965 |    14857020 |      160092 |    14352103
    miss rate                        |       0.02% |       0.03% |       0.02% |       1.21% |       0.03% |       0.84% |       2.91% |       2.96% |       0.03% |       1.64% |       0.01% |       0.02% |       0.05% |       0.95% |       0.16% |       5.72%
    mpki                             |        0.02 |        0.02 |        0.03 |        2.12 |        0.03 |        1.02 |        4.08 |        4.34 |        0.03 |        1.39 |        0.01 |        0.02 |        0.04 |        1.56 |        0.14 |        7.89
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
