                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  660028997 |  249999898 |  397538815 |  468488165
  Cycles                             |  762415836 |  762414626 |  762415840 |  762416129
  IPC                                |       0.87 |       0.33 |       0.52 |       0.61
  Time (ns)                          |  254138612 |  254138209 |  254138614 |  254138710
Branch predictor stats               |            |            |            |           
  num correct                        |     862462 |    4856955 |   24140988 |   69948549
  num incorrect                      |      14616 |    6669357 |     960675 |   16043879
  misprediction rate                 |      1.67% |     57.86% |      3.83% |     18.66%
  mpki                               |       0.02 |      26.68 |       2.42 |      34.25
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   75596058 |   27532058 |   37950391 |   66023168
    num misses                       |          6 |         14 |         22 |        167
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  493760313 |   93614435 |  133670971 |  182344688
    num misses                       |   17927818 |     661938 |    1069220 |     977394
    miss rate                        |      3.63% |      0.71% |      0.80% |      0.54%
    mpki                             |      27.16 |       2.65 |       2.69 |       2.09
  L2 TLB                             |            |            |            |           
    num accesses                     |   17927824 |     661952 |    1069242 |     977561
    num misses                       |   12883757 |     661946 |      92766 |      85793
    miss rate                        |     71.86% |    100.00% |      8.68% |      8.78%
    mpki                             |      19.52 |       2.65 |       0.23 |       0.18
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   75596058 |   27532058 |   37950391 |   66023168
    num cache misses                 |     324094 |      21026 |     263134 |    4017122
    miss rate                        |      0.43% |      0.08% |      0.69% |      6.08%
    mpki                             |       0.49 |       0.08 |       0.66 |       8.57
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  493760313 |   93614435 |  133670971 |  182344688
    num cache misses                 |    5444965 |    7296411 |    7564266 |    3072674
    miss rate                        |      1.10% |      7.79% |      5.66% |      1.69%
    mpki                             |       8.25 |      29.19 |      19.03 |       6.56
  Cache L2                           |            |            |            |           
    num cache accesses               |    5769902 |    8262511 |    8380968 |    7258380
    num cache misses                 |    4053995 |    7317437 |    3682456 |    3061783
    miss rate                        |     70.26% |     88.56% |     43.94% |     42.18%
    mpki                             |       6.14 |      29.27 |       9.26 |       6.54
  Cache L3                           |            |            |            |           
    num cache accesses               |    4054917 |    8262511 |    4239351 |    3230888
    num cache misses                 |    3404154 |    7297314 |    2041535 |    1101598
    miss rate                        |     83.95% |     88.32% |     48.16% |     34.10%
    mpki                             |       5.16 |      29.19 |       5.14 |       2.35
DRAM summary                         |            |            |            |           
  num dram accesses                  |   19163013 |          0 |          0 |          0
  average dram access latency (ns)   |     154.63 |        inf |        inf |        inf
  average dram queueing delay        |      44.62 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     75.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
