                                     | Core 0     | Core 1      | Core 2      | Core 3     
  Instructions                       |  249999973 |  1634391130 |  1817758836 |  1679646683
  Cycles                             |  926633094 |   926634600 |   926634600 |   926634581
  IPC                                |       0.27 |        1.76 |        1.96 |        1.81
  Time (ns)                          |  308877698 |   308878200 |   308878200 |   308878194
Branch predictor stats               |            |             |             |            
  num correct                        |   40600608 |    94023074 |   335469196 |   112268476
  num incorrect                      |    2521753 |    15906406 |    22886049 |    19136493
  misprediction rate                 |      5.85% |      14.47% |       6.39% |      14.56%
  mpki                               |      10.09 |        9.73 |       12.59 |       11.39
TLB Summary                          |            |             |             |            
  I-TLB                              |            |             |             |            
    num accesses                     |   41868591 |   184328966 |   298069026 |   203684287
    num misses                       |          4 |          56 |          39 |          18
    miss rate                        |      0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |            |             |             |            
    num accesses                     |   75636447 |   765873732 |   592411558 |   707579180
    num misses                       |      88470 |      494685 |          23 |     4945360
    miss rate                        |      0.12% |       0.06% |       0.00% |       0.70%
    mpki                             |       0.35 |        0.30 |        0.00 |        2.94
  L2 TLB                             |            |             |             |            
    num accesses                     |      88474 |      494741 |          62 |     4945378
    num misses                       |      88474 |       77847 |          62 |       37459
    miss rate                        |    100.00% |      15.73% |     100.00% |       0.76%
    mpki                             |       0.35 |        0.05 |        0.00 |        0.02
Cache Summary                        |            |             |             |            
  Cache L1-I                         |            |             |             |            
    num cache accesses               |   41868591 |   184328966 |   298069026 |   203684287
    num cache misses                 |       2134 |      291666 |     2777367 |     1631529
    miss rate                        |      0.01% |       0.16% |       0.93% |       0.80%
    mpki                             |       0.01 |        0.18 |        1.53 |        0.97
  Cache L1-D                         |            |             |             |            
    num cache accesses               |   75636447 |   765873732 |   592411558 |   707579180
    num cache misses                 |    5662424 |     4570028 |        5770 |     3245961
    miss rate                        |      7.49% |       0.60% |       0.00% |       0.46%
    mpki                             |      22.65 |        2.80 |        0.00 |        1.93
  Cache L2                           |            |             |             |            
    num cache accesses               |    7662025 |     4862819 |     2783805 |     4885274
    num cache misses                 |    5664558 |     2454499 |       15522 |       45951
    miss rate                        |     73.93% |      50.47% |       0.56% |       0.94%
    mpki                             |      22.66 |        1.50 |        0.01 |        0.03
  Cache L3                           |            |             |             |            
    num cache accesses               |    7662025 |     2457730 |       16190 |       53836
    num cache misses                 |    5538951 |      245489 |       15420 |       45338
    miss rate                        |     72.29% |       9.99% |      95.24% |      84.22%
    mpki                             |      22.16 |        0.15 |        0.01 |        0.03
DRAM summary                         |            |             |             |            
  num dram accesses                  |    7907741 |           0 |           0 |           0
  average dram access latency (ns)   |     112.60 |         inf |         inf |         inf
  average dram queueing delay        |       2.59 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |     25.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |            |             |             |            
  num loads from dram                |          0 |           0 |           0 |           0
  num loads from dram cache          |          0 |           0 |           0 |           0
  num loads from remote cache        |          0 |           0 |           0 |           0
