                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999888 |   343907428 |  1003714018 |  1029724548
  Cycles                             |  1944004504 |  1944007298 |  1944007050 |  1944007058
  IPC                                |        0.13 |        0.18 |        0.52 |        0.53
  Time (ns)                          |   648001502 |   648002433 |   648002350 |   648002353
Branch predictor stats               |             |             |             |            
  num correct                        |    19818647 |     9993561 |   129395000 |   110621669
  num incorrect                      |     1620730 |     4862733 |    30143194 |    16733974
  misprediction rate                 |       7.56% |      32.73% |      18.89% |      13.14%
  mpki                               |        6.48 |       14.14 |       30.03 |       16.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    20925725 |    26607540 |   140742545 |   120861537
    num misses                       |          42 |           3 |         139 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    68803936 |   158037091 |   391869644 |   462716080
    num misses                       |      336502 |      159712 |      705850 |     4977650
    miss rate                        |       0.49% |       0.10% |       0.18% |       1.08%
    mpki                             |        1.35 |        0.46 |        0.70 |        4.83
  L2 TLB                             |             |             |             |            
    num accesses                     |      336544 |      159715 |      705989 |     4977660
    num misses                       |      104716 |      104843 |      112479 |      441864
    miss rate                        |      31.12% |      65.64% |      15.93% |       8.88%
    mpki                             |        0.42 |        0.30 |        0.11 |        0.43
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    20925725 |    26607540 |   140742545 |   120861537
    num cache misses                 |       30082 |       22827 |     4127459 |       45625
    miss rate                        |       0.14% |       0.09% |       2.93% |       0.04%
    mpki                             |        0.12 |        0.07 |        4.11 |        0.04
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    68803936 |   158037091 |   391869644 |   462716080
    num cache misses                 |     3679016 |     7670791 |     4854787 |    14909930
    miss rate                        |       5.35% |       4.85% |       1.24% |       3.22%
    mpki                             |       14.72 |       22.30 |        4.84 |       14.48
  Cache L2                           |             |             |             |            
    num cache accesses               |     3746525 |     8094001 |     9224983 |    15148192
    num cache misses                 |     3243548 |     6740416 |     2573911 |     8126445
    miss rate                        |      86.57% |      83.28% |      27.90% |      53.65%
    mpki                             |       12.97 |       19.60 |        2.56 |        7.89
  Cache L3                           |             |             |             |            
    num cache accesses               |     3281058 |     7140799 |     2821058 |     8335313
    num cache misses                 |     2717444 |     6720786 |      880273 |     1738984
    miss rate                        |      82.82% |      94.12% |      31.20% |      20.86%
    mpki                             |       10.87 |       19.54 |        0.88 |        1.69
DRAM summary                         |             |             |             |            
  num dram accesses                  |    14302619 |           0 |           0 |           0
  average dram access latency (ns)   |      509.34 |         inf |         inf |         inf
  average dram queueing delay        |      369.30 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
