                                     | Core 0      | Core 1     | Core 2     | Core 3    
  Instructions                       |  1044166358 |  491265218 |  755658549 |  249999984
  Cycles                             |   844820458 |  844820662 |  844820463 |  844818437
  IPC                                |        1.24 |       0.58 |       0.89 |       0.30
  Time (ns)                          |   281606819 |  281606887 |  281606821 |  281606146
Branch predictor stats               |             |            |            |           
  num correct                        |    58852826 |   63224775 |   34802979 |   15199251
  num incorrect                      |     9982631 |   14778927 |     290253 |    9146162
  misprediction rate                 |      14.50% |     18.95% |      0.83% |     37.57%
  mpki                               |        9.56 |      30.08 |       0.38 |      36.58
TLB Summary                          |             |            |            |           
  I-TLB                              |             |            |            |           
    num accesses                     |   116679484 |   68897256 |   57817411 |   29844534
    num misses                       |          56 |        117 |         43 |         10
    miss rate                        |       0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |            |            |           
    num accesses                     |   492438777 |  192075088 |  434813276 |  114926447
    num misses                       |      316669 |     340646 |      58712 |     791196
    miss rate                        |       0.06% |      0.18% |      0.01% |      0.69%
    mpki                             |        0.30 |       0.69 |       0.08 |       3.16
  L2 TLB                             |             |            |            |           
    num accesses                     |      316725 |     340763 |      58755 |     791206
    num misses                       |       50087 |      54626 |      17016 |     629349
    miss rate                        |      15.81% |     16.03% |     28.96% |     79.54%
    mpki                             |        0.05 |       0.11 |       0.02 |       2.52
Cache Summary                        |             |            |            |           
  Cache L1-I                         |             |            |            |           
    num cache accesses               |   116679484 |   68897256 |   57817411 |   29844534
    num cache misses                 |      236563 |    2026089 |      39569 |      11775
    miss rate                        |       0.20% |      2.94% |      0.07% |      0.04%
    mpki                             |        0.23 |       4.12 |       0.05 |       0.05
  Cache L1-D                         |             |            |            |           
    num cache accesses               |   492438777 |  192075088 |  434813276 |  114926447
    num cache misses                 |     2958698 |    2363475 |    3966510 |    1785964
    miss rate                        |       0.60% |      1.23% |      0.91% |      1.55%
    mpki                             |        2.83 |       4.81 |       5.25 |       7.14
  Cache L2                           |             |            |            |           
    num cache accesses               |     3197365 |    4544003 |    4013124 |    2068728
    num cache misses                 |     1798220 |    1285559 |    2455892 |    1525705
    miss rate                        |      56.24% |     28.29% |     61.20% |     73.75%
    mpki                             |        1.72 |       2.62 |       3.25 |       6.10
  Cache L3                           |             |            |            |           
    num cache accesses               |     1800943 |    1443080 |    2463767 |    1837825
    num cache misses                 |      487435 |     593740 |    1423569 |     941586
    miss rate                        |      27.07% |     41.14% |     57.78% |     51.23%
    mpki                             |        0.47 |       1.21 |       1.88 |       3.77
DRAM summary                         |             |            |            |           
  num dram accesses                  |     5830402 |          0 |          0 |          0
  average dram access latency (ns)   |      349.93 |        inf |        inf |        inf
  average dram queueing delay        |      209.89 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      82.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |           
  num loads from dram                |           0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |          0
