                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |   460905216 |   846644838 |   702575966
  Cycles                             |  3183173254 |  3183177091 |  3183177126 |  3183176930
  IPC                                |        0.08 |        0.14 |        0.27 |        0.22
  Time (ns)                          |  1061057752 |  1061059031 |  1061059042 |  1061058977
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    76504849 |     7677873 |    13174665
  num incorrect                      |     6500447 |     4680308 |       51412 |    18054859
  misprediction rate                 |       9.99% |       5.76% |       0.67% |      57.81%
  mpki                               |       26.00 |       10.15 |        0.06 |       25.70
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |    77834291 |    74827144 |    76074280
    num misses                       |       17441 |           4 |           3 |          14
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   139277754 |   230499808 |   258091734
    num misses                       |     1331625 |      166935 |      411529 |     1810986
    miss rate                        |       1.54% |       0.12% |       0.18% |       0.70%
    mpki                             |        5.33 |        0.36 |        0.49 |        2.58
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349066 |      166939 |      411532 |     1811000
    num misses                       |     1140456 |      166939 |      411220 |     1810978
    miss rate                        |      84.54% |     100.00% |      99.92% |     100.00%
    mpki                             |        4.56 |        0.36 |        0.49 |        2.58
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |    77834291 |    74827144 |    76074280
    num cache misses                 |      518642 |       29890 |      293530 |       51447
    miss rate                        |       2.45% |       0.04% |       0.39% |       0.07%
    mpki                             |        2.07 |        0.06 |        0.35 |        0.07
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   139277754 |   230499808 |   258091734
    num cache misses                 |     7593993 |    10686276 |    43442336 |    19992863
    miss rate                        |       8.77% |       7.67% |      18.85% |       7.75%
    mpki                             |       30.38 |       23.19 |       51.31 |       28.46
  Cache L2                           |             |             |             |            
    num cache accesses               |     8187652 |    14170667 |    43736186 |    22406082
    num cache misses                 |     7907365 |    10716166 |    27735444 |    20044185
    miss rate                        |      96.58% |      75.62% |      63.42% |      89.46%
    mpki                             |       31.63 |       23.25 |       32.76 |       28.53
  Cache L3                           |             |             |             |            
    num cache accesses               |     7984602 |    14170667 |    27735764 |    22405957
    num cache misses                 |     7905294 |    10714222 |    27517556 |    20020630
    miss rate                        |      99.01% |      75.61% |      99.21% |      89.35%
    mpki                             |       31.62 |       23.25 |       32.50 |       28.50
DRAM summary                         |             |             |             |            
  num dram accesses                  |    99056364 |           0 |           0 |           0
  average dram access latency (ns)   |      225.37 |         inf |         inf |         inf
  average dram queueing delay        |      115.36 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
