                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999939 |  282991905 |  373214544 |  259049035
  Cycles                             |  255582051 |  255584421 |  255584110 |  255584400
  IPC                                |       0.98 |       1.11 |       1.46 |       1.01
  Time (ns)                          |   85194017 |   85194807 |   85194703 |   85194800
Branch predictor stats               |            |            |            |           
  num correct                        |     325726 |   42443531 |   30068575 |    5380248
  num incorrect                      |       5522 |    4866139 |    5026898 |     813495
  misprediction rate                 |      1.67% |     10.29% |     14.32% |     13.13%
  mpki                               |       0.02 |      17.20 |      13.47 |       3.14
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   28636353 |   45452106 |   54712047 |   24871688
    num misses                       |          6 |       2037 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  187012795 |  114895510 |  178925006 |  131281196
    num misses                       |    6743928 |     700961 |    1006184 |     299164
    miss rate                        |      3.61% |      0.61% |      0.56% |      0.23%
    mpki                             |      26.98 |       2.48 |       2.70 |       1.15
  L2 TLB                             |            |            |            |           
    num accesses                     |    6743934 |     702998 |    1006249 |     299226
    num misses                       |    4823346 |     102187 |       6222 |       4324
    miss rate                        |     71.52% |     14.54% |      0.62% |      1.45%
    mpki                             |      19.29 |       0.36 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   28636353 |   45452106 |   54712047 |   24871688
    num cache misses                 |      57979 |     863849 |    1617382 |      12713
    miss rate                        |      0.20% |      1.90% |      2.96% |      0.05%
    mpki                             |       0.23 |       3.05 |       4.33 |       0.05
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  187012795 |  114895510 |  178925006 |  131281196
    num cache misses                 |    2048751 |    1121703 |    5936773 |    2095671
    miss rate                        |      1.10% |      0.98% |      3.32% |      1.60%
    mpki                             |       8.20 |       3.96 |      15.91 |       8.09
  Cache L2                           |            |            |            |           
    num cache accesses               |    2108308 |    2026203 |    7555447 |    2146195
    num cache misses                 |    1426255 |     649693 |      45870 |     467940
    miss rate                        |     67.65% |     32.06% |      0.61% |     21.80%
    mpki                             |       5.71 |       2.30 |       0.12 |       1.81
  Cache L3                           |            |            |            |           
    num cache accesses               |    1427837 |     690663 |      47411 |     505871
    num cache misses                 |    1305002 |     359327 |      33259 |     212893
    miss rate                        |     91.40% |     52.03% |     70.15% |     42.08%
    mpki                             |       5.22 |       1.27 |       0.09 |       0.82
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2431884 |          0 |          0 |          0
  average dram access latency (ns)   |     123.59 |        inf |        inf |        inf
  average dram queueing delay        |      13.58 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
