                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   432640249 |   420293837 |   249999981 |   987871581
  Cycles                             |  1948482096 |  1948482177 |  1948478876 |  1948482057
  IPC                                |        0.22 |        0.22 |        0.13 |        0.51
  Time (ns)                          |   649494032 |   649494059 |   649492959 |   649494019
Branch predictor stats               |             |             |             |            
  num correct                        |    71696403 |    62791518 |    58565837 |    33155706
  num incorrect                      |     4400563 |    14344220 |     6500447 |    15526194
  misprediction rate                 |       5.78% |      18.60% |       9.99% |      31.89%
  mpki                               |       10.17 |       34.13 |       26.00 |       15.72
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    72746095 |    58599031 |    21135842 |    77866665
    num misses                       |           4 |         160 |       17441 |           3
    miss rate                        |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   131505562 |   163902791 |    86633855 |   428375165
    num misses                       |      156994 |      853342 |     1331604 |      440630
    miss rate                        |       0.12% |       0.52% |       1.54% |       0.10%
    mpki                             |        0.36 |        2.03 |        5.33 |        0.45
  L2 TLB                             |             |             |             |            
    num accesses                     |      156998 |      853502 |     1349045 |      440633
    num misses                       |      156998 |       63008 |     1140474 |      302263
    miss rate                        |     100.00% |       7.38% |      84.54% |      68.60%
    mpki                             |        0.36 |        0.15 |        4.56 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    72746095 |    58599031 |    21135842 |    77866665
    num cache misses                 |       10167 |     4926538 |      456628 |       59233
    miss rate                        |       0.01% |       8.41% |       2.16% |       0.08%
    mpki                             |        0.02 |       11.72 |        1.83 |        0.06
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   131505562 |   163902791 |    86633855 |   428375165
    num cache misses                 |    10049397 |     3538787 |     7520533 |    21821014
    miss rate                        |       7.64% |       2.16% |       8.68% |       5.09%
    mpki                             |       23.23 |        8.42 |       30.08 |       22.09
  Cache L2                           |             |             |             |            
    num cache accesses               |    13393255 |     8991117 |     8029614 |    23426162
    num cache misses                 |    10059564 |     5903168 |     7692631 |    19471414
    miss rate                        |      75.11% |      65.66% |      95.80% |      83.12%
    mpki                             |       23.25 |       14.05 |       30.77 |       19.71
  Cache L3                           |             |             |             |            
    num cache accesses               |    13393255 |     6433404 |     7746625 |    21017329
    num cache misses                 |    10056997 |     5895122 |     7688080 |    19433514
    miss rate                        |      75.09% |      91.63% |      99.24% |      92.46%
    mpki                             |       23.25 |       14.03 |       30.75 |       19.67
DRAM summary                         |             |             |             |            
  num dram accesses                  |    50612687 |           0 |           0 |           0
  average dram access latency (ns)   |      143.01 |         inf |         inf |         inf
  average dram queueing delay        |       33.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
