                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2050662598 |   896937278 |   980793525 |   376582163 |  1611154541 |   249999973 |  1479786614 |   438480346
  Cycles                             |  1154627927 |  1154628008 |  1154628093 |  1154628056 |  1154628256 |  1154624831 |  1154628000 |  1154628258
  IPC                                |        1.78 |        0.78 |        0.85 |        0.33 |        1.40 |        0.22 |        1.28 |        0.38
  Time (ns)                          |   384875976 |   384876003 |   384876031 |   384876019 |   384876085 |   384874944 |   384876000 |   384876086
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   116426427 |   137175166 |    17718507 |     7130255 |   143279065 |    40600608 |   118967059 |    26630611
  num incorrect                      |    19666050 |    35192398 |     2600094 |     9913823 |    24046832 |     2521753 |    19982594 |    16024959
  misprediction rate                 |      14.45% |      20.42% |      12.80% |      58.17% |      14.37% |       5.85% |      14.38% |      37.57%
  mpki                               |        9.59 |       39.24 |        2.65 |       26.33 |       14.93 |       10.09 |       13.50 |       36.55
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   229875865 |   116731797 |    93330489 |    41442149 |   183114047 |    41868591 |   216767183 |    52261411
    num misses                       |          56 |          19 |          71 |          14 |         619 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   964878027 |   301771611 |   501421004 |   138674140 |   673853462 |    75636447 |   709407438 |   201701446
    num misses                       |      624566 |     1331020 |     1113688 |      992263 |      356513 |       88470 |     3958802 |     1373013
    miss rate                        |       0.06% |       0.44% |       0.22% |       0.72% |       0.05% |       0.12% |       0.56% |       0.68%
    mpki                             |        0.30 |        1.48 |        1.14 |        2.63 |        0.22 |        0.35 |        2.68 |        3.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      624622 |     1331039 |     1113759 |      992277 |      357132 |       88474 |     3958867 |     1373023
    num misses                       |       98495 |      279138 |       14539 |      992266 |       11341 |       88474 |       25208 |     1088617
    miss rate                        |      15.77% |      20.97% |       1.31% |     100.00% |       3.18% |     100.00% |       0.64% |      79.29%
    mpki                             |        0.05 |        0.31 |        0.01 |        2.63 |        0.01 |        0.35 |        0.02 |        2.48
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   229875865 |   116731797 |    93330489 |    41442149 |   183114047 |    41868591 |   216767183 |    52261411
    num cache misses                 |      367756 |      694132 |       25307 |       13428 |     2250754 |        7301 |     6421532 |       43518
    miss rate                        |       0.16% |       0.59% |       0.03% |       0.03% |       1.23% |       0.02% |       2.96% |       0.08%
    mpki                             |        0.18 |        0.77 |        0.03 |        0.04 |        1.40 |        0.03 |        4.34 |        0.10
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   964878027 |   301771611 |   501421004 |   138674140 |   673853462 |    75636447 |   709407438 |   201701446
    num cache misses                 |     5778181 |     1374274 |     7650822 |    10657946 |     5969016 |     5661326 |    23371290 |     3159528
    miss rate                        |       0.60% |       0.46% |       1.53% |       7.69% |       0.89% |       7.48% |       3.29% |       1.57%
    mpki                             |        2.82 |        1.53 |        7.80 |       28.30 |        3.70 |       22.65 |       15.79 |        7.21
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6147105 |     2378852 |     8120692 |    12081816 |     8247148 |     7688340 |    29816207 |     3765278
    num cache misses                 |     3103299 |     1018884 |     1606396 |    10671290 |      605211 |     5668627 |      552291 |     2730718
    miss rate                        |      50.48% |      42.83% |      19.78% |      88.33% |       7.34% |      73.73% |       1.85% |      72.52%
    mpki                             |        1.51 |        1.14 |        1.64 |       28.34 |        0.38 |       22.67 |        0.37 |        6.23
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3105677 |     1336588 |     2052322 |    12081732 |      636967 |     7688340 |      579864 |     3340027
    num cache misses                 |      170340 |      997738 |     1173887 |    10666648 |      373558 |     5667594 |      523556 |     2467904
    miss rate                        |       5.48% |      74.65% |      57.20% |      88.29% |      58.65% |      73.72% |      90.29% |      73.89%
    mpki                             |        0.08 |        1.11 |        1.20 |       28.32 |        0.23 |       22.67 |        0.35 |        5.63
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30802081 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      152.53 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       42.52 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      80.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
