                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  266755276 |  410491888 |  455897477
  Cycles                             |  254943039 |  254946600 |  254946600 |  254946588
  IPC                                |       0.98 |       1.05 |       1.61 |       1.79
  Time (ns)                          |   84981013 |   84982200 |   84982200 |   84982196
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14096198 |   17417452 |   57288473
  num incorrect                      |    9793313 |   10236038 |    1002018 |    6405872
  misprediction rate                 |     20.40% |     42.07% |      5.44% |     10.06%
  mpki                               |      39.17 |      38.37 |       2.44 |      14.05
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   21548340 |   39670201 |   70482736
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   78381141 |  127532211 |  184579202
    num misses                       |     372582 |       4541 |      36072 |      54682
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372601 |       4593 |      36080 |      55040
    num misses                       |      78123 |       4190 |       1105 |       1798
    miss rate                        |     20.97% |     91.23% |      3.06% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   21548340 |   39670201 |   70482736
    num cache misses                 |     108787 |       1712 |        829 |    1487103
    miss rate                        |      0.33% |      0.01% |      0.00% |      2.11%
    mpki                             |       0.44 |       0.01 |       0.00 |       3.26
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   78381141 |  127532211 |  184579202
    num cache misses                 |     311275 |     268145 |    3445943 |    1437074
    miss rate                        |      0.37% |      0.34% |      2.70% |      0.78%
    mpki                             |       1.25 |       1.01 |       8.39 |       3.15
  Cache L2                           |            |            |            |           
    num cache accesses               |     486441 |     272364 |    3455153 |    2930283
    num cache misses                 |     105416 |     259590 |      46547 |      85336
    miss rate                        |     21.67% |     95.31% |      1.35% |      2.91%
    mpki                             |       0.42 |       0.97 |       0.11 |       0.19
  Cache L3                           |            |            |            |           
    num cache accesses               |     173006 |     262159 |      55051 |      92238
    num cache misses                 |      91440 |     259211 |      41122 |      60513
    miss rate                        |     52.85% |     98.88% |     74.70% |     65.61%
    mpki                             |       0.37 |       0.97 |       0.10 |       0.13
DRAM summary                         |            |            |            |           
  num dram accesses                  |     744178 |          0 |          0 |          0
  average dram access latency (ns)   |     112.22 |        inf |        inf |        inf
  average dram queueing delay        |       2.21 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
