                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1591146986 |   249999989 |   928351694 |  4070490247
  Cycles                             |  3977291089 |  3977286029 |  3977290891 |  3977290906
  IPC                                |        0.40 |        0.06 |        0.23 |        1.02
  Time (ns)                          |  1325763697 |  1325762010 |  1325763631 |  1325763636
Branch predictor stats               |             |             |             |            
  num correct                        |   126120357 |    43244780 |   156596373 |   440848441
  num incorrect                      |    10313314 |    11689069 |    14472934 |    67125480
  misprediction rate                 |       7.56% |      21.28% |       8.46% |      13.21%
  mpki                               |        6.48 |       46.76 |       15.59 |       16.49
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   133693357 |    23761816 |   107642711 |   479110666
    num misses                       |          42 |           3 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   437845378 |    88558906 |   323661104 |  1829510835
    num misses                       |     2139981 |    21160799 |     5583136 |    18552870
    miss rate                        |       0.49% |      23.89% |       1.72% |       1.01%
    mpki                             |        1.34 |       84.64 |        6.01 |        4.56
  L2 TLB                             |             |             |             |            
    num accesses                     |     2140023 |    21160802 |     5583178 |    18552880
    num misses                       |      667541 |    10898566 |     1509168 |     1646278
    miss rate                        |      31.19% |      51.50% |      27.03% |       8.87%
    mpki                             |        0.42 |       43.59 |        1.63 |        0.40
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   133693357 |    23761816 |   107642711 |   479110666
    num cache misses                 |      155185 |       80645 |       63553 |       97397
    miss rate                        |       0.12% |       0.34% |       0.06% |       0.02%
    mpki                             |        0.10 |        0.32 |        0.07 |        0.02
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   437845378 |    88558906 |   323661104 |  1829510835
    num cache misses                 |    23386622 |    28850285 |    37988920 |    58611653
    miss rate                        |       5.34% |      32.58% |      11.74% |       3.20%
    mpki                             |       14.70 |      115.40 |       40.92 |       14.40
  Cache L2                           |             |             |             |            
    num cache accesses               |    23769608 |    32940734 |    43308295 |    59505843
    num cache misses                 |    20333154 |    21752479 |    29163365 |    23596001
    miss rate                        |      85.54% |      66.04% |      67.34% |      39.65%
    mpki                             |       12.78 |       87.01 |       31.41 |        5.80
  Cache L3                           |             |             |             |            
    num cache accesses               |    20563789 |    25831495 |    34428192 |    24558381
    num cache misses                 |    16771589 |    21292691 |    26167436 |     7792743
    miss rate                        |      81.56% |      82.43% |      76.01% |      31.73%
    mpki                             |       10.54 |       85.17 |       28.19 |        1.91
DRAM summary                         |             |             |             |            
  num dram accesses                  |    92280676 |           0 |           0 |           0
  average dram access latency (ns)   |      136.23 |         inf |         inf |         inf
  average dram queueing delay        |       26.22 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
