                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4051101973 |   876280073 |  3287363112 |   249999989 |  3397792990 |  2974708399 |   492552592 |   953884903
  Cycles                             |  4501663512 |  4501663820 |  4501663624 |  4501659630 |  4501663500 |  4501663203 |  4501664926 |  4501663623
  IPC                                |        0.90 |        0.19 |        0.73 |        0.06 |        0.75 |        0.66 |        0.11 |        0.21
  Time (ns)                          |  1500554504 |  1500554607 |  1500554541 |  1500553210 |  1500554500 |  1500554401 |  1500554975 |  1500554541
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   220143340 |   120445427 |    62406226 |    43244780 |   437381716 |    68505209 |   115353936 |   161176029
  num incorrect                      |   153119823 |    16553386 |     9491462 |    11689069 |   102171481 |     1221695 |    12800256 |    14902932
  misprediction rate                 |      41.02% |      12.08% |      13.20% |      21.28% |      18.94% |       1.75% |       9.99% |       8.46%
  mpki                               |       37.80 |       18.89 |        2.89 |       46.76 |       30.07 |        0.41 |       25.99 |       15.62
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   331222628 |   153531074 |   313454933 |    23761816 |   476490684 |   265951799 |    41661008 |   110625281
    num misses                       |          52 |         105 |         110 |           3 |         245 |           4 |       34659 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1196345387 |   408341152 |  1670101344 |    88558906 |  1328208371 |  1169065419 |   170728613 |   331437811
    num misses                       |       72284 |    15903352 |     3714329 |    21160297 |     2362195 |      623452 |     2642256 |     5676767
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.55% |       1.71%
    mpki                             |        0.02 |       18.15 |        1.13 |       84.64 |        0.70 |        0.21 |        5.36 |        5.95
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       72336 |    15903457 |     3714439 |    21160300 |     2362440 |      623456 |     2676915 |     5676809
    num misses                       |       64605 |     4763351 |       51248 |    10898301 |      377067 |      325097 |     2261828 |     1535561
    miss rate                        |      89.31% |      29.95% |       1.38% |      51.50% |      15.96% |      52.14% |      84.49% |      27.05%
    mpki                             |        0.02 |        5.44 |        0.02 |       43.59 |        0.11 |        0.11 |        4.59 |        1.61
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   331222628 |   153531074 |   313454933 |    23761816 |   476490684 |   265951799 |    41661008 |   110625281
    num cache misses                 |      106754 |     1831142 |       78810 |       54942 |    13860119 |       87968 |      687678 |       56727
    miss rate                        |       0.03% |       1.19% |       0.03% |       0.23% |       2.91% |       0.03% |       1.65% |       0.05%
    mpki                             |        0.03 |        2.09 |        0.02 |        0.22 |        4.08 |        0.03 |        1.40 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1196345387 |   408341152 |  1670101344 |    88558906 |  1328208371 |  1169065419 |   170728613 |   331437811
    num cache misses                 |     4531217 |    22659656 |    25903851 |    28763850 |    16431629 |    30219736 |    14601815 |    38697326
    miss rate                        |       0.38% |       5.55% |       1.55% |      32.48% |       1.24% |       2.58% |       8.55% |      11.68%
    mpki                             |        1.12 |       25.86 |        7.88 |      115.06 |        4.84 |       10.16 |       29.65 |       40.57
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4827752 |    28972014 |    27411639 |    32510435 |    31481293 |    30344047 |    15327962 |    42651101
    num cache misses                 |     4436148 |    18590000 |     5830881 |    20331292 |     5911924 |    20640525 |    14450137 |    28783257
    miss rate                        |      91.89% |      64.17% |      21.27% |      62.54% |      18.78% |      68.02% |      94.27% |      67.49%
    mpki                             |        1.10 |       21.21 |        1.77 |       81.33 |        1.74 |        6.94 |       29.34 |       30.17
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4630136 |    23090154 |     7281375 |    24095214 |     7142897 |    20690315 |    14490493 |    32690122
    num cache misses                 |     4430459 |    15189723 |     5043591 |    17099792 |     4560450 |    20532390 |    14228825 |    21665393
    miss rate                        |      95.69% |      65.78% |      69.27% |      70.97% |      63.85% |      99.24% |      98.19% |      66.28%
    mpki                             |        1.09 |       17.33 |        1.53 |       68.40 |        1.34 |        6.90 |       28.89 |       22.71
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   134512158 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      181.06 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       71.05 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
