                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   615294004 |  1910956846 |   606513748 |   905032567 |  1772869290 |  2013891060 |   363042842 |  1190170285 |  1956516106 |  3397791617 |   566768105 |  3282974502 |   249999886 |  2113148974 |  1802092503 |  1458434686
  Cycles                             |  2874919103 |  2874918824 |  2874917712 |  2874918256 |  2874917707 |  2874919609 |  2874918767 |  2874918213 |  2874919224 |  2874918218 |  2874917823 |  2874917735 |  2874914614 |  2874918230 |  2874918723 |  2874918353
  IPC                                |        0.21 |        0.66 |        0.21 |        0.31 |        0.62 |        0.70 |        0.13 |        0.41 |        0.68 |        1.18 |        0.20 |        1.14 |        0.09 |        0.74 |        0.63 |        0.51
  Time (ns)                          |   958306368 |   958306275 |   958305904 |   958306085 |   958305902 |   958306536 |   958306256 |   958306071 |   958306408 |   958306073 |   958305941 |   958305912 |   958304871 |   958306077 |   958306241 |   958306118
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33021120 |   245608659 |    37292757 |    20395178 |   267276477 |    92741016 |     6979420 |     1547702 |   103435135 |   301238783 |    18081896 |   263991375 |    34399075 |   120801026 |    35501179 |   159585479
  num incorrect                      |      772590 |    57517757 |     1218423 |      362165 |    30094295 |      771897 |     9672487 |       26230 |    75308856 |    50339497 |     8579367 |    44357316 |     4720676 |    20486505 |     5359432 |    24337314
  misprediction rate                 |       2.29% |      18.97% |       3.16% |       1.74% |      10.12% |       0.83% |      58.09% |       1.67% |      42.13% |      14.32% |      32.18% |      14.39% |      12.07% |      14.50% |      13.12% |      13.23%
  mpki                               |        1.26 |       30.10 |        2.01 |        0.40 |       16.97 |        0.38 |       26.64 |        0.02 |       38.49 |       14.82 |       15.14 |       13.51 |       18.88 |        9.69 |        2.97 |       16.69
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61602183 |   268049798 |    57767651 |    81375813 |   283902382 |   154072926 |    40265644 |   136337181 |   156517266 |   385839158 |    44159322 |   480915299 |    43801034 |   237968125 |   172291471 |   171338444
    num misses                       |          47 |         179 |          22 |           4 |       10347 |          43 |          14 |           6 |          52 |        1210 |           3 |          65 |          84 |          56 |          86 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214913133 |   748353681 |   201239438 |   357447954 |   714384457 |  1158851788 |   134727833 |   890278723 |   573122522 |  1421160191 |   251339955 |  1574004675 |   116504258 |   992035925 |   914195148 |   648987645
    num misses                       |      338337 |     1306713 |     1711996 |      183365 |     4007352 |      156101 |      966950 |    32093339 |       34324 |      752284 |      258046 |     8781289 |     4542611 |      639548 |     2065703 |     6736668
    miss rate                        |       0.16% |       0.17% |       0.85% |       0.05% |       0.56% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.04%
    mpki                             |        0.55 |        0.68 |        2.82 |        0.20 |        2.26 |        0.08 |        2.66 |       26.97 |        0.02 |        0.22 |        0.46 |        2.67 |       18.17 |        0.30 |        1.15 |        4.62
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338384 |     1306892 |     1712018 |      183369 |     4017699 |      156144 |      966964 |    32093345 |       34376 |      753494 |      258049 |     8781354 |     4542695 |      639604 |     2065789 |     6736678
    num misses                       |      104211 |      209814 |      153271 |      100152 |      572192 |       45011 |      966953 |    22930311 |       30621 |       23742 |      173390 |       56045 |     1361728 |      100662 |       28688 |      594185
    miss rate                        |      30.80% |      16.05% |       8.95% |      54.62% |      14.24% |      28.83% |     100.00% |      71.45% |      89.08% |       3.15% |      67.19% |       0.64% |      29.98% |      15.74% |       1.39% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.27 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61602183 |   268049798 |    57767651 |    81375813 |   283902382 |   154072926 |    40265644 |   136337181 |   156517266 |   385839158 |    44159322 |   480915299 |    43801034 |   237968125 |   172291471 |   171338444
    num cache misses                 |       36065 |     7817954 |      173915 |       49035 |     4935039 |      104772 |       16364 |      254082 |       35140 |     4802936 |       31309 |    14224290 |      661879 |      481475 |       86124 |       64207
    miss rate                        |       0.06% |       2.92% |       0.30% |       0.06% |       1.74% |       0.07% |       0.04% |       0.19% |       0.02% |       1.24% |       0.07% |       2.96% |       1.51% |       0.20% |       0.05% |       0.04%
    mpki                             |        0.06 |        4.09 |        0.29 |        0.05 |        2.78 |        0.05 |        0.05 |        0.21 |        0.02 |        1.41 |        0.06 |        4.33 |        2.65 |        0.23 |        0.05 |        0.04
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   214913133 |   748353681 |   201239438 |   357447954 |   714384457 |  1158851788 |   134727833 |   890278723 |   573122522 |  1421160191 |   251339955 |  1574004675 |   116504258 |   992035925 |   914195148 |   648987645
    num cache misses                 |     7683697 |     9060121 |    11996329 |     9014739 |     6439518 |    10572784 |    10405446 |     9742872 |     2105747 |    12814860 |    12570316 |    51887023 |     6531608 |     5954318 |    14332137 |    21513489
    miss rate                        |       3.58% |       1.21% |       5.96% |       2.52% |       0.90% |       0.91% |       7.72% |       1.09% |       0.37% |       0.90% |       5.00% |       3.30% |       5.61% |       0.60% |       1.57% |       3.31%
    mpki                             |       12.49 |        4.74 |       19.78 |        9.96 |        3.63 |        5.25 |       28.66 |        8.19 |        1.08 |        3.77 |       22.18 |       15.80 |       26.13 |        2.82 |        7.95 |       14.75
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8776240 |    17377824 |    13020458 |     9073635 |    11618038 |    10698247 |    11831564 |     9998259 |     2199016 |    17668771 |    13396911 |    66138197 |     8517520 |     6446749 |    14731444 |    21802994
    num cache misses                 |     5782495 |     4650076 |     3599114 |     6376302 |     3573672 |     6547376 |    10421726 |     6750363 |     2042611 |     2957969 |    11138756 |      771308 |     5818509 |     3656389 |     3477882 |    11753580
    miss rate                        |      65.89% |      26.76% |      27.64% |      70.27% |      30.76% |      61.20% |      88.08% |      67.52% |      92.89% |      16.74% |      83.14% |       1.17% |      68.31% |      56.72% |      23.61% |      53.91%
    mpki                             |        9.40 |        2.43 |        5.93 |        7.05 |        2.02 |        3.25 |       28.71 |        5.67 |        1.04 |        0.87 |       19.65 |        0.23 |       23.27 |        1.73 |        1.93 |        8.06
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6874503 |     5159138 |     4457905 |     6389714 |     3819130 |     6569881 |    11831480 |     6751828 |     2101950 |     3014072 |    11934042 |      803287 |     7145982 |     3670887 |     3792261 |    12004225
    num cache misses                 |     5531710 |     1468183 |     3266194 |     6315499 |     2167879 |     4259656 |    10405002 |     6232099 |     2037376 |      877310 |    11096082 |      609309 |     4453074 |     2839813 |     1647401 |     3382597
    miss rate                        |      80.47% |      28.46% |      73.27% |      98.84% |      56.76% |      64.84% |      87.94% |      92.30% |      96.93% |      29.11% |      92.98% |      75.85% |      62.32% |      77.36% |      43.44% |      28.18%
    mpki                             |        8.99 |        0.77 |        5.39 |        6.98 |        1.22 |        2.12 |       28.66 |        5.24 |        1.04 |        0.26 |       19.58 |        0.19 |       17.81 |        1.34 |        0.91 |        2.32
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    92308992 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      422.77 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      312.76 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
