                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1044134116 |   249999981 |   445888637 |  2321093528 |  1838186088 |  1026320867 |  2587285539 |  3059436424
  Cycles                             |  3352687867 |  3352684139 |  3352688126 |  3352688146 |  3352687557 |  3352687939 |  3352687504 |  3352688111
  IPC                                |        0.31 |        0.07 |        0.13 |        0.69 |        0.55 |        0.31 |        0.77 |        0.91
  Time (ns)                          |  1117562622 |  1117561380 |  1117562709 |  1117562715 |  1117562519 |  1117562646 |  1117562501 |  1117562704
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     9479108 |    58565837 |    74024897 |   354740951 |     2398073 |    63547260 |   119144190 |   246058236
  num incorrect                      |       63496 |     6500447 |     4468486 |    91024736 |       40640 |     2144969 |      990845 |    41348352
  misprediction rate                 |       0.67% |       9.99% |       5.69% |      20.42% |       1.67% |       3.27% |       0.82% |      14.39%
  mpki                               |        0.06 |       26.00 |       10.02 |       39.22 |        0.02 |        2.09 |        0.38 |       13.52
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    92281963 |    21135842 |    75142517 |   302014131 |   210546895 |    97469742 |   197940838 |   448214088
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   284407548 |    86633855 |   135134182 |   781173725 |  1375088037 |   339654685 |  1488794463 |  1466971271
    num misses                       |      508383 |     1331665 |      161678 |     3458380 |    49709974 |     2753188 |      200233 |     8182107
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.62% |       0.81% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.04 |        2.68 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      508386 |     1349106 |      161682 |     3458399 |    49709980 |     2753210 |      200276 |     8182172
    num misses                       |      508003 |     1140468 |      161682 |      723900 |    35506088 |      267579 |       57984 |       52226
    miss rate                        |      99.92% |      84.54% |     100.00% |      20.93% |      71.43% |       9.72% |      28.95% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.32 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    92281963 |    21135842 |    75142517 |   302014131 |   210546895 |    97469742 |   197940838 |   448214088
    num cache misses                 |      717115 |      479964 |       19903 |     2177975 |     1172980 |      714369 |      233898 |    15502850
    miss rate                        |       0.78% |       2.27% |       0.03% |       0.72% |       0.56% |       0.73% |       0.12% |       3.46%
    mpki                             |        0.69 |        1.92 |        0.04 |        0.94 |        0.64 |        0.70 |        0.09 |        5.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   284407548 |    86633855 |   135134182 |   781173725 |  1375088037 |   339654685 |  1488794463 |  1466971271
    num cache misses                 |    53706035 |     7506186 |    10360002 |     3791426 |    15404150 |    19858674 |    14404578 |    50131535
    miss rate                        |      18.88% |       8.66% |       7.67% |       0.49% |       1.12% |       5.85% |       0.97% |       3.42%
    mpki                             |       51.44 |       30.02 |       23.23 |        1.63 |        8.38 |       19.35 |        5.57 |       16.39
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    54423169 |     8013183 |    13740487 |     6719632 |    16611484 |    22167149 |    14709442 |    65770128
    num cache misses                 |    35368178 |     7669437 |    10379910 |     3412189 |    11992892 |    10316454 |    10407473 |    12539173
    miss rate                        |      64.99% |      95.71% |      75.54% |      50.78% |      72.20% |      46.54% |      70.75% |      19.07%
    mpki                             |       33.87 |       30.68 |       23.28 |        1.47 |        6.52 |       10.05 |        4.02 |        4.10
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    35368197 |     7697108 |    13740487 |     4177564 |    12027522 |    11949656 |    10481160 |    12692621
    num cache misses                 |    24118137 |     7475790 |    10362447 |     2312939 |    10649581 |     6485847 |     8057438 |     2505864
    miss rate                        |      68.19% |      97.12% |      75.42% |      55.37% |      88.54% |      54.28% |      76.88% |      19.74%
    mpki                             |       23.10 |       29.90 |       23.24 |        1.00 |        5.79 |        6.32 |        3.11 |        0.82
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   105219362 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      258.56 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      148.55 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
