                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   264051264 |  3355864616 |  2071054345 |   901765229 |  3428067894 |  1957185868 |  2201758855 |  2098273965 |  1166853758 |   249999886 |   972761540 |   453392179 |  4216972803 |   606212098 |   351234973 |  4750224736
  Cycles                             |  2576586644 |  2576586150 |  2576586150 |  2576587666 |  2576586154 |  2576586150 |  2576586150 |  2576586618 |  2576586763 |  2576583995 |  2576586413 |  2576586952 |  2576586150 |  2576586377 |  2576586285 |  2576586150
  IPC                                |        0.10 |        1.30 |        0.80 |        0.35 |        1.33 |        0.76 |        0.85 |        0.81 |        0.45 |        0.10 |        0.38 |        0.18 |        1.64 |        0.24 |        0.14 |        1.84
  Time (ns)                          |   858862215 |   858862050 |   858862050 |   858862555 |   858862051 |   858862050 |   858862050 |   858862206 |   858862254 |   858861332 |   858862138 |   858862317 |   858862050 |   858862126 |   858862095 |   858862050
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    45012992 |   269884490 |   117831385 |    20302938 |   150731921 |   251674340 |   101382617 |   320692364 |    70908950 |    34399075 |   146859553 |     4090683 |   281005945 |    32437786 |    27813713 |   876655573
  num incorrect                      |     4058609 |    45327173 |    19975874 |      360463 |     8576960 |    58901945 |      841976 |    82315632 |    42670603 |     4720676 |    32401154 |       27344 |    48197892 |      759128 |     2278003 |    59804205
  misprediction rate                 |       8.27% |      14.38% |      14.50% |       1.74% |       5.38% |      18.97% |       0.82% |      20.43% |      37.57% |      12.07% |      18.07% |       0.66% |      14.64% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.37 |       13.51 |        9.65 |        0.40 |        2.50 |       30.10 |        0.38 |       39.23 |       36.57 |       18.88 |       33.31 |        0.06 |       11.43 |        1.25 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
