                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2159646505 |  13545851382 |   7913655330 |   3342411462 |   3250612365 |    249999989 |  20615811951 |   6715997759 |    900729795 |   1383329842 |   8536554138 |    909099396 |   3636349858 |   1347409838 |   4535725483 |   2246314996
  Cycles                             |  10917582945 |  10917582981 |  10917582600 |  10917582600 |  10917583109 |  10917523180 |  10917582600 |  10917582600 |  10917583294 |  10917582836 |  10917582600 |  10917584341 |  10917583336 |  10917583090 |  10917583223 |  10917582600
  IPC                                |         0.20 |         1.24 |         0.72 |         0.31 |         0.30 |         0.02 |         1.89 |         0.62 |         0.08 |         0.13 |         0.78 |         0.08 |         0.33 |         0.12 |         0.42 |         0.21
  Time (ns)                          |   3639194315 |   3639194327 |   3639194200 |   3639194200 |   3639194370 |   3639174393 |   3639194200 |   3639194200 |   3639194431 |   3639194279 |   3639194200 |   3639194780 |   3639194445 |   3639194363 |   3639194408 |   3639194200
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     70636726 |    623797438 |   1210016499 |     76828484 |    197625684 |     43244780 |   3804657900 |    123632168 |    147381691 |    109650122 |    924962530 |    125001954 |    554030428 |     26233688 |      5909139 |    139217496
  num incorrect                      |     33300341 |      5191203 |    310009926 |      1368486 |    118920401 |     11689069 |    259548672 |     18775927 |      9202101 |      8976055 |    140929392 |     17180485 |    118708892 |     36071847 |       100141 |      4767958
  misprediction rate                 |       32.04% |        0.83% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.18% |        5.88% |        7.57% |       13.22% |       12.08% |       17.65% |       57.90% |        1.67% |        3.31%
  mpki                               |        15.42 |         0.38 |        39.17 |         0.41 |        36.58 |        46.76 |        12.59 |         2.80 |        10.22 |         6.49 |        16.51 |        18.90 |        32.65 |        26.77 |         0.02 |         2.12
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    168600509 |   1036321277 |   1029571448 |    299452858 |    388046706 |     23761816 |   3380473715 |    639017686 |    150725374 |    116013396 |   1005342423 |    159246204 |    501250542 |    149039016 |    519548033 |    213270297
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          162 |            4 |           42 |           10 |          107 |          637 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    947909692 |   7794725003 |   2663920346 |   1313142577 |   1494331158 |     88558906 |   6718654131 |   3415754341 |    274020617 |    380758614 |   3836897578 |    423658219 |   1410693081 |    504599961 |   3392950004 |    744288021
    num misses                       |       974576 |      1052293 |     11787039 |       693847 |     10287189 |     21160113 |           23 |      7573446 |       322684 |      1865114 |     38676712 |     16498087 |      7487778 |      3578669 |    122359095 |      5938597
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.89% |        0.53% |        0.71% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.35 |         4.53 |        18.15 |         2.06 |         2.66 |        26.98 |         2.64
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       974579 |      1052336 |     11787058 |       693851 |     10287199 |     21160116 |           62 |      7573608 |       322688 |      1865156 |     38676722 |     16498194 |      7488415 |      3578683 |    122359101 |      5938619
    num misses                       |       661326 |       300851 |      2468689 |       365661 |      8180601 |     10898733 |           62 |       103018 |       322688 |       581649 |      3415079 |      4932196 |       719801 |      3578640 |     87413896 |       588416
    miss rate                        |       67.86% |       28.59% |       20.94% |       52.70% |       79.52% |       51.51% |      100.00% |        1.36% |      100.00% |       31.19% |        8.83% |       29.90% |        9.61% |      100.00% |       71.44% |        9.91%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.43 |         0.20 |         2.66 |        19.27 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    168600509 |   1036321277 |   1029571448 |    299452858 |    388046706 |     23761816 |   3380473715 |    639017686 |    150725374 |    116013396 |   1005342423 |    159246204 |    501250542 |    149039016 |    519548033 |    213270297
    num cache misses                 |        41482 |       383116 |      3690813 |        57950 |        53549 |        50155 |     31568919 |        73787 |         4234 |       100342 |        83720 |      1692220 |     28304271 |        16919 |       309417 |       223990
    miss rate                        |        0.02% |        0.04% |        0.36% |        0.02% |        0.01% |        0.21% |        0.93% |        0.01% |        0.00% |        0.09% |        0.01% |        1.06% |        5.65% |        0.01% |        0.06% |        0.11%
    mpki                             |         0.02 |         0.03 |         0.47 |         0.02 |         0.02 |         0.20 |         1.53 |         0.01 |         0.00 |         0.07 |         0.01 |         1.86 |         7.78 |         0.01 |         0.07 |         0.10
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    947909692 |   7794725003 |   2663920346 |   1313142577 |   1494331158 |     88558906 |   6718654131 |   3415754341 |    274020617 |    380758614 |   3836897578 |    423658219 |   1410693081 |    504599961 |   3392950004 |    744288021
    num cache misses                 |     47828074 |     70053428 |     10230950 |     33772836 |     23081624 |     28808063 |       229942 |     52146411 |     20646060 |     20314698 |    122745901 |     23513127 |     32301923 |     39286372 |     37085197 |     42354211
    miss rate                        |        5.05% |        0.90% |        0.38% |        2.57% |        1.54% |       32.53% |        0.00% |        1.53% |        7.53% |        5.34% |        3.20% |        5.55% |        2.29% |        7.79% |        1.09% |        5.69%
    mpki                             |        22.15 |         5.17 |         1.29 |        10.10 |         7.10 |       115.23 |         0.01 |         7.76 |        22.92 |        14.69 |        14.38 |        25.86 |         8.88 |        29.16 |         8.18 |        18.85
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     51060368 |     70476094 |     16111745 |     33918228 |     25742183 |     32773994 |     31838412 |     53427224 |     27918835 |     20596688 |    123894176 |     30182136 |     62188905 |     44492755 |     37413013 |     45866193
    num cache misses                 |     42415329 |     33701332 |      3969339 |     23516047 |     11823874 |     20474058 |       411055 |      7128775 |     20650294 |     17060343 |     31075142 |     18213528 |      9483535 |     39303043 |     24757127 |     13337167
    miss rate                        |       83.07% |       47.82% |       24.64% |       69.33% |       45.93% |       62.47% |        1.29% |       13.34% |       73.97% |       82.83% |       25.08% |       60.35% |       15.25% |       88.34% |       66.17% |       29.08%
    mpki                             |        19.64 |         2.49 |         0.50 |         7.04 |         3.64 |        81.90 |         0.02 |         1.06 |        22.93 |        12.33 |         3.64 |        20.03 |         2.61 |        29.17 |         5.46 |         5.94
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     45606141 |     33752350 |      6201068 |     23630780 |     15225251 |     24469700 |       450606 |      8452924 |     27918835 |     17329455 |     32380478 |     23220341 |     11097247 |     44492507 |     24849153 |     16691109
