                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   576076034 |   249999989 |  3290364325 |  2375406382
  Cycles                             |  4008154200 |  4008151576 |  4008154197 |  4008154312
  IPC                                |        0.14 |        0.06 |        0.82 |        0.59
  Time (ns)                          |  1336051400 |  1336050526 |  1336051399 |  1336051438
Branch predictor stats               |             |             |             |            
  num correct                        |   134944687 |    43244780 |     4283594 |   363150893
  num incorrect                      |    14982169 |    11689069 |       72594 |    93138588
  misprediction rate                 |       9.99% |      21.28% |       1.67% |      20.41%
  mpki                               |       26.01 |       46.76 |        0.02 |       39.21
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    48712167 |    23761816 |   376906148 |   309068390
    num misses                       |       39704 |           3 |           6 |          19
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   199602523 |    88558906 |  2461326707 |   799505839
    num misses                       |     3043672 |    21161179 |    88735771 |     3534985
    miss rate                        |       1.52% |      23.90% |       3.61% |       0.44%
    mpki                             |        5.28 |       84.64 |       26.97 |        1.49
  L2 TLB                             |             |             |             |            
    num accesses                     |     3083376 |    21161182 |    88735777 |     3535004
    num misses                       |     2605948 |    10898862 |    63395298 |      740573
    miss rate                        |      84.52% |      51.50% |      71.44% |      20.95%
    mpki                             |        4.52 |       43.60 |       19.27 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    48712167 |    23761816 |   376906148 |   309068390
    num cache misses                 |      928679 |      144029 |     1512247 |     4023991
    miss rate                        |       1.91% |       0.61% |       0.40% |       1.30%
    mpki                             |        1.61 |        0.58 |        0.46 |        1.69
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   199602523 |    88558906 |  2461326707 |   799505839
    num cache misses                 |    17201805 |    28933647 |    27127621 |     5359176
    miss rate                        |       8.62% |      32.67% |       1.10% |       0.67%
    mpki                             |       29.86 |      115.73 |        8.24 |        2.26
  Cache L2                           |             |             |             |            
    num cache accesses               |    18210327 |    33374313 |    28782703 |    10623840
    num cache misses                 |    17355365 |    24085023 |    20448973 |     6899135
    miss rate                        |      95.31% |      72.17% |      71.05% |      64.94%
    mpki                             |       30.13 |       96.34 |        6.21 |        2.90
  Cache L3                           |             |             |             |            
    num cache accesses               |    17437741 |    28426492 |    20592358 |     8170685
    num cache misses                 |    17326312 |    23725223 |    19829232 |     6881307
    miss rate                        |      99.36% |      83.46% |      96.29% |      84.22%
    mpki                             |       30.08 |       94.90 |        6.03 |        2.90
DRAM summary                         |             |             |             |            
  num dram accesses                  |    80147625 |           0 |           0 |           0
  average dram access latency (ns)   |      132.77 |         inf |         inf |         inf
  average dram queueing delay        |       22.76 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      60.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
