                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5584956418 |  3355334983 |  3681977215 |  4731631908 |   945684712 |  2645622011 |  5351844628 |   249999989
  Cycles                             |  4073614862 |  4073615146 |  4073614684 |  4073614990 |  4073614696 |  4073614677 |  4073614810 |  4073613318
  IPC                                |        1.37 |        0.82 |        0.90 |        1.16 |        0.23 |        0.65 |        1.31 |        0.06
  Time (ns)                          |  1357871621 |  1357871715 |  1357871561 |  1357871663 |  1357871565 |  1357871559 |  1357871603 |  1357871106
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   495530470 |   363497615 |   473644929 |   269796822 |   159682756 |   160810762 |   246446261 |    43244780
  num incorrect                      |    82734645 |    55414216 |   110762771 |    45660308 |    14761653 |    96768348 |     2049303 |    11689069
  misprediction rate                 |      14.31% |      13.23% |      18.95% |      14.47% |       8.46% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.81 |       16.52 |       30.08 |        9.65 |       15.61 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   634319268 |   394919986 |   516410035 |   531436040 |   109597444 |   315738197 |   409433777 |    23761816
    num misses                       |        1924 |          10 |         259 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2335246588 |  1507685517 |  1440150957 |  2223082595 |   329001578 |  1216457943 |  3079631311 |    88558906
    num misses                       |     1227193 |    15295484 |     2550824 |     1435238 |     5647379 |     8355190 |      414626 |    21160213
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.72% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.56 |        0.69 |        0.30 |        5.97 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1229117 |    15295494 |     2551083 |     1435294 |     5647421 |     8355200 |      414669 |    21160216
    num misses                       |       38793 |     1360448 |      408486 |      226042 |     1527458 |     6641104 |      119557 |    10898413
    miss rate                        |       3.16% |       8.89% |      16.01% |      15.75% |      27.05% |      79.48% |      28.83% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.62 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   634319268 |   394919986 |   516410035 |   531436040 |   109597444 |   315738197 |   409433777 |    23761816
    num cache misses                 |     8733016 |      291414 |    16094214 |     1553251 |      125263 |      173698 |      369395 |      189915
    miss rate                        |       1.38% |       0.07% |       3.12% |       0.29% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.37 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2335246588 |  1507685517 |  1440150957 |  2223082595 |   329001578 |  1216457943 |  3079631311 |    88558906
    num cache misses                 |    21583385 |    48321354 |    17870622 |    13645008 |    38501446 |    18791007 |    28960782 |    28756151
    miss rate                        |       0.92% |       3.21% |       1.24% |       0.61% |      11.70% |       1.54% |       0.94% |      32.47%
    mpki                             |        3.86 |       14.40 |        4.85 |        2.88 |       40.71 |        7.10 |        5.41 |      115.02
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30391187 |    49143203 |    35009307 |    15216127 |    42191306 |    20499597 |    29371463 |    32630183
    num cache misses                 |    12133292 |    34014956 |    15572885 |    10707475 |    34070684 |    17660543 |    20278739 |    24334512
    miss rate                        |      39.92% |      69.22% |      44.48% |      70.37% |      80.75% |      86.15% |      69.04% |      74.58%
    mpki                             |        2.17 |       10.14 |        4.23 |        2.26 |       36.03 |        6.68 |        3.79 |       97.34
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12209712 |    34574730 |    16621654 |    10726949 |    37636964 |    19412495 |    20322572 |    28044340
    num cache misses                 |     1554554 |     9249787 |     2988262 |     6672738 |    21275731 |     5075403 |    11699014 |    16981202
    miss rate                        |      12.73% |      26.75% |      17.98% |      62.21% |      56.53% |      26.15% |      57.57% |      60.55%
    mpki                             |        0.28 |        2.76 |        0.81 |        1.41 |       22.50 |        1.92 |        2.19 |       67.92
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   112847195 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      171.38 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       61.37 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
