                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   854978938 |  1359813121 |  1691195534 |   965481948 |   674727980 |  1151428219 |  1861365586
  Cycles                             |  1141942540 |  1141944989 |  1141944900 |  1141944900 |  1141945132 |  1141944900 |  1141944846 |  1141944900
  IPC                                |        0.22 |        0.75 |        1.19 |        1.48 |        0.85 |        0.59 |        1.01 |        1.63
  Time (ns)                          |   380647513 |   380648330 |   380648300 |   380648300 |   380648377 |   380648300 |   380648282 |   380648300
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19236793 |    77832789 |    74182724 |     1252536 |    40990740 |   173644115 |   247030127
  num incorrect                      |     2521753 |      340932 |    13214821 |     4225344 |       21228 |    24666850 |    19468743 |    25042467
  misprediction rate                 |       5.85% |       1.74% |      14.51% |       5.39% |       1.67% |      37.57% |      10.08% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.72 |        2.50 |        0.02 |       36.56 |       16.91 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77140107 |   153386790 |   161428957 |   110607150 |    80460181 |   184280599 |   279911960
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6850 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   337307310 |   638119001 |   516054428 |   722176328 |   310343491 |   463144024 |   728646847
    num misses                       |       88470 |      170429 |      411208 |      163748 |    25978003 |     2118732 |     2528539 |      233900
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.60% |       0.68% |       0.55% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       26.91 |        3.14 |        2.20 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170433 |      411264 |      163756 |    25978009 |     2118742 |     2535389 |      235181
    num misses                       |       88474 |       94689 |       64688 |        4189 |    18595172 |     1682094 |      364743 |        6836
    miss rate                        |     100.00% |      55.56% |      15.73% |       2.56% |      71.58% |      79.39% |      14.39% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.26 |        2.49 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77140107 |   153386790 |   161428957 |   110607150 |    80460181 |   184280599 |   279911960
    num cache misses                 |        1010 |       10639 |      228872 |       13003 |       58164 |       11508 |     3056149 |     5762607
    miss rate                        |       0.00% |       0.01% |       0.15% |       0.01% |       0.05% |       0.01% |       1.66% |       2.06%
    mpki                             |        0.00 |        0.01 |        0.17 |        0.01 |        0.06 |        0.02 |        2.65 |        3.10
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   337307310 |   638119001 |   516054428 |   722176328 |   310343491 |   463144024 |   728646847
    num cache misses                 |     5660495 |     8420269 |     3810532 |    13749621 |     7874797 |     4806766 |     4038269 |     9540877
    miss rate                        |       7.48% |       2.50% |       0.60% |       2.66% |       1.09% |       1.55% |       0.87% |       1.31%
    mpki                             |       22.64 |        9.85 |        2.80 |        8.13 |        8.16 |        7.12 |        3.51 |        5.13
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7681189 |     8437751 |     4049197 |    13825677 |     7935731 |     5339351 |     7263755 |    15376708
    num cache misses                 |     5661505 |     5971922 |     1953769 |      394361 |     5236685 |     2375039 |     1530976 |      575959
    miss rate                        |      73.71% |      70.78% |      48.25% |       2.85% |      65.99% |      44.48% |      21.08% |       3.75%
    mpki                             |       22.65 |        6.98 |        1.44 |        0.23 |        5.42 |        3.52 |        1.33 |        0.31
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7681189 |     5981238 |     2016029 |      459804 |     5256939 |     3065862 |     1703762 |      655355
    num cache misses                 |     5660186 |     5958058 |     1896718 |      394283 |     5019206 |     1692446 |     1500282 |      574047
    miss rate                        |      73.69% |      99.61% |      94.08% |      85.75% |      95.48% |      55.20% |      88.06% |      87.59%
    mpki                             |       22.64 |        6.97 |        1.39 |        0.23 |        5.20 |        2.51 |        1.30 |        0.31
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30272028 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      154.46 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       44.45 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
