                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   855170352 |  1377982811 |  1674627594 |   969111399 |   752105874 |  1200025296 |  1863079909
  Cycles                             |  1128831100 |  1128834000 |  1128834006 |  1128833837 |  1128833719 |  1128834079 |  1128833790 |  1128833723
  IPC                                |        0.22 |        0.76 |        1.22 |        1.48 |        0.86 |        0.67 |        1.06 |        1.65
  Time (ns)                          |   376277033 |   376278000 |   376278002 |   376277946 |   376277906 |   376278026 |   376277930 |   376277908
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19238169 |    79375555 |    73267692 |     1254958 |    45723088 |   181092770 |   247256900
  num incorrect                      |     2521753 |      340954 |    13407531 |     4179511 |       21268 |    27513985 |    20296045 |    25067556
  misprediction rate                 |       5.85% |       1.74% |      14.45% |       5.40% |       1.67% |      37.57% |      10.08% |       9.21%
  mpki                               |       10.09 |        0.40 |        9.73 |        2.50 |        0.02 |       36.58 |       16.91 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77156644 |   155526713 |   159971845 |   111029557 |    89777825 |   192021430 |   280200014
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7180 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   337402338 |   645588881 |   511719211 |   724868330 |   345756064 |   482609529 |   729342415
    num misses                       |       88470 |      170445 |      416507 |      161203 |    26034309 |     2379997 |     2650213 |      233906
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.59% |       0.69% |       0.55% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       26.86 |        3.16 |        2.21 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170449 |      416563 |      161211 |    26034315 |     2380007 |     2657393 |      235187
    num misses                       |       88474 |       94715 |       65594 |        4131 |    18631660 |     1892420 |      381556 |        6836
    miss rate                        |     100.00% |      55.57% |      15.75% |       2.56% |      71.57% |      79.51% |      14.36% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.23 |        2.52 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77156644 |   155526713 |   159971845 |   111029557 |    89777825 |   192021430 |   280200014
    num cache misses                 |        3610 |       44782 |      314560 |       16257 |      206972 |       31975 |     3287685 |     5780302
    miss rate                        |       0.01% |       0.06% |       0.20% |       0.01% |       0.19% |       0.04% |       1.71% |       2.06%
    mpki                             |        0.01 |        0.05 |        0.23 |        0.01 |        0.21 |        0.04 |        2.74 |        3.10
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   337402338 |   645588881 |   511719211 |   724868330 |   345756064 |   482609529 |   729342415
    num cache misses                 |     5661812 |     8429798 |     3881891 |    13667941 |     7918973 |     5327100 |     4257810 |     9541245
    miss rate                        |       7.49% |       2.50% |       0.60% |       2.67% |       1.09% |       1.54% |       0.88% |       1.31%
    mpki                             |       22.65 |        9.86 |        2.82 |        8.16 |        8.17 |        7.08 |        3.55 |        5.12
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685102 |     8481297 |     4203663 |    13746695 |     8126668 |     5804091 |     7703163 |    15391475
    num cache misses                 |     5665422 |     6016793 |     2384409 |      410331 |     5480170 |     4489543 |     2372284 |      774730
    miss rate                        |      73.72% |      70.94% |      56.72% |       2.98% |      67.43% |      77.35% |      30.80% |       5.03%
    mpki                             |       22.66 |        7.04 |        1.73 |        0.25 |        5.65 |        5.97 |        1.98 |        0.42
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685102 |     6025919 |     2393817 |      475155 |     5481008 |     5046866 |     2531278 |      845032
    num cache misses                 |     5660133 |     5959285 |     1850547 |      389358 |     5017242 |     1467522 |     1409158 |      526399
    miss rate                        |      73.65% |      98.89% |      77.31% |      81.94% |      91.54% |      29.08% |      55.67% |      62.29%
    mpki                             |       22.64 |        6.97 |        1.34 |        0.23 |        5.18 |        1.95 |        1.17 |        0.28
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29795137 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      152.69 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       42.68 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
