                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1343541729 |  2390397204 |  2020021908 |  1660762311 |   952627546 |   577722949 |  1460749279 |   288888145 |  2324490937 |   581725985 |  2231511376 |   830560265 |  1451448921 |  2754174349 |  1458672594
  Cycles                             |  1629876586 |  1629877850 |  1629877743 |  1629878368 |  1629877760 |  1629877751 |  1629878689 |  1629877749 |  1629878402 |  1629877743 |  1629879450 |  1629877751 |  1629877816 |  1629877744 |  1629877743 |  1629878056
  IPC                                |        0.15 |        0.82 |        1.47 |        1.24 |        1.02 |        0.58 |        0.35 |        0.90 |        0.18 |        1.43 |        0.36 |        1.37 |        0.51 |        0.89 |        1.69 |        0.89
  Time (ns)                          |   543292195 |   543292617 |   543292581 |   543292789 |   543292587 |   543292584 |   543292896 |   543292583 |   543292801 |   543292581 |   543293150 |   543292584 |   543292605 |   543292581 |   543292581 |   543292685
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    70741466 |   212270559 |    93019535 |    95314795 |    57891768 |    31231581 |   223443163 |    48190178 |   102025521 |    35804259 |   179414574 |    19061225 |    26768456 |   183470098 |   220008476
  num incorrect                      |     4720676 |    51643300 |    35518981 |      773745 |    16139177 |    34837487 |      730639 |    57214584 |     4455159 |     5801105 |     1141972 |    30138774 |      338005 |     3986575 |    31498006 |    24707149
  misprediction rate                 |      12.07% |      42.20% |      14.33% |       0.82% |      14.48% |      37.57% |       2.29% |      20.39% |       8.46% |       5.38% |       3.09% |      14.38% |       1.74% |      12.96% |      14.65% |      10.10%
  mpki                               |       18.88 |       38.44 |       14.86 |        0.38 |        9.72 |       36.57 |        1.26 |       39.17 |       15.42 |        2.50 |        1.96 |       13.51 |        0.41 |        2.75 |       11.44 |       16.94
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   108366955 |   271470090 |   154537917 |   187012156 |   113641035 |    58415821 |   190017619 |    33635170 |   221874501 |    55339980 |   326880682 |    75030377 |   138202507 |   334200766 |   233520173
    num misses                       |          84 |          52 |         882 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8721
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   394511697 |   999750290 |  1162387348 |   778618641 |   438022852 |   201124268 |   491625582 |   102103962 |   709068013 |   191887460 |  1069833668 |   325184331 |   739609825 |  1161374917 |   587396231
    num misses                       |     4543417 |       22685 |      530612 |      156378 |      503029 |     3000960 |      298395 |     2172802 |     1834621 |      221385 |     1672077 |     5967890 |      166846 |     1662734 |     8257845 |     3290264
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.15% |       0.44% |       1.80% |       0.03% |       0.87% |       0.56% |       0.05% |       0.22% |       0.71% |       0.56%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.52 |        1.49 |        6.35 |        0.10 |        2.87 |        2.67 |        0.20 |        1.15 |        3.00 |        2.26
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4543501 |       22737 |      531494 |      156421 |      503085 |     3000970 |      298442 |     2172821 |     1834663 |      221393 |     1672099 |     5967955 |      166850 |     1662812 |     8257863 |     3298985
    num misses                       |     1361753 |       20341 |       16735 |       45282 |       79249 |     2383309 |       97287 |      455147 |      497420 |        5699 |      148868 |       38032 |       90992 |       22026 |       63254 |      472354
    miss rate                        |      29.97% |      89.46% |       3.15% |      28.95% |      15.75% |      79.42% |      32.60% |      20.95% |      27.11% |       2.57% |       8.90% |       0.64% |      54.54% |       1.32% |       0.77% |      14.32%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.72 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   108366955 |   271470090 |   154537917 |   187012156 |   113641035 |    58415821 |   190017619 |    33635170 |   221874501 |    55339980 |   326880682 |    75030377 |   138202507 |   334200766 |   233520173
