                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  268837296 |  434398973 |  249999879 |  284854881
  Cycles                             |  277405010 |  277404944 |  277402996 |  277405055
  IPC                                |       0.97 |       1.57 |       0.90 |       1.03
  Time (ns)                          |   92468337 |   92468315 |   92467666 |   92468352
Branch predictor stats               |            |            |            |           
  num correct                        |    5799691 |   18652360 |    5768210 |   14564121
  num incorrect                      |     870982 |    1070606 |     102901 |   11108251
  misprediction rate                 |     13.06% |      5.43% |      1.75% |     43.27%
  mpki                               |       3.24 |       2.46 |       0.41 |      39.00
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   25901160 |   41793097 |   22339856 |   22694573
    num misses                       |         62 |          8 |          4 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  136263593 |  134104882 |   98207446 |   83205288
    num misses                       |     310535 |      40862 |      52464 |       4648
    miss rate                        |      0.23% |      0.03% |      0.05% |      0.01%
    mpki                             |       1.16 |       0.09 |       0.21 |       0.02
  L2 TLB                             |            |            |            |           
    num accesses                     |     310597 |      40870 |      52468 |       4700
    num misses                       |       4497 |       1188 |      27302 |       4244
    miss rate                        |      1.45% |      2.91% |     52.04% |     90.30%
    mpki                             |       0.02 |       0.00 |       0.11 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   25901160 |   41793097 |   22339856 |   22694573
    num cache misses                 |       6000 |       1330 |       9233 |       4363
    miss rate                        |      0.02% |      0.00% |      0.04% |      0.02%
    mpki                             |       0.02 |       0.00 |       0.04 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  136263593 |  134104882 |   98207446 |   83205288
    num cache misses                 |    2210115 |    3632517 |    2546065 |     283067
    miss rate                        |      1.62% |      2.71% |      2.59% |      0.34%
    mpki                             |       8.22 |       8.36 |      10.18 |       0.99
  Cache L2                           |            |            |            |           
    num cache accesses               |    2285154 |    3653431 |    2560832 |     297841
    num cache misses                 |     365491 |      82510 |    1742731 |     273174
    miss rate                        |     15.99% |      2.26% |     68.05% |     91.72%
    mpki                             |       1.36 |       0.19 |       6.97 |       0.96
  Cache L3                           |            |            |            |           
    num cache accesses               |     435280 |     102229 |    1750255 |     283859
    num cache misses                 |     279955 |      78908 |    1711313 |     272483
    miss rate                        |     64.32% |     77.19% |     97.78% |     95.99%
    mpki                             |       1.04 |       0.18 |       6.85 |       0.96
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3116383 |          0 |          0 |          0
  average dram access latency (ns)   |     113.99 |        inf |        inf |        inf
  average dram queueing delay        |       3.98 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     33.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
