                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  326477519 |  249999980 |  1145853502 |  954632286
  Cycles                             |  833653226 |  833650754 |   833652967 |  833653851
  IPC                                |       0.39 |       0.30 |        1.37 |       1.15
  Time (ns)                          |  277884409 |  277883585 |   277884322 |  277884617
Branch predictor stats               |            |            |             |           
  num correct                        |   25845692 |   42338506 |    92217560 |  144033390
  num incorrect                      |    2112192 |    3913322 |    15464966 |   16151720
  misprediction rate                 |      7.55% |      8.46% |      14.36% |     10.08%
  mpki                               |       6.47 |      15.65 |       13.50 |      16.92
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   27764899 |   28960848 |   167918052 |  152794291
    num misses                       |         42 |         42 |          65 |       5816
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |       0.01
  D-TLB                              |            |            |             |           
    num accesses                     |   89823254 |   86565665 |   549387110 |  384134118
    num misses                       |     436018 |    1461828 |     3076134 |    2128958
    miss rate                        |      0.49% |      1.69% |       0.56% |      0.55%
    mpki                             |       1.34 |       5.85 |        2.68 |       2.23
  L2 TLB                             |            |            |             |           
    num accesses                     |     436060 |    1461870 |     3076199 |    2134774
    num misses                       |     137584 |     397309 |       19244 |     305236
    miss rate                        |     31.55% |     27.18% |       0.63% |     14.30%
    mpki                             |       0.42 |       1.59 |        0.02 |       0.32
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   27764899 |   28960848 |   167918052 |  152794291
    num cache misses                 |      52998 |      32772 |     5625355 |    2910849
    miss rate                        |      0.19% |      0.11% |       3.35% |      1.91%
    mpki                             |       0.16 |       0.13 |        4.91 |       3.05
  Cache L1-D                         |            |            |             |           
    num cache accesses               |   89823254 |   86565665 |   549387110 |  384134118
    num cache misses                 |    4806267 |   10096482 |    18546780 |    3585522
    miss rate                        |      5.35% |     11.66% |       3.38% |      0.93%
    mpki                             |      14.72 |      40.39 |       16.19 |       3.76
  Cache L2                           |            |            |             |           
    num cache accesses               |    4898830 |   11066089 |    24183449 |    6623838
    num cache misses                 |    4508899 |    8935047 |     3883667 |    3491238
    miss rate                        |     92.04% |     80.74% |      16.06% |     52.71%
    mpki                             |      13.81 |      35.74 |        3.39 |       3.66
  Cache L3                           |            |            |             |           
    num cache accesses               |    4548579 |    9872326 |     3897404 |    3619203
    num cache misses                 |    3924571 |    5562704 |      250689 |    1118010
    miss rate                        |     86.28% |     56.35% |       6.43% |     30.89%
    mpki                             |      12.02 |      22.25 |        0.22 |       1.17
DRAM summary                         |            |            |             |           
  num dram accesses                  |   13392628 |          0 |           0 |          0
  average dram access latency (ns)   |     120.62 |        inf |         inf |        inf
  average dram queueing delay        |      10.61 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     48.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
