                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   5348253821 |   1317973466 |    876928358 |    249999989
  Cycles                             |  10824257998 |  10824258644 |  10824258831 |  10824254033
  IPC                                |         0.49 |         0.12 |         0.08 |         0.02
  Time (ns)                          |   3608086000 |   3608086215 |   3608086277 |   3608084678
Branch predictor stats               |              |              |              |             
  num correct                        |    579620419 |    104435620 |    120534184 |     43244780
  num incorrect                      |     88357856 |      8536095 |     16563775 |     11689069
  misprediction rate                 |       13.23% |        7.56% |       12.08% |       21.28%
  mpki                               |        16.52 |         6.48 |        18.89 |        46.76
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    629723548 |    110738113 |    153644517 |     23761816
    num misses                       |           10 |           42 |          105 |            3
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |   2403531649 |    362701301 |    408634289 |     88558906
    num misses                       |     24255843 |      1768947 |     15909899 |     21159166
    miss rate                        |        1.01% |        0.49% |        3.89% |       23.89%
    mpki                             |         4.54 |         1.34 |        18.14 |        84.64
  L2 TLB                             |              |              |              |             
    num accesses                     |     24255853 |      1768989 |     15910004 |     21159169
    num misses                       |      2150368 |       551176 |      4766500 |     10898406
    miss rate                        |        8.87% |       31.16% |       29.96% |       51.51%
    mpki                             |         0.40 |         0.42 |         5.44 |        43.59
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    629723548 |    110738113 |    153644517 |     23761816
    num cache misses                 |       231112 |       147830 |      2333434 |       105977
    miss rate                        |        0.04% |        0.13% |        1.52% |        0.45%
    mpki                             |         0.04 |         0.11 |         2.66 |         0.42
  Cache L1-D                         |              |              |              |             
    num cache accesses               |   2403531649 |    362701301 |    408634289 |     88558906
    num cache misses                 |     76915510 |     19353207 |     22873454 |     28759736
    miss rate                        |        3.20% |        5.34% |        5.60% |       32.48%
    mpki                             |        14.38 |        14.68 |        26.08 |       115.04
  Cache L2                           |              |              |              |             
    num cache accesses               |     77871384 |     19674190 |     30015403 |     32570063
    num cache misses                 |     41951117 |     16880299 |     20377600 |     22338248
    miss rate                        |       53.87% |       85.80% |       67.89% |       68.59%
    mpki                             |         7.84 |        12.81 |        23.24 |        89.35
  Cache L3                           |              |              |              |             
    num cache accesses               |     42773502 |     17053882 |     25199662 |     26088098
    num cache misses                 |     11226997 |     16073885 |     16221585 |     17657143
    miss rate                        |       26.25% |       94.25% |       64.37% |       67.68%
    mpki                             |         2.10 |        12.20 |        18.50 |        70.63
DRAM summary                         |              |              |              |             
  num dram accesses                  |     80188280 |            0 |            0 |            0
  average dram access latency (ns)   |       468.20 |          inf |          inf |          inf
  average dram queueing delay        |       328.16 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       88.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
