                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   764904299 |   249999898 |   423752406 |   608711629
  Cycles                             |  1359953358 |  1359951311 |  1359953346 |  1359953105
  IPC                                |        0.56 |        0.18 |        0.31 |        0.45
  Time (ns)                          |   453317786 |   453317104 |   453317782 |   453317702
Branch predictor stats               |             |             |             |            
  num correct                        |      995654 |     4856955 |    25706143 |    92034473
  num incorrect                      |       16874 |     6669357 |      992653 |    20220379
  misprediction rate                 |       1.67% |      57.86% |       3.72% |      18.01%
  mpki                               |        0.02 |       26.68 |        2.34 |       33.22
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    87619026 |    27532058 |    40439101 |    84388410
    num misses                       |           6 |          14 |          22 |         178
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   572178183 |    93614435 |   143513291 |   236686876
    num misses                       |    20635810 |      661938 |     1172977 |     1258163
    miss rate                        |       3.61% |       0.71% |       0.82% |       0.53%
    mpki                             |       26.98 |        2.65 |        2.77 |        2.07
  L2 TLB                             |             |             |             |            
    num accesses                     |    20635816 |      661952 |     1172999 |     1258341
    num misses                       |    14740503 |      661946 |      100637 |      109840
    miss rate                        |      71.43% |     100.00% |       8.58% |       8.73%
    mpki                             |       19.27 |        2.65 |        0.24 |        0.18
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    87619026 |    27532058 |    40439101 |    84388410
    num cache misses                 |      165293 |        9617 |      123746 |     4952962
    miss rate                        |       0.19% |       0.03% |       0.31% |       5.87%
    mpki                             |        0.22 |        0.04 |        0.29 |        8.14
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   572178183 |    93614435 |   143513291 |   236686876
    num cache misses                 |     6262556 |     7293900 |     8240383 |     4750304
    miss rate                        |       1.09% |       7.79% |       5.74% |       2.01%
    mpki                             |        8.19 |       29.18 |       19.45 |        7.80
  Cache L2                           |             |             |             |            
    num cache accesses               |     6428515 |     8248390 |     8936789 |     9931984
    num cache misses                 |     4338406 |     7303462 |     2466223 |     4342118
    miss rate                        |      67.49% |      88.54% |      27.60% |      43.72%
    mpki                             |        5.67 |       29.21 |        5.82 |        7.13
  Cache L3                           |             |             |             |            
    num cache accesses               |     4339189 |     8248335 |     3045373 |     4571685
    num cache misses                 |     4012603 |     7293220 |     2171419 |     1314340
    miss rate                        |      92.47% |      88.42% |      71.30% |      28.75%
    mpki                             |        5.25 |       29.17 |        5.12 |        2.16
DRAM summary                         |             |             |             |            
  num dram accesses                  |    20406178 |           0 |           0 |           0
  average dram access latency (ns)   |      308.77 |         inf |         inf |         inf
  average dram queueing delay        |      188.75 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
