                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   629409527 |   249999973 |   995174703 |   325973341
  Cycles                             |  1015570932 |  1015568764 |  1015570730 |  1015570826
  IPC                                |        0.62 |        0.25 |        0.98 |        0.32
  Time (ns)                          |   338523644 |   338522921 |   338523577 |   338523609
Branch predictor stats               |             |             |             |            
  num correct                        |    38230592 |    40600608 |    54048213 |    55074558
  num incorrect                      |    23006051 |     2521753 |    37656698 |     5014083
  misprediction rate                 |      37.57% |       5.85% |      41.06% |       8.34%
  mpki                               |       36.55 |       10.09 |       37.84 |       15.38
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    75058165 |    41868591 |    81172254 |    38120212
    num misses                       |          10 |           4 |          52 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   289646960 |    75636447 |   293659400 |   114545673
    num misses                       |     1972394 |       88470 |       17848 |     2010378
    miss rate                        |       0.68% |       0.12% |       0.01% |       1.76%
    mpki                             |        3.13 |        0.35 |        0.02 |        6.17
  L2 TLB                             |             |             |             |            
    num accesses                     |     1972404 |       88474 |       17900 |     2010420
    num misses                       |     1565819 |       88474 |       16042 |      545729
    miss rate                        |      79.39% |     100.00% |      89.62% |      27.15%
    mpki                             |        2.49 |        0.35 |        0.02 |        1.67
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    75058165 |    41868591 |    81172254 |    38120212
    num cache misses                 |       44372 |        7627 |       29585 |       43123
    miss rate                        |       0.06% |       0.02% |       0.04% |       0.11%
    mpki                             |        0.07 |        0.03 |        0.03 |        0.13
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   289646960 |    75636447 |   293659400 |   114545673
    num cache misses                 |     4514279 |     5665810 |     1115294 |    13580016
    miss rate                        |       1.56% |       7.49% |       0.38% |      11.86%
    mpki                             |        7.17 |       22.66 |        1.12 |       41.66
  Cache L2                           |             |             |             |            
    num cache accesses               |     5020509 |     7692566 |     1186240 |    14646328
    num cache misses                 |     4263133 |     5673437 |     1096843 |    12053723
    miss rate                        |      84.91% |      73.75% |      92.46% |      82.30%
    mpki                             |        6.77 |       22.69 |        1.10 |       36.98
  Cache L3                           |             |             |             |            
    num cache accesses               |     4775318 |     7692566 |     1138902 |    13077336
    num cache misses                 |     1666669 |     5663548 |     1089228 |     6238680
    miss rate                        |      34.90% |      73.62% |      95.64% |      47.71%
    mpki                             |        2.65 |       22.65 |        1.09 |       19.14
DRAM summary                         |             |             |             |            
  num dram accesses                  |    20777118 |           0 |           0 |           0
  average dram access latency (ns)   |      135.02 |         inf |         inf |         inf
  average dram queueing delay        |       25.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      61.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
