                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4261777932 |   913212288 |  4460054087 |   249999989 |  4512718437 |  3139459395 |   535376479 |  1167576123
  Cycles                             |  4604355291 |  4604355493 |  4604355291 |  4604353839 |  4604355315 |  4604355291 |  4604355450 |  4604355935
  IPC                                |        0.93 |        0.20 |        0.97 |        0.05 |        0.98 |        0.68 |        0.12 |        0.25
  Time (ns)                          |  1534785097 |  1534785165 |  1534785097 |  1534784613 |  1534785105 |  1534785097 |  1534785150 |  1534785312
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   232824320 |   125555048 |    82119778 |    43244780 |   581447139 |    71869885 |   125463473 |   196977352
  num incorrect                      |   160621026 |    17263251 |    12437679 |    11689069 |   135584559 |     1280211 |    13934333 |    18216010
  misprediction rate                 |      40.82% |      12.09% |      13.15% |      21.28% |      18.91% |       1.75% |      10.00% |       8.46%
  mpki                               |       37.69 |       18.90 |        2.79 |       46.76 |       30.04 |        0.41 |       26.03 |       15.60
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   349250327 |   159959128 |   424409242 |    23761816 |   632848091 |   281125396 |    45234595 |   135382116
    num misses                       |          52 |         108 |         126 |           3 |         293 |           4 |       36812 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1259792637 |   425550974 |  2269000070 |    88558906 |  1762068845 |  1235513099 |   185467781 |   406727732
    num misses                       |       76685 |    16577179 |     5040792 |    21160187 |     3175240 |      651563 |     2834279 |     7003549
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.72%
    mpki                             |        0.02 |       18.15 |        1.13 |       84.64 |        0.70 |        0.21 |        5.29 |        6.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       76737 |    16577287 |     5040918 |    21160190 |     3175533 |      651567 |     2871091 |     7003591
    num misses                       |       68574 |     4954001 |       68378 |    10898452 |      504656 |      344297 |     2427702 |     1892659
    miss rate                        |      89.36% |      29.88% |       1.36% |      51.50% |      15.89% |      52.84% |      84.56% |      27.02%
    mpki                             |        0.02 |        5.42 |        0.02 |       43.59 |        0.11 |        0.11 |        4.53 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   349250327 |   159959128 |   424409242 |    23761816 |   632848091 |   281125396 |    45234595 |   135382116
    num cache misses                 |       86139 |     3486837 |      765933 |      192783 |    19675383 |      406719 |      868165 |      153931
    miss rate                        |       0.02% |       2.18% |       0.18% |       0.81% |       3.11% |       0.14% |       1.92% |       0.11%
    mpki                             |        0.02 |        3.82 |        0.17 |        0.77 |        4.36 |        0.13 |        1.62 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1259792637 |   425550974 |  2269000070 |    88558906 |  1762068845 |  1235513099 |   185467781 |   406727732
    num cache misses                 |     4703880 |    24276409 |    34752914 |    28775555 |    22071722 |    31865242 |    15978898 |    47527086
    miss rate                        |       0.37% |       5.70% |       1.53% |      32.49% |       1.25% |       2.58% |       8.62% |      11.69%
    mpki                             |        1.10 |       26.58 |        7.79 |      115.10 |        4.89 |       10.15 |       29.85 |       40.71
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4908209 |    32567278 |    35905956 |    32744638 |    42698498 |    32365518 |    16896016 |    51324935
    num cache misses                 |     4594793 |    23855883 |    18550102 |    24393015 |    19049185 |    22987513 |    16176591 |    42080298
    miss rate                        |      93.61% |      73.25% |      51.66% |      74.49% |      44.61% |      71.02% |      95.74% |      81.99%
    mpki                             |        1.08 |       26.12 |        4.16 |       97.57 |        4.22 |        7.32 |       30.22 |       36.04
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4715168 |    28667240 |    18937624 |    28195391 |    20004001 |    23121142 |    16226854 |    45725956
    num cache misses                 |     4561286 |    16310588 |     2943549 |    18794699 |     2378059 |    22109313 |    15398824 |    21918473
    miss rate                        |      96.74% |      56.90% |      15.54% |      66.66% |      11.89% |      95.62% |      94.90% |      47.93%
    mpki                             |        1.07 |       17.86 |        0.66 |       75.18 |        0.53 |        7.04 |       28.76 |       18.77
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   135921337 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      172.54 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       62.53 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
