                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   943838106 |   371443019 |   557581638
  Cycles                             |  1220912636 |  1220914948 |  1220915061 |  1220914839
  IPC                                |        0.20 |        0.77 |        0.30 |        0.46
  Time (ns)                          |   406970879 |   406971649 |   406971687 |   406971613
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |     1224422 |     7072772 |    34388537
  num incorrect                      |     2521753 |       20750 |     9821849 |     1115700
  misprediction rate                 |       5.85% |       1.67% |      58.14% |       3.14%
  mpki                               |       10.09 |        0.02 |       26.44 |        2.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   108127700 |    40993774 |    53017697
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   705986379 |   137191041 |   184094512
    num misses                       |       88470 |    25412395 |      986110 |     1568216
    miss rate                        |       0.12% |       3.60% |       0.72% |       0.85%
    mpki                             |        0.35 |       26.92 |        2.65 |        2.81
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    25412401 |      986124 |     1568238
    num misses                       |       88474 |    18187423 |      986113 |      143865
    miss rate                        |     100.00% |      71.57% |     100.00% |       9.17%
    mpki                             |        0.35 |       19.27 |        2.65 |        0.26
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   108127700 |    40993774 |    53017697
    num cache misses                 |        3610 |      203907 |       18988 |      162910
    miss rate                        |       0.01% |       0.19% |       0.05% |       0.31%
    mpki                             |        0.01 |        0.22 |        0.05 |        0.29
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   705986379 |   137191041 |   184094512
    num cache misses                 |     5661785 |     7716967 |    10564924 |    11026164
    miss rate                        |       7.49% |       1.09% |       7.70% |       5.99%
    mpki                             |       22.65 |        8.18 |       28.44 |       19.77
  Cache L2                           |             |             |             |            
    num cache accesses               |     7685089 |     7939210 |    11994722 |    12020654
    num cache misses                 |     5665395 |     5349935 |    10583903 |     3488330
    miss rate                        |      73.72% |      67.39% |      88.24% |      29.02%
    mpki                             |       22.66 |        5.67 |       28.49 |        6.26
  Cache L3                           |             |             |             |            
    num cache accesses               |     7685089 |     5368401 |    11994713 |     4343971
    num cache misses                 |     5662211 |     5250633 |    10583903 |     3261246
    miss rate                        |      73.68% |      97.81% |      88.24% |      75.08%
    mpki                             |       22.65 |        5.56 |       28.49 |        5.85
DRAM summary                         |             |             |             |            
  num dram accesses                  |    34104230 |           0 |           0 |           0
  average dram access latency (ns)   |      170.28 |         inf |         inf |         inf
  average dram queueing delay        |       60.27 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
