                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7     
  Instructions                       |  471228050 |  1318856568 |  249999898 |  639278060 |  1047731632 |  1130250130 |  414643054 |  1435848252
  Cycles                             |  880916104 |   880915745 |  880912511 |  880915839 |   880915810 |   880915763 |  880915962 |   880915800
  IPC                                |       0.53 |        1.50 |       0.28 |       0.73 |        1.19 |        1.28 |       0.47 |        1.63
  Time (ns)                          |  293638701 |   293638582 |  293637504 |  293638613 |   293638603 |   293638588 |  293638654 |   293638600
Branch predictor stats               |            |             |            |            |             |             |            |            
  num correct                        |   70319777 |    87707431 |    4856955 |   12801304 |    93394659 |    52042412 |   22248813 |   113880340
  num incorrect                      |   16114938 |    15086379 |    6669357 |    1863233 |    15591686 |      431671 |     520462 |     9333184
  misprediction rate                 |     18.64% |      14.68% |     57.86% |     12.71% |      14.31% |       0.82% |      2.29% |       7.57%
  mpki                               |      34.20 |       11.44 |      26.68 |       2.91 |       14.88 |        0.38 |       1.26 |        6.50
TLB Summary                          |            |             |            |            |             |             |            |            
  I-TLB                              |            |             |            |            |             |             |            |            
    num accesses                     |   66415679 |   159931906 |   27532058 |   61168599 |   119019539 |    86465950 |   41599429 |   119981194
    num misses                       |        167 |          18 |         14 |         66 |         429 |          43 |         47 |          42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            |             |             |            |            
    num accesses                     |  183662918 |   555839913 |   93614435 |  323327956 |   438037355 |   650381207 |  147133897 |   395381306
    num misses                       |     983182 |     3938495 |     661938 |     779117 |      224529 |       87186 |     226934 |     1943380
    miss rate                        |      0.54% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |       0.49%
    mpki                             |       2.09 |        2.99 |       2.65 |       1.22 |        0.21 |        0.08 |       0.55 |        1.35
  L2 TLB                             |            |             |            |            |             |             |            |            
    num accesses                     |     983349 |     3938513 |     661952 |     779183 |      224958 |       87229 |     226981 |     1943422
    num misses                       |      89313 |       30114 |     661946 |      10260 |        7305 |       26039 |      70763 |      606109
    miss rate                        |      9.08% |       0.76% |    100.00% |      1.32% |       3.25% |      29.85% |     31.18% |      31.19%
    mpki                             |       0.19 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |        0.42
Cache Summary                        |            |             |            |            |             |             |            |            
  Cache L1-I                         |            |             |            |            |             |             |            |            
    num cache accesses               |   66415679 |   159931906 |   27532058 |   61168599 |   119019539 |    86465950 |   41599429 |   119981194
    num cache misses                 |    3925139 |     1406970 |       5265 |      39953 |     1464437 |       41610 |      16576 |      118856
    miss rate                        |      5.91% |       0.88% |      0.02% |      0.07% |       1.23% |       0.05% |      0.04% |       0.10%
    mpki                             |       8.33 |        1.07 |       0.02 |       0.06 |        1.40 |        0.04 |       0.04 |        0.08
  Cache L1-D                         |            |             |            |            |             |             |            |            
    num cache accesses               |  183662918 |   555839913 |   93614435 |  323327956 |   438037355 |   650381207 |  147133897 |   395381306
    num cache misses                 |    3029285 |     2750720 |    7293485 |    5184275 |     3901697 |     5875935 |    5177597 |    21101657
    miss rate                        |      1.65% |       0.49% |      7.79% |      1.60% |       0.89% |       0.90% |      3.52% |       5.34%
    mpki                             |       6.43 |        2.09 |      29.17 |       8.11 |        3.72 |        5.20 |      12.49 |       14.70
  Cache L2                           |            |             |            |            |             |             |            |            
    num cache accesses               |    7156114 |     4239667 |    8243679 |    5504603 |     5401253 |     5929496 |    5924947 |    21248697
    num cache misses                 |    2311877 |      409835 |    7298703 |    1179726 |      775775 |     3258109 |    3851309 |    17868947
    miss rate                        |     32.31% |       9.67% |     88.54% |     21.43% |      14.36% |      54.95% |     65.00% |      84.09%
    mpki                             |       4.91 |        0.31 |      29.19 |       1.85 |        0.74 |        2.88 |       9.29 |       12.44
  Cache L3                           |            |             |            |            |             |             |            |            
    num cache accesses               |    2514233 |      492628 |    8243632 |    1461514 |      827659 |     3272653 |    4620833 |    17897432
    num cache misses                 |    1318280 |      400228 |    7294603 |    1090278 |      687943 |     2185942 |    3835351 |      814895
    miss rate                        |     52.43% |      81.24% |     88.49% |     74.60% |      83.12% |      66.79% |     83.00% |       4.55%
    mpki                             |       2.80 |        0.30 |      29.18 |       1.71 |        0.66 |        1.93 |       9.25 |        0.57
DRAM summary                         |            |             |            |            |             |             |            |            
  num dram accesses                  |   25656310 |           0 |          0 |          0 |           0 |           0 |          0 |           0
  average dram access latency (ns)   |     176.64 |         inf |        inf |        inf |         inf |         inf |        inf |         inf
  average dram queueing delay        |      66.63 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     87.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |            
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |           0
