                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  335812748 |  325892657 |  772563081 |  249999939
  Cycles                             |  419881200 |  419881200 |  419881190 |  419879976
  IPC                                |       0.80 |       0.78 |       1.84 |       0.60
  Time (ns)                          |  139960400 |  139960400 |  139960397 |  139959992
Branch predictor stats               |            |            |            |           
  num correct                        |   15835750 |   41728467 |  142578164 |     325726
  num incorrect                      |   13606890 |    9922822 |    9727267 |       5522
  misprediction rate                 |     46.21% |     19.21% |      6.39% |      1.67%
  mpki                               |      40.52 |      30.45 |      12.59 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   25880509 |   45567967 |  126683241 |   28636353
    num misses                       |         52 |        112 |         39 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   96770433 |  127974369 |  251784194 |  187012795
    num misses                       |       4649 |     202904 |         23 |    6742815
    miss rate                        |      0.00% |      0.16% |      0.00% |      3.61%
    mpki                             |       0.01 |       0.62 |       0.00 |      26.97
  L2 TLB                             |            |            |            |           
    num accesses                     |       4701 |     203016 |         62 |    6742821
    num misses                       |       4245 |      34930 |         62 |    4824873
    miss rate                        |     90.30% |     17.21% |    100.00% |     71.56%
    mpki                             |       0.01 |       0.11 |       0.00 |      19.30
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   25880509 |   45567967 |  126683241 |   28636353
    num cache misses                 |       4469 |    1327458 |    1189274 |      53340
    miss rate                        |      0.02% |      2.91% |      0.94% |      0.19%
    mpki                             |       0.01 |       4.07 |       1.54 |       0.21
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   96770433 |  127974369 |  251784194 |  187012795
    num cache misses                 |     281498 |    1431355 |       6967 |    2048910
    miss rate                        |      0.29% |      1.12% |      0.00% |      1.10%
    mpki                             |       0.84 |       4.39 |       0.01 |       8.20
  Cache L2                           |            |            |            |           
    num cache accesses               |     293095 |    2834360 |    1197085 |    2102331
    num cache misses                 |     269528 |     693135 |      19352 |    1418870
    miss rate                        |     91.96% |     24.45% |      1.62% |     67.49%
    mpki                             |       0.80 |       2.13 |       0.03 |       5.68
  Cache L3                           |            |            |            |           
    num cache accesses               |     276847 |     769888 |      20196 |    1418951
    num cache misses                 |     268757 |     202853 |      19253 |    1238990
    miss rate                        |     97.08% |     26.35% |     95.33% |     87.32%
    mpki                             |       0.80 |       0.62 |       0.02 |       4.96
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2437576 |          0 |          0 |          0
  average dram access latency (ns)   |     382.40 |        inf |        inf |        inf
  average dram queueing delay        |     242.36 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     69.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
