                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999909 |  690513705 |  596640776 |  935721313
  Cycles                             |  659981554 |  659983275 |  659983245 |  659983211
  IPC                                |       0.38 |       1.05 |       0.90 |       1.42
  Time (ns)                          |  219993851 |  219994425 |  219994415 |  219994404
Branch predictor stats               |            |            |            |           
  num correct                        |    2271023 |   31790310 |   29784044 |   62653223
  num incorrect                      |      15217 |     262951 |   23552267 |   10635854
  misprediction rate                 |      0.67% |      0.82% |     44.16% |     14.51%
  mpki                               |       0.06 |       0.38 |      39.47 |      11.37
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22095385 |   52821585 |   47058251 |  113430001
    num misses                       |          3 |         43 |         52 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68115827 |  397348692 |  173573634 |  393950287
    num misses                       |     121838 |      53205 |       9159 |    2720651
    miss rate                        |      0.18% |      0.01% |      0.01% |      0.69%
    mpki                             |       0.49 |       0.08 |       0.02 |       2.91
  L2 TLB                             |            |            |            |           
    num accesses                     |     121841 |      53248 |       9211 |    2720669
    num misses                       |     121749 |      16179 |       8270 |      20551
    miss rate                        |     99.92% |     30.38% |     89.78% |      0.76%
    mpki                             |       0.49 |       0.02 |       0.01 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22095385 |   52821585 |   47058251 |  113430001
    num cache misses                 |      71689 |      35161 |      34203 |    1042949
    miss rate                        |      0.32% |      0.07% |      0.07% |      0.92%
    mpki                             |       0.29 |       0.05 |       0.06 |       1.11
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68115827 |  397348692 |  173573634 |  393950287
    num cache misses                 |   12859151 |    3669291 |     597579 |    2047443
    miss rate                        |     18.88% |      0.92% |      0.34% |      0.52%
    mpki                             |      51.44 |       5.31 |       1.00 |       2.19
  Cache L2                           |            |            |            |           
    num cache accesses               |   12930845 |    3726413 |     687627 |    3144296
    num cache misses                 |    7928082 |    2392207 |     624780 |     458678
    miss rate                        |     61.31% |     64.20% |     90.86% |     14.59%
    mpki                             |      31.71 |       3.46 |       1.05 |       0.49
  Cache L3                           |            |            |            |           
    num cache accesses               |    7928087 |    2415920 |     681657 |     514333
    num cache misses                 |    7846325 |    2170431 |     623363 |     441657
    miss rate                        |     98.97% |     89.84% |     91.45% |     85.87%
    mpki                             |      31.39 |       3.14 |       1.04 |       0.47
DRAM summary                         |            |            |            |           
  num dram accesses                  |   19427859 |          0 |          0 |          0
  average dram access latency (ns)   |     160.33 |        inf |        inf |        inf
  average dram queueing delay        |      50.32 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     88.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
