                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |  1015349084 |  1536778689 |   409452046
  Cycles                             |  1816718495 |  1816720429 |  1816720283 |  1816720450
  IPC                                |        0.14 |        0.56 |        0.85 |        0.23
  Time (ns)                          |   605572832 |   605573476 |   605573428 |   605573483
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    54719461 |     2001106 |    67620311
  num incorrect                      |     6500447 |     1279600 |       33912 |     4282157
  misprediction rate                 |       9.99% |       2.29% |       1.67% |       5.96%
  mpki                               |       26.00 |        1.26 |        0.02 |       10.46
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |   101492588 |   176034370 |    68551590
    num misses                       |       17441 |          47 |           6 |           4
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   351933931 |  1149577435 |   125154577
    num misses                       |     1331675 |      552471 |    41477282 |      148799
    miss rate                        |       1.54% |       0.16% |       3.61% |       0.12%
    mpki                             |        5.33 |        0.54 |       26.99 |        0.36
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349116 |      552518 |    41477288 |      148803
    num misses                       |     1140463 |      168883 |    29639027 |      148803
    miss rate                        |      84.53% |      30.57% |      71.46% |     100.00%
    mpki                             |        4.56 |        0.17 |       19.29 |        0.36
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |   101492588 |   176034370 |    68551590
    num cache misses                 |      370977 |       67977 |      439394 |        6891
    miss rate                        |       1.76% |       0.07% |       0.25% |       0.01%
    mpki                             |        1.48 |        0.07 |        0.29 |        0.02
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   351933931 |  1149577435 |   125154577
    num cache misses                 |     7429825 |    12487815 |    12603279 |     9523403
    miss rate                        |       8.58% |       3.55% |       1.10% |       7.61%
    mpki                             |       29.72 |       12.30 |        8.20 |       23.26
  Cache L2                           |             |             |             |            
    num cache accesses               |     7822758 |    14445389 |    13069994 |    12812801
    num cache misses                 |     7416415 |     9568210 |     8898778 |     9530294
    miss rate                        |      94.81% |      66.24% |      68.09% |      74.38%
    mpki                             |       29.67 |        9.42 |        5.79 |       23.28
  Cache L3                           |             |             |             |            
    num cache accesses               |     7439271 |    11547071 |     8926351 |    12812801
    num cache misses                 |     7347811 |     9299234 |     8511540 |     9523052
    miss rate                        |      98.77% |      80.53% |      95.35% |      74.32%
    mpki                             |       29.39 |        9.16 |        5.54 |       23.26
DRAM summary                         |             |             |             |            
  num dram accesses                  |    44389908 |           0 |           0 |           0
  average dram access latency (ns)   |      143.86 |         inf |         inf |         inf
  average dram queueing delay        |       33.85 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      73.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
