                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1215530496 |  1126024921 |   249999973 |   742323270
  Cycles                             |  1002792005 |  1002792000 |  1002790014 |  1002792001
  IPC                                |        1.21 |        1.12 |        0.25 |        0.74
  Time (ns)                          |   334264002 |   334264000 |   334263338 |   334264000
Branch predictor stats               |             |             |             |            
  num correct                        |   106994827 |    90604485 |    40600608 |      972060
  num incorrect                      |    17855033 |    15196477 |     2521753 |       16473
  misprediction rate                 |      14.30% |      14.36% |       5.85% |       1.67%
  mpki                               |       14.69 |       13.50 |       10.09 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   137802588 |   164988664 |    41868591 |    85015629
    num misses                       |         493 |          65 |           4 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   508877650 |   539865758 |    75636447 |   555344328
    num misses                       |      271744 |     3019616 |       88470 |    20103146
    miss rate                        |       0.05% |       0.56% |       0.12% |       3.62%
    mpki                             |        0.22 |        2.68 |        0.35 |       27.08
  L2 TLB                             |             |             |             |            
    num accesses                     |      272237 |     3019681 |       88474 |    20103152
    num misses                       |        8789 |       19030 |       88474 |    14370757
    miss rate                        |       3.23% |       0.63% |     100.00% |      71.49%
    mpki                             |        0.01 |        0.02 |        0.35 |       19.36
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   137802588 |   164988664 |    41868591 |    85015629
    num cache misses                 |     1782447 |     5033288 |       19071 |      550354
    miss rate                        |       1.29% |       3.05% |       0.05% |       0.65%
    mpki                             |        1.47 |        4.47 |        0.08 |        0.74
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   508877650 |   539865758 |    75636447 |   555344328
    num cache misses                 |     4704974 |    17993920 |     5676441 |     6343464
    miss rate                        |       0.92% |       3.33% |       7.50% |       1.14%
    mpki                             |        3.87 |       15.98 |       22.71 |        8.55
  Cache L2                           |             |             |             |            
    num cache accesses               |     6553902 |    23074868 |     7715349 |     6976460
    num cache misses                 |     1476179 |     1041971 |     5695512 |     5267398
    miss rate                        |      22.52% |       4.52% |      73.82% |      75.50%
    mpki                             |        1.21 |        0.93 |       22.78 |        7.10
  Cache L3                           |             |             |             |            
    num cache accesses               |     1560852 |     1095935 |     7715349 |     5350127
    num cache misses                 |     1149922 |      974374 |     5695512 |     5199964
    miss rate                        |      73.67% |      88.91% |      73.82% |      97.19%
    mpki                             |        0.95 |        0.87 |       22.78 |        7.00
DRAM summary                         |             |             |             |            
  num dram accesses                  |    16935221 |           0 |           0 |           0
  average dram access latency (ns)   |      129.29 |         inf |         inf |         inf
  average dram queueing delay        |       19.28 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      50.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
