                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1348497042 |  2187536085 |  1852779594 |  1658427390 |   930830551 |   559020275 |  1426127530 |   278493825 |  2315489698 |   555534771 |  2128062197 |   805959039 |  1342650092 |  2718128822 |  1383605581
  Cycles                             |  1656700303 |  1656704400 |  1656704401 |  1656704367 |  1656704400 |  1656704404 |  1656704652 |  1656704400 |  1656705501 |  1656704400 |  1656704400 |  1656704400 |  1656704829 |  1656704400 |  1656704400 |  1656704400
  IPC                                |        0.15 |        0.81 |        1.32 |        1.12 |        1.00 |        0.56 |        0.34 |        0.86 |        0.17 |        1.40 |        0.34 |        1.28 |        0.49 |        0.81 |        1.64 |        0.84
  Time (ns)                          |   552233434 |   552234800 |   552234800 |   552234789 |   552234800 |   552234801 |   552234884 |   552234800 |   552235167 |   552234800 |   552234800 |   552234800 |   552234943 |   552234800 |   552234800 |   552234800
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    70865310 |   193042088 |    85309582 |    95117591 |    56564058 |    30302654 |   218146492 |    47192373 |   101704363 |    34268256 |   171180062 |    18357743 |    26533860 |   181135824 |   208784588
  num incorrect                      |     4720676 |    51886142 |    32202563 |      708049 |    16103404 |    34037999 |      708800 |    55860700 |     4294056 |     5781102 |     1114280 |    28733245 |      326276 |     3968633 |    31055874 |    23400997
  misprediction rate                 |      12.07% |      42.27% |      14.30% |       0.82% |      14.48% |      37.57% |       2.29% |      20.39% |       8.34% |       5.38% |       3.15% |      14.37% |       1.75% |      13.01% |      14.64% |      10.08%
  mpki                               |       18.88 |       38.48 |       14.72 |        0.38 |        9.71 |       36.57 |        1.27 |       39.17 |       15.42 |        2.50 |        2.01 |       13.50 |        0.40 |        2.96 |       11.43 |       16.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   108676820 |   248089140 |   141737316 |   186725597 |   111036973 |    56462852 |   185551941 |    32316690 |   220952224 |    52820843 |   311771328 |    72188160 |   128263643 |   329784694 |   221420610
    num misses                       |          84 |          52 |         809 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   395831059 |   915474660 |  1066155174 |   777759036 |   428056537 |   193754595 |   479931844 |    96725160 |   706034520 |   183433029 |  1020298610 |   315141416 |   678103941 |  1145874499 |   556752913
    num misses                       |     4544147 |       22686 |      487356 |      143093 |      501496 |     2930469 |      295198 |     2120382 |     1647135 |      221211 |     1559414 |     5698959 |      162284 |     1572348 |     8102328 |     3086429
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.70% |       0.03% |       0.85% |       0.56% |       0.05% |       0.23% |       0.71% |       0.55%
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.53 |        1.49 |        5.91 |        0.10 |        2.81 |        2.68 |        0.20 |        1.17 |        2.98 |        2.23
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4544231 |       22738 |      488165 |      143136 |      501552 |     2930479 |      295245 |     2120401 |     1647177 |      221219 |     1559436 |     5699024 |      162288 |     1572426 |     8102346 |     3094727
    num misses                       |     1361713 |       20342 |       15535 |       42036 |       79067 |     2327387 |       95383 |      444171 |      469466 |        5685 |      143334 |       36101 |       86500 |       21688 |       61960 |      444298
    miss rate                        |      29.97% |      89.46% |       3.18% |      29.37% |      15.76% |      79.42% |      32.31% |      20.95% |      28.50% |       2.57% |       9.19% |       0.63% |      53.30% |       1.38% |       0.76% |      14.36%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.69 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   108676820 |   248089140 |   141737316 |   186725597 |   111036973 |    56462852 |   185551941 |    32316690 |   220952224 |    52820843 |   311771328 |    72188160 |   128263643 |   329784694 |   221420610
    num cache misses                 |      657236 |       23849 |     3089049 |       94848 |      375979 |       40494 |       32247 |      706040 |       23166 |       17484 |      155868 |     9225002 |       43727 |       62254 |     2717735 |     3798286
    miss rate                        |       1.50% |       0.02% |       1.25% |       0.07% |       0.20% |       0.04% |       0.06% |       0.38% |       0.07% |       0.01% |       0.30% |       2.96% |       0.06% |       0.05% |       0.82% |       1.72%
    mpki                             |        2.63 |        0.02 |        1.41 |        0.05 |        0.23 |        0.04 |        0.06 |        0.50 |        0.08 |        0.01 |        0.28 |        4.33 |        0.05 |        0.05 |        1.00 |        2.75
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   395831059 |   915474660 |  1066155174 |   777759036 |   428056537 |   193754595 |   479931844 |    96725160 |   706034520 |   183433029 |  1020298610 |   315141416 |   678103941 |  1145874499 |   556752913
