                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   677432403 |   249999973 |  1123403519 |  1339015183
  Cycles                             |  1257065400 |  1257062428 |  1257065400 |  1257065315
  IPC                                |        0.54 |        0.20 |        0.89 |        1.07
  Time (ns)                          |   419021800 |   419020810 |   419021800 |   419021772
Branch predictor stats               |             |             |             |            
  num correct                        |    53747709 |    40600608 |    57825139 |   107746938
  num incorrect                      |     4414997 |     2521753 |    43677454 |    18100367
  misprediction rate                 |       7.59% |       5.85% |      43.03% |      14.38%
  mpki                               |        6.52 |       10.09 |       38.88 |       13.52
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    56486900 |    41868591 |    89747129 |   196212482
    num misses                       |          42 |           4 |          52 |          65
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   186669019 |    75636447 |   328544521 |   642152478
    num misses                       |      922489 |       88470 |       18380 |     3585412
    miss rate                        |       0.49% |       0.12% |       0.01% |       0.56%
    mpki                             |        1.36 |        0.35 |        0.02 |        2.68
  L2 TLB                             |             |             |             |            
    num accesses                     |      922531 |       88474 |       18432 |     3585477
    num misses                       |      288048 |       88474 |       16359 |       22973
    miss rate                        |      31.22% |     100.00% |      88.75% |       0.64%
    mpki                             |        0.43 |        0.35 |        0.01 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    56486900 |    41868591 |    89747129 |   196212482
    num cache misses                 |       76027 |        4131 |       42633 |     5932496
    miss rate                        |       0.13% |       0.01% |       0.05% |       3.02%
    mpki                             |        0.11 |        0.02 |        0.04 |        4.43
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   186669019 |    75636447 |   328544521 |   642152478
    num cache misses                 |     9996470 |     5665619 |     1165850 |    21421419
    miss rate                        |       5.36% |       7.49% |       0.35% |       3.34%
    mpki                             |       14.76 |       22.66 |        1.04 |       16.00
  Cache L2                           |             |             |             |            
    num cache accesses               |    10114861 |     7688163 |     1270186 |    27392642
    num cache misses                 |     8675751 |     5669751 |     1160436 |     1060506
    miss rate                        |      85.77% |      73.75% |      91.36% |       3.87%
    mpki                             |       12.81 |       22.68 |        1.03 |        0.79
  Cache L3                           |             |             |             |            
    num cache accesses               |     8718303 |     7688163 |     1223440 |     1104546
    num cache misses                 |     3691177 |     5664591 |     1158292 |      965601
    miss rate                        |      42.34% |      73.68% |      94.68% |      87.42%
    mpki                             |        5.45 |       22.66 |        1.03 |        0.72
DRAM summary                         |             |             |             |            
  num dram accesses                  |    14677517 |           0 |           0 |           0
  average dram access latency (ns)   |      177.89 |         inf |         inf |         inf
  average dram queueing delay        |       57.88 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      70.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
