                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  265538270 |  422334945 |  249999879 |  281253257
  Cycles                             |  273386384 |  273386313 |  273383122 |  273386405
  IPC                                |       0.97 |       1.54 |       0.91 |       1.03
  Time (ns)                          |   91128795 |   91128771 |   91127708 |   91128802
Branch predictor stats               |            |            |            |           
  num correct                        |    5785110 |   17969684 |    5768210 |   14474302
  num incorrect                      |     869504 |    1039731 |     102901 |   10931610
  misprediction rate                 |     13.07% |      5.47% |      1.75% |     43.03%
  mpki                               |       3.27 |       2.46 |       0.41 |      38.87
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   25597099 |   40734986 |   22339856 |   22469408
    num misses                       |         62 |          8 |          4 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  134407792 |  131005891 |   98207446 |   82246591
    num misses                       |     308753 |      38238 |      52495 |       4648
    miss rate                        |      0.23% |      0.03% |      0.05% |      0.01%
    mpki                             |       1.16 |       0.09 |       0.21 |       0.02
  L2 TLB                             |            |            |            |           
    num accesses                     |     308815 |      38246 |      52499 |       4700
    num misses                       |       4458 |       1134 |      27305 |       4244
    miss rate                        |      1.44% |      2.97% |     52.01% |     90.30%
    mpki                             |       0.02 |       0.00 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   25597099 |   40734986 |   22339856 |   22469408
    num cache misses                 |       5519 |       2809 |       7265 |       5591
    miss rate                        |      0.02% |      0.01% |      0.03% |      0.02%
    mpki                             |       0.02 |       0.01 |       0.03 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  134407792 |  131005891 |   98207446 |   82246591
    num cache misses                 |    2188323 |    3551111 |    2541468 |     283339
    miss rate                        |      1.63% |      2.71% |      2.59% |      0.34%
    mpki                             |       8.24 |       8.41 |      10.17 |       1.01
  Cache L2                           |            |            |            |           
    num cache accesses               |    2257804 |    3567357 |    2550628 |     298739
    num cache misses                 |     371780 |      83762 |    1728615 |     273668
    miss rate                        |     16.47% |      2.35% |     67.77% |     91.61%
    mpki                             |       1.40 |       0.20 |       6.91 |       0.97
  Cache L3                           |            |            |            |           
    num cache accesses               |     436960 |      97773 |    1731234 |     283646
    num cache misses                 |     257860 |      83648 |    1672312 |     273312
    miss rate                        |     59.01% |     85.55% |     96.60% |     96.36%
    mpki                             |       0.97 |       0.20 |       6.69 |       0.97
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3041763 |          0 |          0 |          0
  average dram access latency (ns)   |     113.75 |        inf |        inf |        inf
  average dram queueing delay        |       3.74 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     33.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
