                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1982397825 |   973194499 |  1095665114 |   372015303 |  1585161148 |   249999973 |  1450905428 |   507724947
  Cycles                             |  1111558926 |  1111559323 |  1111559022 |  1111559100 |  1111558998 |  1111555882 |  1111559068 |  1111558899
  IPC                                |        1.78 |        0.88 |        0.99 |        0.33 |        1.43 |        0.22 |        1.31 |        0.46
  Time (ns)                          |   370519642 |   370519774 |   370519674 |   370519700 |   370519666 |   370518627 |   370519689 |   370519633
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   113062032 |   148885324 |    21929308 |     7079172 |   141108349 |    40600608 |   116673151 |    30863330
  num incorrect                      |    19157804 |    38128985 |     3264945 |     9832090 |    23625531 |     2521753 |    19587226 |    18572499
  misprediction rate                 |      14.49% |      20.39% |      12.96% |      58.14% |      14.34% |       5.85% |      14.37% |      37.57%
  mpki                               |        9.66 |       39.18 |        2.98 |       26.43 |       14.90 |       10.09 |       13.50 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   222676266 |   126574426 |   104754048 |    41043699 |   180121819 |    41868591 |   212562815 |    60598609
    num misses                       |          56 |          19 |          74 |          14 |         612 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   931323814 |   327466025 |   552764335 |   137356183 |   662835947 |    75636447 |   695509302 |   233427973
    num misses                       |      600121 |     1446884 |     1294478 |      986795 |      346128 |       88470 |     3890431 |     1606375
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.65 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      600177 |     1446903 |     1294552 |      986809 |      346740 |       88474 |     3890496 |     1606385
    num misses                       |       94537 |      303055 |       17816 |      986798 |       11061 |       88474 |       24411 |     1276867
    miss rate                        |      15.75% |      20.95% |       1.38% |     100.00% |       3.19% |     100.00% |       0.63% |      79.49%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.65 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   222676266 |   126574426 |   104754048 |    41043699 |   180121819 |    41868591 |   212562815 |    60598609
    num cache misses                 |      307266 |      534559 |        9786 |        5625 |     2162725 |        1866 |     6329821 |       17604
    miss rate                        |       0.14% |       0.42% |       0.01% |       0.01% |       1.20% |       0.00% |       2.98% |       0.03%
    mpki                             |        0.15 |        0.55 |        0.01 |        0.02 |        1.36 |        0.01 |        4.36 |        0.03
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   931323814 |   327466025 |   552764335 |   137356183 |   662835947 |    75636447 |   695509302 |   233427973
    num cache misses                 |     5550148 |     1313705 |     8732225 |    10571238 |     5852800 |     5660590 |    22933659 |     3631622
    miss rate                        |       0.60% |       0.40% |       1.58% |       7.70% |       0.88% |       7.48% |       3.30% |       1.56%
    mpki                             |        2.80 |        1.35 |        7.97 |       28.42 |        3.69 |       22.64 |       15.81 |        7.15
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5858344 |     2144996 |     8886816 |    11984908 |     8033317 |     7659509 |    29279610 |     4229192
    num cache misses                 |     2167939 |      682832 |      985379 |    10576774 |      348978 |     5662456 |      422788 |     2376546
    miss rate                        |      37.01% |      31.83% |      11.09% |      88.25% |       4.34% |      73.93% |       1.44% |      56.19%
    mpki                             |        1.09 |        0.70 |        0.90 |       28.43 |        0.22 |       22.65 |        0.29 |        4.68
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2176917 |      986878 |     1142269 |    11984819 |      369832 |     7659509 |      442088 |     3075688
    num cache misses                 |      153457 |      676239 |      735786 |    10562493 |      318887 |     5577622 |      417908 |     2116096
    miss rate                        |       7.05% |      68.52% |      64.41% |      88.13% |      86.22% |      72.82% |      94.53% |      68.80%
    mpki                             |        0.08 |        0.69 |        0.67 |       28.39 |        0.20 |       22.31 |        0.29 |        4.17
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    28892705 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      148.02 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       38.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
