                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  281341089 |  366292872 |  574452499 |  664011990 |  411345904 |  278722121 |  652159616 |  249999884
  Cycles                             |  425623063 |  425623200 |  425623200 |  425623200 |  425623202 |  425623209 |  425623200 |  425619915
  IPC                                |       0.66 |       0.86 |       1.35 |       1.56 |       0.97 |       0.65 |       1.53 |       0.59
  Time (ns)                          |  141874354 |  141874400 |  141874400 |  141874400 |  141874401 |  141874403 |  141874400 |  141873305
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17092315 |   55918092 |   46269480 |   38518227 |   17737246 |   42266861 |   43670862 |   13325983
  num incorrect                      |   10285807 |   14457175 |    7781407 |    6559408 |   17294894 |    9179689 |    7407715 |     311809
  misprediction rate                 |     37.57% |     20.54% |     14.40% |     14.55% |     49.37% |     17.84% |     14.50% |      2.29%
  mpki                               |      36.56 |      39.47 |      13.55 |       9.88 |      42.04 |      32.93 |      11.36 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33556229 |   47706684 |   84230073 |   75130546 |   30616876 |   38622362 |   78998678 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  129459840 |  123159571 |  275630317 |  310133605 |  116881928 |  108374696 |  274408151 |   86640605
    num misses                       |     887368 |     544670 |    1540979 |     200443 |       4854 |     582619 |    1891381 |     132905
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.30 |       0.01 |       2.09 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     887378 |     544689 |    1541044 |     200499 |       4906 |     582759 |    1891399 |     132952
    num misses                       |     704577 |     113918 |      10017 |      31412 |       4288 |      53247 |      14203 |      40813
    miss rate                        |     79.40% |     20.91% |      0.65% |     15.67% |     87.40% |      9.14% |      0.75% |     30.70%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33556229 |   47706684 |   84230073 |   75130546 |   30616876 |   38622362 |   78998678 |   24892730
    num cache misses                 |      19924 |     314334 |    2789041 |     224276 |      38747 |    2308058 |     764754 |      34066
    miss rate                        |      0.06% |      0.66% |      3.31% |      0.30% |      0.13% |      5.98% |      0.97% |      0.14%
    mpki                             |       0.07 |       0.86 |       4.86 |       0.34 |       0.09 |       8.28 |       1.17 |       0.14
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  129459840 |  123159571 |  275630317 |  310133605 |  116881928 |  108374696 |  274408151 |   86640605
    num cache misses                 |    2021484 |     581582 |    9404407 |    1908740 |     343532 |    2434430 |    1473784 |    3106881
    miss rate                        |      1.56% |      0.47% |      3.41% |      0.62% |      0.29% |      2.25% |      0.54% |      3.59%
    mpki                             |       7.19 |       1.59 |      16.37 |       2.87 |       0.84 |       8.73 |       2.26 |      12.43
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2249329 |    1010037 |   12199314 |    2136496 |     422245 |    4865545 |    2274411 |    3621065
    num cache misses                 |    1903749 |     505102 |    2005160 |    1524851 |     373781 |    2455932 |     495613 |    2653530
    miss rate                        |     84.64% |     50.01% |     16.44% |     71.37% |     88.52% |     50.48% |     21.79% |     73.28%
    mpki                             |       6.77 |       1.38 |       3.49 |       2.30 |       0.91 |       8.81 |       0.76 |      10.61
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2133814 |     621567 |    2012286 |    1528555 |     414016 |    2579365 |     532636 |    3154658
    num cache misses                 |     666825 |     328621 |     149288 |     350857 |     371796 |     726221 |     284501 |    2428099
    miss rate                        |     31.25% |     52.87% |      7.42% |     22.95% |     89.80% |     28.16% |     53.41% |     76.97%
    mpki                             |       2.37 |       0.90 |       0.26 |       0.53 |       0.90 |       2.61 |       0.44 |       9.71
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    7549647 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     122.88 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      12.87 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     53.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
