                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  249999984 |  396572673 |  530370223 |  786484090 |  450346100 |  286327965 |  754774830 |  283393376
  Cycles                             |  479024702 |  479028001 |  479027870 |  479027776 |  479027951 |  479027990 |  479027815 |  479027901
  IPC                                |       0.52 |       0.83 |       1.11 |       1.64 |       0.94 |       0.60 |       1.58 |       0.59
  Time (ns)                          |  159674901 |  159676001 |  159675957 |  159675926 |  159675984 |  159675997 |  159675939 |  159675967
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15199251 |   60673367 |   42651811 |   44389722 |   20423812 |   43357958 |   50247013 |   15611723
  num incorrect                      |    9146162 |   15592705 |    7170639 |    7533320 |   18822119 |    9459895 |    8627927 |     364261
  misprediction rate                 |     37.57% |     20.45% |     14.39% |     14.51% |     47.96% |     17.91% |     14.65% |      2.28%
  mpki                               |      36.58 |      39.32 |      13.52 |       9.58 |      41.79 |      33.04 |      11.43 |       1.29
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   29844534 |   51638655 |   77706458 |   87955426 |   32590636 |   39724995 |   91570697 |   29150816
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  114926447 |  133329913 |  254251052 |  370648108 |  127146350 |  111383871 |  318202863 |   98364948
    num misses                       |     791214 |     585466 |    1422295 |     238330 |       6843 |     599279 |    2258399 |     157207
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.01% |      0.54% |      0.71% |      0.16%
    mpki                             |       3.16 |       1.48 |       2.68 |       0.30 |       0.02 |       2.09 |       2.99 |       0.55
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     791224 |     585485 |    1422360 |     238386 |       6895 |     599419 |    2258417 |     157254
    num misses                       |     629352 |     122973 |       9121 |      37785 |       6077 |      53872 |      17412 |      50757
    miss rate                        |     79.54% |     21.00% |      0.64% |     15.85% |     88.14% |      8.99% |      0.77% |     32.28%
    mpki                             |       2.52 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   29844534 |   51638655 |   77706458 |   87955426 |   32590636 |   39724995 |   91570697 |   29150816
    num cache misses                 |       8283 |     295164 |    2357611 |     147339 |      28346 |    2359455 |     800505 |      14036
    miss rate                        |      0.03% |      0.57% |      3.03% |      0.17% |      0.09% |      5.94% |      0.87% |      0.05%
    mpki                             |       0.03 |       0.74 |       4.45 |       0.19 |       0.06 |       8.24 |       1.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  114926447 |  133329913 |  254251052 |  370648108 |  127146350 |  111383871 |  318202863 |   98364948
    num cache misses                 |    1782266 |     594146 |    8505342 |    2224137 |     452960 |    2416055 |    1589148 |    3602758
    miss rate                        |      1.55% |      0.45% |      3.35% |      0.60% |      0.36% |      2.17% |      0.50% |      3.66%
    mpki                             |       7.13 |       1.50 |      16.04 |       2.83 |       1.01 |       8.44 |       2.11 |      12.71
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2032639 |    1021031 |   10880711 |    2374189 |     515914 |    4916881 |    2425019 |    4139827
    num cache misses                 |    1364605 |     425315 |     467892 |    1240696 |     467262 |    1906517 |     261828 |    2845472
    miss rate                        |     67.13% |     41.66% |      4.30% |     52.26% |     90.57% |     38.77% |     10.80% |     68.73%
    mpki                             |       5.46 |       1.07 |       0.88 |       1.58 |       1.04 |       6.66 |       0.35 |      10.04
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1647246 |     560050 |     489015 |    1245174 |     502035 |    2049113 |     298116 |    3391268
    num cache misses                 |     962080 |     415186 |     455969 |     263908 |     466292 |     854143 |     252671 |    2766134
    miss rate                        |     58.41% |     74.13% |     93.24% |     21.19% |     92.88% |     41.68% |     84.76% |     81.57%
    mpki                             |       3.85 |       1.05 |       0.86 |       0.34 |       1.04 |       2.98 |       0.33 |       9.76
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    9053841 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     126.09 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      16.08 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     56.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
