                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  388605589 |  281356139 |  291376686 |  249999907
  Cycles                             |  447514317 |  447514719 |  447514637 |  447512040
  IPC                                |       0.87 |       0.63 |       0.65 |       0.56
  Time (ns)                          |  149171439 |  149171573 |  149171546 |  149170680
Branch predictor stats               |            |            |            |           
  num correct                        |     508768 |   42229584 |   23448274 |    4611008
  num incorrect                      |       8622 |    4835407 |    3943762 |     704186
  misprediction rate                 |      1.67% |     10.27% |     14.40% |     13.25%
  mpki                               |       0.02 |      17.19 |      13.53 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44505913 |   45174210 |   42713786 |   23785065
    num misses                       |          6 |       2000 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  290721236 |  114136184 |  139706226 |  127043714
    num misses                       |   10617176 |     692121 |     782955 |     280922
    miss rate                        |      3.65% |      0.61% |      0.56% |      0.22%
    mpki                             |      27.32 |       2.46 |       2.69 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |   10617182 |     694121 |     783020 |     280984
    num misses                       |    7643237 |     100698 |       5027 |       4018
    miss rate                        |     71.99% |     14.51% |      0.64% |      1.43%
    mpki                             |      19.67 |       0.36 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44505913 |   45174210 |   42713786 |   23785065
    num cache misses                 |     131193 |     986900 |    1444456 |      40685
    miss rate                        |      0.29% |      2.18% |      3.38% |      0.17%
    mpki                             |       0.34 |       3.51 |       4.96 |       0.16
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  290721236 |  114136184 |  139706226 |  127043714
    num cache misses                 |    3199692 |    1198495 |    4874789 |    2003242
    miss rate                        |      1.10% |      1.05% |      3.49% |      1.58%
    mpki                             |       8.23 |       4.26 |      16.73 |       8.01
  Cache L2                           |            |            |            |           
    num cache accesses               |    3342518 |    2305280 |    6368471 |    2427351
    num cache misses                 |    2303876 |    1146145 |     992879 |    1161334
    miss rate                        |     68.93% |     49.72% |     15.59% |     47.84%
    mpki                             |       5.93 |       4.07 |       3.41 |       4.65
  Cache L3                           |            |            |            |           
    num cache accesses               |    2315554 |    1267084 |    1050036 |    1545022
    num cache misses                 |    2220570 |    1103720 |     960529 |    1129778
    miss rate                        |     95.90% |     87.11% |     91.48% |     73.12%
    mpki                             |       5.71 |       3.92 |       3.30 |       4.52
DRAM summary                         |            |            |            |           
  num dram accesses                  |    6800781 |          0 |          0 |          0
  average dram access latency (ns)   |     132.42 |        inf |        inf |        inf
  average dram queueing delay        |      22.41 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     45.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
