                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1488535860 |  1068843829 |  1109421974 |   376099667 |  1600682102 |   249999973 |  1581702022 |   738847649
  Cycles                             |  1140352608 |  1140352350 |  1140352350 |  1140352538 |  1140352350 |  1140351156 |  1140352350 |  1140352350
  IPC                                |        1.31 |        0.94 |        0.97 |        0.33 |        1.40 |        0.22 |        1.39 |        0.65
  Time (ns)                          |   380117536 |   380117450 |   380117450 |   380117513 |   380117450 |   380117052 |   380117450 |   380117450
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    84711012 |   163262860 |    21958990 |     7124859 |   142458395 |    40600608 |   127273415 |    44911553
  num incorrect                      |    14370825 |    41974206 |     3266965 |     9905189 |    23859900 |     2521753 |    21385157 |    27027146
  misprediction rate                 |      14.50% |      20.45% |      12.95% |      58.16% |      14.35% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.65 |       39.27 |        2.94 |       26.34 |       14.91 |       10.09 |       13.52 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   167037317 |   139105287 |   106010994 |    41400058 |   181917931 |    41868591 |   231777541 |    88175256
    num misses                       |          56 |          19 |          74 |          14 |         616 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   699872046 |   359643221 |   560539636 |   138534911 |   669398987 |    75636447 |   758572054 |   339669569
    num misses                       |      449130 |     1593309 |     1309414 |      991686 |      351285 |       88470 |     4234399 |     2333664
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      449186 |     1593328 |     1309488 |      991700 |      351901 |       88474 |     4234464 |     2333674
    num misses                       |       70816 |      333245 |       17876 |      991689 |       11172 |       88474 |       27177 |     1855820
    miss rate                        |      15.77% |      20.92% |       1.37% |     100.00% |       3.17% |     100.00% |       0.64% |      79.52%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   167037317 |   139105287 |   106010994 |    41400058 |   181917931 |    41868591 |   231777541 |    88175256
    num cache misses                 |      486762 |      722131 |      197951 |       32800 |     2507443 |        7090 |     7676389 |       48355
    miss rate                        |       0.29% |       0.52% |       0.19% |       0.08% |       1.38% |       0.02% |       3.31% |       0.05%
    mpki                             |        0.33 |        0.68 |        0.18 |        0.09 |        1.57 |        0.03 |        4.85 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   699872046 |   359643221 |   560539636 |   138534911 |   669398987 |    75636447 |   758572054 |   339669569
    num cache misses                 |     4286094 |     1485737 |     8860257 |    10648606 |     5999136 |     5663673 |    25645754 |     5242542
    miss rate                        |       0.61% |       0.41% |       1.58% |       7.69% |       0.90% |       7.49% |       3.38% |       1.54%
    mpki                             |        2.88 |        1.39 |        7.99 |       28.31 |        3.75 |       22.65 |       16.21 |        7.10
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4779068 |     2501088 |     9190996 |    12091021 |     8525478 |     7690457 |    33332964 |     5724964
    num cache misses                 |     3362271 |     1012776 |     4644436 |    10681406 |     3388523 |     5670763 |     5241696 |     4923522
    miss rate                        |      70.35% |      40.49% |      50.53% |      88.34% |      39.75% |      73.74% |      15.73% |      86.00%
    mpki                             |        2.26 |        0.95 |        4.19 |       28.40 |        2.12 |       22.68 |        3.31 |        6.66
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3369126 |     1311245 |     4777354 |    12091021 |     3407839 |     7690457 |     5254408 |     5422112
    num cache misses                 |     1549559 |      464499 |      817075 |    10644083 |      382094 |     5660106 |      233886 |     1502741
    miss rate                        |      45.99% |      35.42% |      17.10% |      88.03% |      11.21% |      73.60% |       4.45% |      27.72%
    mpki                             |        1.04 |        0.43 |        0.74 |       28.30 |        0.24 |       22.64 |        0.15 |        2.03
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30407882 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      151.96 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       41.95 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      80.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
