                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  561470438 |  999930981 |  249999909 |  638404189
  Cycles                             |  586043703 |  586043700 |  586041316 |  586043456
  IPC                                |       0.96 |       1.71 |       0.43 |       1.09
  Time (ns)                          |  195347901 |  195347900 |  195347106 |  195347819
Branch predictor stats               |            |            |            |           
  num correct                        |   28906402 |  133518306 |    2271023 |   96417410
  num incorrect                      |   21827733 |   13448611 |      15217 |   10766554
  misprediction rate                 |     43.02% |      9.15% |      0.67% |     10.04%
  mpki                               |      38.88 |      13.45 |       0.06 |      16.86
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44859370 |  149703323 |   22095385 |  102094959
    num misses                       |         52 |        689 |          3 |       3954
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |           
    num accesses                     |  164211186 |  389443160 |   68115827 |  256482805
    num misses                       |       9158 |     120131 |     121838 |    1405974
    miss rate                        |      0.01% |      0.03% |      0.18% |      0.55%
    mpki                             |       0.02 |       0.12 |       0.49 |       2.20
  L2 TLB                             |            |            |            |           
    num accesses                     |       9210 |     120820 |     121841 |    1409928
    num misses                       |       8269 |       3685 |     121749 |     205021
    miss rate                        |     89.78% |      3.05% |     99.92% |     14.54%
    mpki                             |       0.01 |       0.00 |       0.49 |       0.32
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44859370 |  149703323 |   22095385 |  102094959
    num cache misses                 |      16334 |    3067517 |      21280 |    1683425
    miss rate                        |      0.04% |      2.05% |      0.10% |      1.65%
    mpki                             |       0.03 |       3.07 |       0.09 |       2.64
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  164211186 |  389443160 |   68115827 |  256482805
    num cache misses                 |     575787 |    5412839 |   12853027 |    2236006
    miss rate                        |      0.35% |      1.39% |     18.87% |      0.87%
    mpki                             |       1.03 |       5.41 |      51.41 |       3.50
  Cache L2                           |            |            |            |           
    num cache accesses               |     621411 |    8516902 |   12874730 |    3995626
    num cache misses                 |     566449 |     221214 |    7829861 |     777170
    miss rate                        |     91.16% |      2.60% |     60.82% |     19.45%
    mpki                             |       1.01 |       0.22 |      31.32 |       1.22
  Cache L3                           |            |            |            |           
    num cache accesses               |     596199 |     260928 |    7830284 |     855102
    num cache misses                 |     566363 |     217962 |    7813015 |     708640
    miss rate                        |     95.00% |     83.53% |     99.78% |     82.87%
    mpki                             |       1.01 |       0.22 |      31.25 |       1.11
DRAM summary                         |            |            |            |           
  num dram accesses                  |   15786633 |          0 |          0 |          0
  average dram access latency (ns)   |     141.37 |        inf |        inf |        inf
  average dram queueing delay        |      31.36 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     80.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
