                                     | Core 0      | Core 1     | Core 2     | Core 3      | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  1185866236 |  559507920 |  963532567 |  1231583929 |  398554851 |  249999888 |  629246678 |  732330149
  Cycles                             |   729550005 |  729550335 |  729550108 |   729549958 |  729550166 |  729547252 |  729550024 |  729550159
  IPC                                |        1.63 |       0.77 |       1.32 |        1.69 |       0.55 |       0.34 |       0.86 |       1.00
  Time (ns)                          |   243183335 |  243183445 |  243183369 |   243183319 |  243183389 |  243182417 |  243183341 |  243183386
Branch predictor stats               |             |            |            |             |            |            |            |           
  num correct                        |   155029366 |   12693713 |   77462329 |    82016975 |   21605578 |   19818647 |     814580 |  110463669
  num incorrect                      |    16129278 |     225106 |   13003235 |    14056354 |     505271 |    1620730 |      13806 |   12397415
  misprediction rate                 |       9.42% |      1.74% |     14.37% |      14.63% |      2.29% |      7.56% |      1.67% |     10.09%
  mpki                               |       13.60 |       0.40 |      13.50 |       11.41 |       1.27 |       6.48 |       0.02 |      16.93
TLB Summary                          |             |            |            |             |            |            |            |           
  I-TLB                              |             |            |            |             |            |            |            |           
    num accesses                     |   179560242 |   50265011 |  141159729 |   149403322 |   40237371 |   20925725 |   72092566 |  117248965
    num misses                       |         835 |          4 |         65 |          18 |         47 |         42 |          6 |       4446
    miss rate                        |       0.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |             |            |            |             |            |            |            |           
    num accesses                     |   468446690 |  218392415 |  461847294 |   519080453 |  140882812 |   68803936 |  470656354 |  295023854
    num misses                       |      144697 |     110312 |    2583686 |     3652009 |     210578 |     336515 |   16984701 |    1665452
    miss rate                        |       0.03% |      0.05% |      0.56% |       0.70% |      0.15% |      0.49% |      3.61% |      0.56%
    mpki                             |        0.12 |       0.20 |       2.68 |        2.97 |       0.53 |       1.35 |      26.99 |       2.27
  L2 TLB                             |             |            |            |             |            |            |            |           
    num accesses                     |      145532 |     110316 |    2583751 |     3652027 |     210625 |     336557 |   16984707 |    1669898
    num misses                       |        4426 |      59868 |      16292 |       27984 |      67852 |     104712 |   12193757 |     238165
    miss rate                        |       3.04% |     54.27% |      0.63% |       0.77% |     32.21% |     31.11% |     71.79% |     14.26%
    mpki                             |        0.00 |       0.11 |       0.02 |        0.02 |       0.17 |       0.42 |      19.38 |       0.33
Cache Summary                        |             |            |            |             |            |            |            |           
  Cache L1-I                         |             |            |            |             |            |            |            |           
    num cache accesses               |   179560242 |   50265011 |  141159729 |   149403322 |   40237371 |   20925725 |   72092566 |  117248965
    num cache misses                 |     3711201 |       6863 |    4204457 |     1236101 |       8223 |      17694 |      34662 |    2028498
    miss rate                        |       2.07% |      0.01% |      2.98% |       0.83% |      0.02% |      0.08% |      0.05% |      1.73%
    mpki                             |        3.13 |       0.01 |       4.36 |        1.00 |       0.02 |       0.07 |       0.06 |       2.77
  Cache L1-D                         |             |            |            |             |            |            |            |           
    num cache accesses               |   468446690 |  218392415 |  461847294 |   519080453 |  140882812 |   68803936 |  470656354 |  295023854
    num cache misses                 |     5506717 |    5411527 |   15211625 |     2416663 |    4994994 |    3666987 |    5123878 |    2669172
    miss rate                        |       1.18% |      2.48% |      3.29% |       0.47% |      3.55% |      5.33% |      1.09% |      0.90%
    mpki                             |        4.64 |       9.67 |      15.79 |        1.96 |      12.53 |      14.67 |       8.14 |       3.64
  Cache L2                           |             |            |            |             |            |            |            |           
    num cache accesses               |     9263199 |    5422478 |   19426841 |     3677068 |    5666057 |    3715005 |    5159414 |    4807505
    num cache misses                 |      367648 |    3777741 |     251701 |      172834 |    3657207 |    3053234 |    3400611 |     988081
    miss rate                        |       3.97% |     69.67% |      1.30% |       4.70% |     64.55% |     82.19% |     65.91% |     20.55%
    mpki                             |        0.31 |       6.75 |       0.26 |        0.14 |       9.18 |      12.21 |       5.40 |       1.35
  Cache L3                           |             |            |            |             |            |            |            |           
    num cache accesses               |      417339 |    3783414 |     264457 |      197669 |    4344589 |    3100660 |    3412042 |    1100133
    num cache misses                 |      366633 |    3756806 |     251567 |      172819 |    3564552 |    2885083 |    3249151 |     968262
    miss rate                        |      87.85% |     99.30% |     95.13% |      87.43% |     82.05% |     93.05% |     95.23% |     88.01%
    mpki                             |        0.31 |       6.71 |       0.26 |        0.14 |       8.94 |      11.54 |       5.16 |       1.32
DRAM summary                         |             |            |            |             |            |            |            |           
  num dram accesses                  |    19284892 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      151.48 |        inf |        inf |         inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       41.47 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      79.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |             |            |            |            |           
  num loads from dram                |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
