                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  285005896 |  361330915 |  534163025 |  554995404 |  385373248 |  277402435 |  664660082 |  249999909
  Cycles                             |  375724241 |  375724238 |  375724243 |  375724240 |  375724266 |  375724274 |  375724220 |  375720902
  IPC                                |       0.76 |       0.96 |       1.42 |       1.48 |       1.03 |       0.74 |       1.77 |       0.67
  Time (ns)                          |  125241414 |  125241413 |  125241414 |  125241413 |  125241422 |  125241425 |  125241407 |  125240301
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17310856 |   55164531 |   42961141 |   31291949 |   17088748 |   42072945 |   44515783 |   13325983
  num incorrect                      |   10416343 |   14271842 |    7222480 |    5275147 |   16021617 |    9132312 |    7533983 |     311809
  misprediction rate                 |     37.57% |     20.55% |     14.39% |     14.43% |     48.39% |     17.83% |     14.47% |      2.29%
  mpki                               |      36.55 |      39.50 |      13.52 |       9.50 |      41.57 |      32.92 |      11.34 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33986683 |   47072499 |   78267034 |   62005947 |   28992925 |   38433503 |   80491835 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  131167301 |  121460236 |  256081103 |  261725478 |  109967375 |  107860365 |  279568309 |   86640595
    num misses                       |     898089 |     538176 |    1432447 |     172100 |       4854 |     579831 |    1920136 |     132099
    miss rate                        |      0.68% |      0.44% |      0.56% |      0.07% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.31 |       0.01 |       2.09 |       2.89 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     898099 |     538195 |    1432512 |     172156 |       4906 |     579971 |    1920154 |     132146
    num misses                       |     713080 |     112394 |       9194 |      27037 |       4288 |      53166 |      14366 |      40805
    miss rate                        |     79.40% |     20.88% |      0.64% |     15.70% |     87.40% |      9.17% |      0.75% |     30.88%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33986683 |   47072499 |   78267034 |   62005947 |   28992925 |   38433503 |   80491835 |   24892730
    num cache misses                 |      13145 |     171918 |    2303745 |     127224 |       6158 |    2217800 |     652537 |      14624
    miss rate                        |      0.04% |      0.37% |      2.94% |      0.21% |      0.02% |      5.77% |      0.81% |      0.06%
    mpki                             |       0.05 |       0.48 |       4.31 |       0.23 |       0.02 |       7.99 |       0.98 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  131167301 |  121460236 |  256081103 |  261725478 |  109967375 |  107860365 |  279568309 |   86640595
    num cache misses                 |    2039887 |     460240 |    8497411 |    1588865 |     290509 |    2322358 |    1323532 |    3038771
    miss rate                        |      1.56% |      0.38% |      3.32% |      0.61% |      0.26% |      2.15% |      0.47% |      3.51%
    mpki                             |       7.16 |       1.27 |      15.91 |       2.86 |       0.75 |       8.37 |       1.99 |      12.16
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2210177 |     731508 |   10804305 |    1717977 |     307074 |    4636085 |    1985599 |    3410883
    num cache misses                 |    1726824 |     195406 |     103134 |     970460 |     275890 |    2105781 |      63972 |    2282381
    miss rate                        |     78.13% |     26.71% |      0.95% |     56.49% |     89.84% |     45.42% |      3.22% |     66.91%
    mpki                             |       6.06 |       0.54 |       0.19 |       1.75 |       0.72 |       7.59 |       0.10 |       9.13
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1920666 |     296706 |     107007 |     973100 |     286680 |    2202011 |      73687 |    2653904
    num cache misses                 |     480703 |     151126 |      79028 |     442723 |     275140 |     541747 |      59767 |    2003868
    miss rate                        |     25.03% |     50.93% |     73.85% |     45.50% |     95.97% |     24.60% |     81.11% |     75.51%
    mpki                             |       1.69 |       0.42 |       0.15 |       0.80 |       0.71 |       1.95 |       0.09 |       8.02
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5933172 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.60 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.59 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
