                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   841258565 |  1919191512 |  1536919184 |   927550756 |   725631393 |  1206207507 |  1732310173
  Cycles                             |  1089640897 |  1089643507 |  1089643483 |  1089643500 |  1089643693 |  1089643510 |  1089643515 |  1089643500
  IPC                                |        0.23 |        0.77 |        1.76 |        1.41 |        0.85 |        0.67 |        1.11 |        1.59
  Time (ns)                          |   363213632 |   363214502 |   363214494 |   363214500 |   363214564 |   363214503 |   363214505 |   363214500
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19138144 |   109899883 |    67561462 |     1213553 |    44098784 |   181952828 |   229270315
  num incorrect                      |     2521753 |      339286 |    18636709 |     3841040 |       20566 |    26539944 |    20420786 |    23487546
  misprediction rate                 |       5.85% |       1.74% |      14.50% |       5.38% |       1.67% |      37.57% |      10.09% |       9.29%
  mpki                               |       10.09 |        0.40 |        9.71 |        2.50 |        0.02 |       36.57 |       16.93 |       13.56
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    75954690 |   215943988 |   146611047 |   106232131 |    86570254 |   193075892 |   260495804
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7273 |        1166
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   330495644 |   900412349 |   468425236 |   693905556 |   333617513 |   485570070 |   678765022
    num misses                       |       88470 |      168328 |      580355 |      147020 |    25163295 |     2287470 |     2705530 |      206933
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.63% |       0.69% |       0.56% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.13 |        3.15 |        2.24 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      168332 |      580411 |      147028 |    25163301 |     2287480 |     2712803 |      208099
    num misses                       |       88474 |       92614 |       91425 |        3865 |    18021476 |     1818321 |      388058 |        6254
    miss rate                        |     100.00% |      55.02% |      15.75% |       2.63% |      71.62% |      79.49% |      14.30% |       3.01%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.43 |        2.51 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    75954690 |   215943988 |   146611047 |   106232131 |    86570254 |   193075892 |   260495804
    num cache misses                 |        7526 |      105226 |      625928 |       43893 |      488946 |       47728 |     3682164 |     5442820
    miss rate                        |       0.02% |       0.14% |       0.29% |       0.03% |       0.46% |       0.06% |       1.91% |       2.09%
    mpki                             |        0.03 |        0.13 |        0.33 |        0.03 |        0.53 |        0.07 |        3.05 |        3.14
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   330495644 |   900412349 |   468425236 |   693905556 |   333617513 |   485570070 |   678765022
    num cache misses                 |     5663898 |     8339686 |     5515293 |    12565315 |     7657866 |     5156560 |     4546173 |     8641609
    miss rate                        |       7.49% |       2.52% |       0.61% |       2.68% |       1.10% |       1.55% |       0.94% |       1.27%
    mpki                             |       22.66 |        9.91 |        2.87 |        8.18 |        8.26 |        7.11 |        3.77 |        4.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7686245 |     8461935 |     6142231 |    12701576 |     8155091 |     5672965 |     8370245 |    14173653
    num cache misses                 |     5671424 |     6096068 |     4311296 |      672357 |     5743227 |     4843197 |     4411302 |      967677
    miss rate                        |      73.79% |      72.04% |      70.19% |       5.29% |      70.43% |      85.37% |      52.70% |       6.83%
    mpki                             |       22.69 |        7.25 |        2.25 |        0.44 |        6.19 |        6.67 |        3.66 |        0.56
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7686245 |     6119091 |     4312406 |      766849 |     5751635 |     5377575 |     4553772 |     1057543
    num cache misses                 |     5644594 |     5872926 |      195213 |      546377 |     5049077 |     1470574 |     1292423 |      705960
    miss rate                        |      73.44% |      95.98% |       4.53% |      71.25% |      87.79% |      27.35% |      28.38% |      66.75%
    mpki                             |       22.58 |        6.98 |        0.10 |        0.36 |        5.44 |        2.03 |        1.07 |        0.41
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    27531381 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      147.13 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       37.12 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
