                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  716729508 |  335588010 |  570643650 |  734689561 |  249999884 |  265371482 |  393683946 |  459354228
  Cycles                             |  451211626 |  451211798 |  451211540 |  451211452 |  451208866 |  451211430 |  451211536 |  451212005
  IPC                                |       1.59 |       0.74 |       1.26 |       1.63 |       0.55 |       0.59 |       0.87 |       1.02
  Time (ns)                          |  150403876 |  150403933 |  150403847 |  150403818 |  150402956 |  150403810 |  150403846 |  150404002
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   92109043 |    7560963 |   45955396 |   48921002 |   13325983 |   21039558 |     512157 |   69274382
  num incorrect                      |    9948596 |     132794 |    7730888 |    8378892 |     311809 |    1717319 |       8680 |    7770504
  misprediction rate                 |      9.75% |      1.73% |     14.40% |     14.62% |      2.29% |      7.55% |      1.67% |     10.09%
  mpki                               |      13.88 |       0.40 |      13.55 |      11.40 |       1.25 |       6.47 |       0.02 |      16.92
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  109582651 |   30785052 |   83667083 |   89116964 |   24892730 |   22339660 |   45096948 |   73524797
    num misses                       |        530 |          4 |         65 |         18 |         47 |         42 |          6 |       2929
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  286242633 |  131265504 |  273783602 |  309590579 |   86640605 |   73120279 |  294488035 |  185027596
    num misses                       |      85090 |      62440 |    1530248 |    2168117 |     133047 |     354896 |   10700302 |    1055136
    miss rate                        |      0.03% |      0.05% |      0.56% |      0.70% |      0.15% |      0.49% |      3.63% |      0.57%
    mpki                             |       0.12 |       0.19 |       2.68 |       2.95 |       0.53 |       1.34 |      27.18 |       2.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      85620 |      62444 |    1530313 |    2168135 |     133094 |     354938 |   10700308 |    1058065
    num misses                       |       2693 |      37176 |       9912 |      16712 |      40813 |     110818 |    7717354 |     154338
    miss rate                        |      3.15% |     59.53% |      0.65% |      0.77% |     30.66% |     31.22% |     72.12% |     14.59%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.42 |      19.60 |       0.34
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  109582651 |   30785052 |   83667083 |   89116964 |   24892730 |   22339660 |   45096948 |   73524797
    num cache misses                 |    2326925 |      15579 |    2471667 |     758661 |      15069 |      30192 |      84677 |    1329869
    miss rate                        |      2.12% |      0.05% |      2.95% |      0.85% |      0.06% |      0.14% |      0.19% |      1.81%
    mpki                             |       3.25 |       0.05 |       4.33 |       1.03 |       0.06 |       0.11 |       0.22 |       2.90
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  286242633 |  131265504 |  273783602 |  309590579 |   86640605 |   73120279 |  294488035 |  185027596
    num cache misses                 |    2820867 |    3160390 |    9154386 |    1476814 |    3046485 |    3884696 |    3222461 |    1714389
    miss rate                        |      0.99% |      2.41% |      3.34% |      0.48% |      3.52% |      5.31% |      1.09% |      0.93%
    mpki                             |       3.94 |       9.42 |      16.04 |       2.01 |      12.19 |      14.64 |       8.19 |       3.73
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5178140 |    3177822 |   11636242 |    2255759 |    3482213 |    3933832 |    3307577 |    3111750
    num cache misses                 |     325881 |    2355710 |     252865 |     166889 |    2292968 |    3382656 |    2237800 |     979079
    miss rate                        |      6.29% |     74.13% |      2.17% |      7.40% |     65.85% |     85.99% |     67.66% |     31.46%
    mpki                             |       0.45 |       7.02 |       0.44 |       0.23 |       9.17 |      12.75 |       5.68 |       2.13
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     356459 |    2358305 |     264908 |     187687 |    2730008 |    3401687 |    2238279 |    1047101
    num cache misses                 |     241680 |    2310669 |     214083 |     157743 |    2141749 |    1461700 |    2017170 |     598343
    miss rate                        |     67.80% |     97.98% |     80.81% |     84.05% |     78.45% |     42.97% |     90.12% |     57.14%
    mpki                             |       0.34 |       6.89 |       0.38 |       0.21 |       8.57 |       5.51 |       5.12 |       1.30
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11665936 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     148.97 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      38.96 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     77.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
