                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   526243347 |   249999980 |  2151456015 |   337652145
  Cycles                             |  1172850268 |  1172848909 |  1172849997 |  1172850024
  IPC                                |        0.45 |        0.21 |        1.83 |        0.29
  Time (ns)                          |   390950089 |   390949636 |   390949999 |   390950008
Branch predictor stats               |             |             |             |            
  num correct                        |    17444056 |    42338506 |   397053292 |     6697302
  num incorrect                      |     8195666 |     3913322 |    27087003 |     9221098
  misprediction rate                 |      31.96% |       8.46% |       6.39% |      57.93%
  mpki                               |       15.57 |       15.65 |       12.59 |       27.31
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41127583 |    28960848 |   352786261 |    38065123
    num misses                       |           3 |          42 |          39 |          14
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   229667849 |    86565665 |   701160560 |   127279911
    num misses                       |      236732 |     1462062 |          23 |      908432
    miss rate                        |       0.10% |       1.69% |       0.00% |       0.71%
    mpki                             |        0.45 |        5.85 |        0.00 |        2.69
  L2 TLB                             |             |             |             |            
    num accesses                     |      236735 |     1462104 |          62 |      908446
    num misses                       |      161246 |      397332 |          62 |      908435
    miss rate                        |      68.11% |      27.18% |     100.00% |     100.00%
    mpki                             |        0.31 |        1.59 |        0.00 |        2.69
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41127583 |    28960848 |   352786261 |    38065123
    num cache misses                 |       59406 |       33203 |     3408098 |       37182
    miss rate                        |       0.14% |       0.11% |       0.97% |       0.10%
    mpki                             |        0.11 |        0.13 |        1.58 |        0.11
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   229667849 |    86565665 |   701160560 |   127279911
    num cache misses                 |    11663827 |    10108712 |       55692 |     9993572
    miss rate                        |       5.08% |      11.68% |       0.01% |       7.85%
    mpki                             |       22.16 |       40.43 |        0.03 |       29.60
  Cache L2                           |             |             |             |            
    num cache accesses               |    12518089 |    11227988 |     3472728 |    11440642
    num cache misses                 |    10450636 |     8946701 |      183084 |    10030723
    miss rate                        |      83.48% |      79.68% |       5.27% |      87.68%
    mpki                             |       19.86 |       35.79 |        0.09 |       29.71
  Cache L3                           |             |             |             |            
    num cache accesses               |    11245492 |    10033228 |      192021 |    11440611
    num cache misses                 |    10322871 |     6063840 |      179820 |    10000610
    miss rate                        |      91.80% |      60.44% |      93.65% |      87.41%
    mpki                             |       19.62 |       24.26 |        0.08 |       29.62
DRAM summary                         |             |             |             |            
  num dram accesses                  |    34096869 |           0 |           0 |           0
  average dram access latency (ns)   |      171.01 |         inf |         inf |         inf
  average dram queueing delay        |       61.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      87.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
