                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  270157119 |  414894300 |  466220629
  Cycles                             |  258543176 |  258546300 |  258546226 |  258546091
  IPC                                |       0.97 |       1.04 |       1.60 |       1.80
  Time (ns)                          |   86181059 |   86182100 |   86182075 |   86182030
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14181060 |   17609109 |   58622786
  num incorrect                      |    9793313 |   10402863 |    1016651 |    6579549
  misprediction rate                 |     20.40% |     42.32% |      5.46% |     10.09%
  mpki                               |      39.17 |      38.51 |       2.45 |      14.11
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   21761020 |   40069033 |   72094226
    num misses                       |         19 |         52 |          8 |        371
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   79286697 |  128872530 |  188730583
    num misses                       |     372564 |       4541 |      36893 |      55010
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372583 |       4593 |      36901 |      55381
    num misses                       |      78122 |       4190 |       1108 |       1816
    miss rate                        |     20.97% |     91.23% |      3.00% |      3.28%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   21761020 |   40069033 |   72094226
    num cache misses                 |     114642 |       2164 |        759 |    1527484
    miss rate                        |      0.35% |      0.01% |      0.00% |      2.12%
    mpki                             |       0.46 |       0.01 |       0.00 |       3.28
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   79286697 |  128872530 |  188730583
    num cache misses                 |     315405 |     270085 |    3486667 |    1449869
    miss rate                        |      0.37% |      0.34% |      2.71% |      0.77%
    mpki                             |       1.26 |       1.00 |       8.40 |       3.11
  Cache L2                           |            |            |            |           
    num cache accesses               |     498127 |     275542 |    3496950 |    2983902
    num cache misses                 |     117221 |     261372 |      47292 |      82986
    miss rate                        |     23.53% |     94.86% |      1.35% |      2.78%
    mpki                             |       0.47 |       0.97 |       0.11 |       0.18
  Cache L3                           |            |            |            |           
    num cache accesses               |     186648 |     264762 |      56873 |      89928
    num cache misses                 |     106354 |     261010 |      44384 |      46336
    miss rate                        |     56.98% |     98.58% |     78.04% |     51.53%
    mpki                             |       0.43 |       0.97 |       0.11 |       0.10
DRAM summary                         |            |            |            |           
  num dram accesses                  |     745042 |          0 |          0 |          0
  average dram access latency (ns)   |     111.99 |        inf |        inf |        inf
  average dram queueing delay        |       1.98 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
