                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  530768300 |  1520012401 |  249999898 |  829793168 |  1233422185 |  1205164518 |  426104305 |  255602716
  Cycles                             |  899758050 |   899758050 |  899756801 |  899758059 |   899758050 |   899758050 |  899758375 |  899758185
  IPC                                |       0.59 |        1.69 |       0.28 |       0.92 |        1.37 |        1.34 |       0.47 |       0.28
  Time (ns)                          |  299919350 |   299919350 |  299918934 |  299919353 |   299919350 |   299919350 |  299919458 |  299919395
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   80727019 |   101057662 |    4856955 |   17283985 |   108955420 |    55489782 |   22767177 |   20253913
  num incorrect                      |   17378502 |    17379953 |    6669357 |    2558385 |    18173303 |      460034 |     532676 |    1655400
  misprediction rate                 |     17.71% |      14.67% |     57.86% |     12.89% |      14.30% |       0.82% |      2.29% |      7.56%
  mpki                               |      32.74 |       11.43 |      26.68 |       3.08 |       14.73 |        0.38 |       1.25 |       6.48
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   73332469 |   184387737 |   27532058 |   79518905 |   139945112 |    92193619 |   43008809 |   21429525
    num misses                       |        178 |          18 |         14 |         70 |         502 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  206119733 |   640755846 |   93614435 |  416749041 |   516033405 |   693499451 |  150595835 |   70479150
    num misses                       |    1101804 |     4540535 |     661938 |     996475 |      273819 |       93197 |     229433 |     342122
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.08 |        2.99 |       2.65 |       1.20 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1101982 |     4540553 |     661952 |     996545 |      274321 |       93240 |     229480 |     342164
    num misses                       |     104106 |       34913 |     661946 |      13935 |        8862 |       27477 |      73021 |     106344
    miss rate                        |      9.45% |       0.77% |    100.00% |      1.40% |       3.23% |      29.47% |     31.82% |     31.08%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   73332469 |   184387737 |   27532058 |   79518905 |   139945112 |    92193619 |   43008809 |   21429525
    num cache misses                 |    4291390 |     1610450 |      18830 |     150771 |     1940163 |       82073 |      43579 |      41000
    miss rate                        |      5.85% |       0.87% |      0.07% |      0.19% |       1.39% |       0.09% |      0.10% |      0.19%
    mpki                             |       8.09 |        1.06 |       0.08 |       0.18 |        1.57 |        0.07 |       0.10 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  206119733 |   640755846 |   93614435 |  416749041 |   516033405 |   693499451 |  150595835 |   70479150
    num cache misses                 |    4739685 |     3049061 |    7294764 |    6734473 |     4793675 |     6519518 |    5324597 |    3751696
    miss rate                        |      2.30% |       0.48% |      7.79% |      1.62% |       0.93% |       0.94% |      3.54% |      5.32%
    mpki                             |       8.93 |        2.01 |      29.18 |       8.12 |        3.89 |        5.41 |      12.50 |      14.68
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    9230469 |     4685423 |    8258451 |    6996996 |     6749617 |     6609594 |    6079572 |    3823934
    num cache misses                 |    4640541 |      532293 |    7313594 |    3478492 |     2686529 |     4564076 |    4378659 |    3511999
    miss rate                        |     50.27% |      11.36% |     88.56% |     49.71% |      39.80% |      69.05% |     72.02% |     91.84%
    mpki                             |       8.74 |        0.35 |      29.25 |       4.19 |        2.18 |        3.79 |      10.28 |      13.74
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4840268 |      558857 |    8258451 |    3590350 |     2702685 |     4572471 |    5102200 |    3543326
    num cache misses                 |    1173943 |      179739 |    7292432 |     679361 |      326646 |     2306566 |    3796957 |    3035588
    miss rate                        |     24.25% |      32.16% |     88.30% |     18.92% |      12.09% |      50.44% |     74.42% |     85.67%
    mpki                             |       2.21 |        0.12 |      29.17 |       0.82 |        0.26 |        1.91 |       8.91 |      11.88
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   26672897 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     178.97 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      68.96 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     89.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
