                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  483991612 |  1428132052 |  249999898 |  735216457 |  1085705410 |  1215530087 |  423015691 |  550288916
  Cycles                             |  908322353 |   908322024 |  908321264 |  908322022 |   908322024 |   908322173 |  908322297 |  908322417
  IPC                                |       0.53 |        1.57 |       0.28 |       0.81 |        1.20 |        1.34 |       0.47 |       0.61
  Time (ns)                          |  302774118 |   302774008 |  302773755 |  302774008 |   302774008 |   302774058 |  302774099 |  302774139
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   72852730 |    95521579 |    4856955 |   13336937 |    96841185 |    55971602 |   22531523 |   43578738
  num incorrect                      |   16223556 |    16256097 |    6669357 |    1937694 |    16242334 |      465003 |     526981 |    3558689
  misprediction rate                 |     18.21% |      14.54% |     57.86% |     12.69% |      14.36% |       0.82% |      2.29% |      7.55%
  mpki                               |      33.52 |       11.38 |      26.68 |       2.64 |       14.96 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   67611459 |   173153469 |   27532058 |   69879239 |   123409603 |    92990189 |   42558465 |   46407688
    num misses                       |        171 |          18 |         14 |         67 |         448 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  188476928 |   601475417 |   93614435 |  375566509 |   454008391 |   699460918 |  149482436 |  151331893
    num misses                       |    1008811 |     4189708 |     661938 |     833158 |      236131 |       94267 |     228700 |     735965
    miss rate                        |      0.54% |       0.70% |      0.71% |      0.22% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.08 |        2.93 |       2.65 |       1.13 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1008982 |     4189726 |     661952 |     833225 |      236579 |       94310 |     228747 |     736007
    num misses                       |     100747 |       31667 |     661946 |      10941 |        7593 |       27547 |      72457 |     230433
    miss rate                        |      9.99% |       0.76% |    100.00% |      1.31% |       3.21% |      29.21% |     31.68% |     31.31%
    mpki                             |       0.21 |        0.02 |       2.65 |       0.01 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   67611459 |   173153469 |   27532058 |   69879239 |   123409603 |    92990189 |   42558465 |   46407688
    num cache misses                 |    4025938 |     1571128 |      21465 |     133880 |     1735954 |       83484 |      44269 |      87261
    miss rate                        |      5.95% |       0.91% |      0.08% |      0.19% |       1.41% |       0.09% |      0.10% |      0.19%
    mpki                             |       8.32 |        1.10 |       0.09 |       0.18 |        1.60 |        0.07 |       0.10 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  188476928 |   601475417 |   93614435 |  375566509 |   454008391 |   699460918 |  149482436 |  151331893
    num cache misses                 |    3818465 |     3034595 |    7295476 |    5739864 |     4057513 |     6576089 |    5296638 |    8089078
    miss rate                        |      2.03% |       0.50% |      7.79% |      1.53% |       0.89% |       0.94% |      3.54% |      5.35%
    mpki                             |       7.89 |        2.12 |      29.18 |       7.81 |        3.74 |        5.41 |      12.52 |      14.70
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    8054854 |     4650660 |    8261841 |    6086976 |     5830349 |     6665414 |    6063846 |    8202280
    num cache misses                 |    3815885 |      719465 |    7316941 |    3115247 |     2391552 |     4602867 |    4371582 |    7591375
    miss rate                        |     47.37% |      15.47% |     88.56% |     51.18% |      41.02% |      69.06% |     72.09% |     92.55%
    mpki                             |       7.88 |        0.50 |      29.27 |       4.24 |        2.20 |        3.79 |      10.33 |      13.80
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4027000 |      765863 |    8261841 |    3328624 |     2429756 |     4609017 |    5110248 |    7617457
    num cache misses                 |    1309460 |      342296 |    7296865 |     910128 |      630440 |     2175585 |    3856672 |    2272110
    miss rate                        |     32.52% |      44.69% |     88.32% |     27.34% |      25.95% |      47.20% |     75.47% |     29.83%
    mpki                             |       2.71 |        0.24 |      29.19 |       1.24 |        0.58 |        1.79 |       9.12 |       4.13
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   26752007 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     180.01 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      70.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     88.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
