                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   1217437501 |   2218283099 |    956937577 |    249999981
  Cycles                             |  12366079228 |  12366095292 |  12366079822 |  12366074446
  IPC                                |         0.10 |         0.18 |         0.08 |         0.02
  Time (ns)                          |   4122026410 |   4122031764 |   4122026608 |   4122024816
Branch predictor stats               |              |              |              |             
  num correct                        |     39551582 |    337068441 |      8664426 |     58565837
  num incorrect                      |     18638697 |     72902176 |        57988 |      6500447
  misprediction rate                 |       32.03% |       17.78% |        0.66% |        9.99%
  mpki                               |        15.31 |        32.86 |         0.06 |        26.00
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |     96594218 |    306923384 |     84573966 |     21135842
    num misses                       |            3 |          432 |            3 |        17441
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |             
    num accesses                     |    532652963 |    860777393 |    260339224 |     86633855
    num misses                       |       549160 |      4577909 |       463981 |      1331677
    miss rate                        |        0.10% |        0.53% |        0.18% |        1.54%
    mpki                             |         0.45 |         2.06 |         0.48 |         5.33
  L2 TLB                             |              |              |              |             
    num accesses                     |       549163 |      4578341 |       463984 |      1349118
    num misses                       |       373006 |       439663 |       463631 |      1140466
    miss rate                        |       67.92% |        9.60% |       99.92% |       84.53%
    mpki                             |         0.31 |         0.20 |         0.48 |         4.56
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |     96594218 |    306923384 |     84573966 |     21135842
    num cache misses                 |        72534 |     17661091 |       294042 |       369991
    miss rate                        |        0.08% |        5.75% |        0.35% |        1.75%
    mpki                             |         0.06 |         7.96 |         0.31 |         1.48
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    532652963 |    860777393 |    260339224 |     86633855
    num cache misses                 |     26959550 |     18955416 |     48973837 |      7428728
    miss rate                        |        5.06% |        2.20% |       18.81% |        8.57%
    mpki                             |        22.14 |         8.55 |        51.18 |        29.71
  Cache L2                           |              |              |              |             
    num cache accesses               |     28964639 |     37492553 |     49269764 |      7819601
    num cache misses                 |     23971216 |     17443162 |     29995183 |      7411837
    miss rate                        |       82.76% |       46.52% |       60.88% |       94.79%
    mpki                             |        19.69 |         7.86 |        31.34 |        29.65
  Cache L3                           |              |              |              |             
    num cache accesses               |     25903771 |     18322647 |     29997068 |      7433591
    num cache misses                 |     23887873 |      5374249 |     29619971 |      7181016
    miss rate                        |       92.22% |       29.33% |       98.74% |       96.60%
    mpki                             |        19.62 |         2.42 |        30.95 |        28.72
DRAM summary                         |              |              |              |             
  num dram accesses                  |     92223722 |            0 |            0 |            0
  average dram access latency (ns)   |       902.79 |          inf |          inf |          inf
  average dram queueing delay        |       762.75 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       89.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
