                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1414934848 |  2072841769 |  1800907555 |  1678550443 |   841894467 |   567661272 |  1437768311 |   281510145 |  2395568474 |   569151947 |  2198092246 |   812784174 |  1194855886 |  2825635407 |  1334742000
  Cycles                             |  1714207592 |  1714212010 |  1714212003 |  1714212003 |  1714212003 |  1714212458 |  1714212000 |  1714212004 |  1714212018 |  1714212000 |  1714212425 |  1714212000 |  1714212313 |  1714212000 |  1714212004 |  1714212014
  IPC                                |        0.15 |        0.83 |        1.21 |        1.05 |        0.98 |        0.49 |        0.33 |        0.84 |        0.16 |        1.40 |        0.33 |        1.28 |        0.47 |        0.70 |        1.65 |        0.78
  Time (ns)                          |   571402531 |   571404004 |   571404001 |   571404001 |   571404001 |   571404153 |   571404000 |   571404002 |   571404006 |   571404000 |   571404142 |   571404000 |   571404105 |   571404000 |   571404002 |   571404005
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    72539772 |   184210209 |    82925671 |    95869979 |    51148345 |    30735027 |   219984414 |    47468615 |   105083359 |    35067696 |   176761074 |    18557181 |    22143177 |   188130825 |   201063478
  num incorrect                      |     4720676 |    55128216 |    30807789 |      688999 |    16276400 |    30778105 |      718937 |    56287225 |     4331360 |     5968326 |     1128232 |    29681774 |      329602 |     3281201 |    32321774 |    22640943
  misprediction rate                 |      12.07% |      43.18% |      14.33% |       0.82% |      14.51% |      37.57% |       2.29% |      20.37% |       8.36% |       5.37% |       3.12% |      14.38% |       1.75% |      12.91% |      14.66% |      10.12%
  mpki                               |       18.88 |       38.96 |       14.86 |        0.38 |        9.70 |       36.56 |        1.27 |       39.15 |       15.39 |        2.49 |        1.98 |       13.50 |        0.41 |        2.75 |       11.44 |       16.96
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   112844522 |   235459133 |   137771471 |   188651327 |   100430333 |    57419601 |   187040293 |    32678963 |   228761431 |    54131095 |   322014705 |    72985931 |   113815329 |   342778822 |   213794792
    num misses                       |          84 |          52 |         776 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          74 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
