                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1128106683 |  10764364428 |   421010037 |  7629150150 |   455631799 |  8015389685 |  3537941780 |   482020361 |   853102397 |  1756857619 |  1040816592 |  3880983875 |   249999981 |   662878562 |  9493956209 |  7529800510
  Cycles                             |  5935800319 |   5935799340 |  5935800418 |  5935799352 |  5935800683 |  5935799540 |  5935799352 |  5935799974 |  5935799991 |  5935800398 |  5935799465 |  5935799347 |  5935797544 |  5935800404 |  5935799353 |  5935799347
  IPC                                |        0.19 |         1.81 |        0.07 |        1.29 |        0.08 |        1.35 |        0.60 |        0.08 |        0.14 |        0.30 |        0.18 |        0.65 |        0.04 |        0.11 |        1.60 |        1.27
  Time (ns)                          |  1978600106 |   1978599780 |  1978600139 |  1978599784 |  1978600228 |  1978599847 |  1978599784 |  1978599991 |  1978599997 |  1978600133 |  1978599822 |  1978599782 |  1978599181 |  1978600135 |  1978599784 |  1978599782
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60774053 |   1986568349 |    69581819 |   676742539 |    62646596 |  1069606431 |   533338856 |    81594381 |     7735655 |    40501953 |    34704423 |   208474946 |    58565837 |    12393247 |   632556856 |   332317202
  num incorrect                      |     1421569 |    135521217 |     4400563 |   113027574 |     8618935 |   107712454 |    60039569 |     7538629 |       51796 |      722414 |    16280842 |   147606844 |     6500447 |    17232743 |   108580039 |    18867591
  misprediction rate                 |       2.29% |        6.39% |       5.95% |      14.31% |      12.09% |       9.15% |      10.12% |       8.46% |       0.67% |       1.75% |      31.93% |      41.45% |       9.99% |      58.17% |      14.65% |       5.37%
  mpki                               |        1.26 |        12.59 |       10.45 |       14.82 |       18.92 |       13.44 |       16.97 |       15.64 |        0.06 |        0.41 |       15.64 |       38.03 |       26.00 |       26.00 |       11.44 |        2.51
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   113163613 |   1765085170 |    70631511 |   866567412 |    79804111 |  1199991386 |   566614649 |    55898231 |    75397823 |   157001593 |    81382093 |   315730020 |    21135842 |    72141007 |  1152080030 |   717202847
    num misses                       |          47 |           39 |           4 |        2599 |          92 |        5176 |       21122 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   392817120 |   3508087613 |   128333686 |  3190148569 |   212342205 |  3122582120 |  1425964642 |   167193248 |   232247171 |   689947693 |   453094628 |  1143693309 |    86633855 |   242763392 |  4003585364 |  2289853343
    num misses                       |      607020 |           23 |      152864 |     1684369 |     8260566 |      977005 |     8020820 |     2858552 |      414602 |      368348 |      468330 |       67980 |     1331684 |     1697654 |    28472852 |      733305
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.71% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.27 |        5.93 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.56 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      607067 |           62 |      152868 |     1686968 |     8260658 |      982181 |     8041942 |     2858594 |      414605 |      368352 |      468333 |       68032 |     1349125 |     1697668 |    28472870 |      733313
    num misses                       |      188086 |           62 |      152868 |       53046 |     2465064 |       28450 |     1146396 |      773561 |      414291 |      191547 |      318980 |       60624 |     1140466 |     1697649 |      217700 |       18221
    miss rate                        |      30.98% |      100.00% |     100.00% |       3.14% |      29.84% |       2.90% |      14.26% |      27.06% |      99.92% |      52.00% |      68.11% |      89.11% |      84.53% |     100.00% |       0.76% |       2.48%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.60 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.56 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   113163613 |   1765085170 |    70631511 |   866567412 |    79804111 |  1199991386 |   566614649 |    55898231 |    75397823 |   157001593 |    81382093 |   315730020 |    21135842 |    72141007 |  1152080030 |   717202847
    num cache misses                 |      110822 |     16628563 |       11786 |    11911444 |     1735192 |    24656944 |    10859646 |       64246 |      585816 |      226038 |      117183 |       77707 |      402898 |       54089 |     9946250 |      117989
    miss rate                        |       0.10% |        0.94% |       0.02% |       1.37% |       2.17% |       2.05% |       1.92% |       0.11% |       0.78% |       0.14% |       0.14% |       0.02% |       1.91% |       0.07% |       0.86% |       0.02%
    mpki                             |        0.10 |         1.54 |        0.03 |        1.56 |        3.81 |        3.08 |        3.07 |        0.13 |        0.69 |        0.13 |        0.11 |        0.02 |        1.61 |        0.08 |        1.05 |        0.02
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   392817120 |   3508087613 |   128333686 |  3190148569 |   212342205 |  3122582120 |  1425964642 |   167193248 |   232247171 |   689947693 |   453094628 |  1143693309 |    86633855 |   242763392 |  4003585364 |  2289853343
    num cache misses                 |    13960496 |       128043 |     9785903 |    29407719 |    12094549 |    43373490 |    13439338 |    19591383 |    43799892 |    17883030 |    23055551 |     4169548 |     7451773 |    18622954 |    18855284 |    60673172
    miss rate                        |       3.55% |        0.00% |       7.63% |       0.92% |       5.70% |       1.39% |       0.94% |      11.72% |      18.86% |       2.59% |       5.09% |       0.36% |       8.60% |       7.67% |       0.47% |       2.65%
    mpki                             |       12.38 |         0.01 |       23.24 |        3.85 |       26.54 |        5.41 |        3.80 |       40.64 |       51.34 |       10.18 |       22.15 |        1.07 |       29.81 |       28.09 |        1.99 |        8.06
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16116920 |     16773498 |    13131325 |    41369089 |    16263645 |    68324738 |    24761516 |    21739087 |    44385719 |    18111560 |    24762432 |     4358020 |     7874294 |    21031720 |    28917258 |    61004152
    num cache misses                 |    11393133 |       354433 |     9797689 |    16393502 |    11886885 |     3896803 |    13039132 |    17331618 |    28845488 |    12556116 |    20658426 |     4057392 |     7525891 |    18677043 |     2831371 |     1925283
    miss rate                        |      70.69% |        2.11% |      74.61% |      39.63% |      73.09% |       5.70% |      52.66% |      79.73% |      64.99% |      69.33% |      83.43% |      93.10% |      95.58% |      88.80% |       9.79% |       3.16%
    mpki                             |       10.10 |         0.03 |       23.27 |        2.15 |       26.09 |        0.49 |        3.69 |       35.96 |       33.81 |        7.15 |       19.85 |        1.05 |       30.10 |       28.18 |        0.30 |        0.26
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13468148 |       371325 |    13131325 |    16443982 |    14324618 |     4191337 |    13503449 |    19415950 |    28845499 |    12562352 |    22248124 |     4169894 |     7546086 |    21031720 |     2949289 |     2144659
    num cache misses                 |    10059909 |       349976 |     9779904 |     1177451 |     8196998 |     1789918 |     4078184 |    11691446 |    26506004 |    12049855 |    20410901 |     4027659 |     7272032 |    18619764 |      676427 |     1216661
    miss rate                        |      74.69% |       94.25% |      74.48% |       7.16% |      57.22% |      42.71% |      30.20% |      60.22% |      91.89% |      95.92% |      91.74% |      96.59% |      96.37% |      88.53% |      22.94% |      56.73%
    mpki                             |        8.92 |         0.03 |       23.23 |        0.15 |       17.99 |        0.22 |        1.15 |       24.26 |       31.07 |        6.86 |       19.61 |        1.04 |       29.09 |       28.09 |        0.07 |        0.16
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   191699517 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      465.80 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
