                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5117843061 |  3316417457 |  3290149053 |  4654790720 |   949874988 |  2525088261 |  5073588292 |   249999989
  Cycles                             |  4167800632 |  4167800700 |  4167800700 |  4167800586 |  4167800829 |  4167800700 |  4167800891 |  4167796834
  IPC                                |        1.23 |        0.80 |        0.79 |        1.12 |        0.23 |        0.61 |        1.22 |        0.06
  Time (ns)                          |  1389266877 |  1389266900 |  1389266900 |  1389266862 |  1389266943 |  1389266900 |  1389266964 |  1389265611
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   454131563 |   359045512 |   424021353 |   265834413 |   160572113 |   153506012 |   233637571 |    43244780
  num incorrect                      |    75894992 |    54627617 |    98947493 |    44960715 |    14816789 |    92372774 |     1943266 |    11689069
  misprediction rate                 |      14.32% |      13.21% |      18.92% |      14.47% |       8.45% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.83 |       16.47 |       30.07 |        9.66 |       15.60 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   581346793 |   390241583 |   461198306 |   523171877 |   110248108 |   301409701 |   388149292 |    23761816
    num misses                       |        1779 |          10 |         242 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2140051695 |  1490580270 |  1284168108 |  2186019177 |   330268441 |  1160888427 |  2919513392 |    88558906
    num misses                       |     1129467 |    15173947 |     2303725 |     1409941 |     5655940 |     7989083 |      393469 |    21160197
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.58 |        0.70 |        0.30 |        5.95 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1131246 |    15173957 |     2303967 |     1409997 |     5655982 |     7989093 |      393512 |    21160200
    num misses                       |       35680 |     1347664 |      367414 |      222322 |     1531798 |     6351896 |      113241 |    10898484
    miss rate                        |       3.15% |       8.88% |      15.95% |      15.77% |      27.08% |      79.51% |      28.78% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.61 |        2.52 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   581346793 |   390241583 |   461198306 |   523171877 |   110248108 |   301409701 |   388149292 |    23761816
    num cache misses                 |     7173215 |       71232 |    13410848 |      867859 |       57267 |       67681 |      188941 |       54974
    miss rate                        |       1.23% |       0.02% |       2.91% |       0.17% |       0.05% |       0.02% |       0.05% |       0.23%
    mpki                             |        1.40 |        0.02 |        4.08 |        0.19 |        0.06 |        0.03 |        0.04 |        0.22
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2140051695 |  1490580270 |  1284168108 |  2186019177 |   330268441 |  1160888427 |  2919513392 |    88558906
    num cache misses                 |    19562668 |    47719701 |    15956901 |    13124997 |    38545448 |    17892654 |    26423276 |    28765400
    miss rate                        |       0.91% |       3.20% |       1.24% |       0.60% |      11.67% |       1.54% |       0.91% |      32.48%
    mpki                             |        3.82 |       14.39 |        4.85 |        2.82 |       40.58 |        7.09 |        5.21 |      115.06
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26909435 |    48342758 |    30460502 |    14028358 |    42132406 |    19555494 |    26682420 |    32538736
    num cache misses                 |     3293692 |    18936149 |     5535843 |     7383562 |    28704598 |    12029534 |    14683894 |    20333175
    miss rate                        |      12.24% |      39.17% |      18.17% |      52.63% |      68.13% |      61.51% |      55.03% |      62.49%
    mpki                             |        0.64 |        5.71 |        1.68 |        1.59 |       30.22 |        4.76 |        2.89 |       81.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3500187 |    19638846 |     6664985 |     7472042 |    32244131 |    14148462 |    14768476 |    24124048
    num cache misses                 |     2923488 |     9547662 |     4158869 |     6854995 |    21159040 |     5438586 |    11813876 |    17135193
    miss rate                        |      83.52% |      48.62% |      62.40% |      91.74% |      65.62% |      38.44% |      79.99% |      71.03%
    mpki                             |        0.57 |        2.88 |        1.26 |        1.47 |       22.28 |        2.15 |        2.33 |       68.54
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   116785755 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      175.99 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       65.98 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
