                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1948073198 |   954844177 |  1089699707 |   374834256 |  1667213817 |   249999973 |  1566670058 |   565178327
  Cycles                             |  1109951100 |  1109951102 |  1109951367 |  1109951100 |  1109951013 |  1109948269 |  1109951106 |  1109951100
  IPC                                |        1.76 |        0.86 |        0.98 |        0.34 |        1.50 |        0.23 |        1.41 |        0.51
  Time (ns)                          |   369983700 |   369983701 |   369983789 |   369983700 |   369983671 |   369982756 |   369983702 |   369983700
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   111384754 |   146103234 |    21916429 |     7110705 |   147392571 |    40600608 |   126037680 |    34339965
  num incorrect                      |    18896761 |    37390356 |     3264051 |     9882542 |    24633892 |     2521753 |    21185793 |    20665288
  misprediction rate                 |      14.50% |      20.38% |      12.96% |      58.16% |      14.32% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.70 |       39.16 |        3.00 |       26.37 |       14.78 |       10.09 |       13.52 |       36.56
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   219051829 |   124213457 |   104209025 |    41289652 |   189032158 |    41868591 |   229561454 |    67431958
    num misses                       |          56 |          19 |          74 |          14 |         636 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   914297323 |   321314070 |   549392532 |   138169720 |   697744950 |    75636447 |   751303527 |   260099365
    num misses                       |      589713 |     1419178 |     1288125 |      990170 |      372593 |       88470 |     4192132 |     1777705
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.68%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.15
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      589769 |     1419197 |     1288199 |      990184 |      373229 |       88474 |     4192197 |     1777715
    num misses                       |       92831 |      297264 |       17824 |      990173 |       11778 |       88474 |       26856 |     1413138
    miss rate                        |      15.74% |      20.95% |       1.38% |     100.00% |       3.16% |     100.00% |       0.64% |      79.49%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.50
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   219051829 |   124213457 |   104209025 |    41289652 |   189032158 |    41868591 |   229561454 |    67431958
    num cache misses                 |      636434 |      794636 |      196542 |       33841 |     2607190 |        8302 |     7579691 |       41984
    miss rate                        |       0.29% |       0.64% |       0.19% |       0.08% |       1.38% |       0.02% |       3.30% |       0.06%
    mpki                             |        0.33 |        0.83 |        0.18 |        0.09 |        1.56 |        0.03 |        4.84 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   914297323 |   321314070 |   549392532 |   138169720 |   697744950 |    75636447 |   751303527 |   260099365
    num cache misses                 |     5601328 |     1444992 |     8744704 |    10625735 |     6275486 |     5663770 |    25398383 |     4080265
    miss rate                        |       0.61% |       0.45% |       1.59% |       7.69% |       0.90% |       7.49% |       3.38% |       1.57%
    mpki                             |        2.88 |        1.51 |        8.02 |       28.35 |        3.76 |       22.66 |       16.21 |        7.22
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6238822 |     2533823 |     9104420 |    12069412 |     8885337 |     7691768 |    32985202 |     4704990
    num cache misses                 |     4379776 |     1181124 |     4610230 |    10659576 |     3481613 |     5672072 |     5121734 |     3844988
    miss rate                        |      70.20% |      46.61% |      50.64% |      88.32% |      39.18% |      73.74% |      15.53% |      81.72%
    mpki                             |        2.25 |        1.24 |        4.23 |       28.44 |        2.09 |       22.69 |        3.27 |        6.80
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4380946 |     1481681 |     4773493 |    12069412 |     3484299 |     7691768 |     5129828 |     4477515
    num cache misses                 |      212764 |      727519 |      774234 |    10625899 |       84143 |     5662422 |      188364 |     1987467
    miss rate                        |       4.86% |      49.10% |      16.22% |      88.04% |       2.41% |      73.62% |       3.67% |      44.39%
    mpki                             |        0.11 |        0.76 |        0.71 |       28.35 |        0.05 |       22.65 |        0.12 |        3.52
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    28634523 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      146.94 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       36.93 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
