                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4391917159 |   806098156 |  3939379986 |   249999989 |  4257337023 |  3172364670 |   562049631 |  1006960203
  Cycles                             |  4873673702 |  4873673885 |  4873673680 |  4873669696 |  4873673958 |  4873673631 |  4873674809 |  4873673700
  IPC                                |        0.90 |        0.17 |        0.81 |        0.05 |        0.87 |        0.65 |        0.12 |        0.21
  Time (ns)                          |  1624557901 |  1624557962 |  1624557893 |  1624556565 |  1624557986 |  1624557877 |  1624558270 |  1624557900
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   236104106 |   110864516 |    72853101 |    43244780 |   548631408 |    72797442 |   131695919 |   170643012
  num incorrect                      |   166971716 |    15200358 |    11025606 |    11689069 |   127876596 |     1297342 |    14626688 |    15724271
  misprediction rate                 |      41.42% |      12.06% |      13.14% |      21.28% |      18.90% |       1.75% |      10.00% |       8.44%
  mpki                               |       38.02 |       18.86 |        2.80 |       46.76 |       30.04 |        0.41 |       26.02 |       15.62
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   357415148 |   141229577 |   374950918 |    23761816 |   597019848 |   283891449 |    47525753 |   116757453
    num misses                       |          52 |         100 |         118 |           3 |         282 |           4 |       38554 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1294445458 |   375685854 |  2003222457 |    88558906 |  1662246850 |  1247772907 |   194742615 |   348557604
    num misses                       |       76998 |    14615645 |     4466824 |    21160310 |     2997125 |      660607 |     2968368 |     5882485
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.52% |       1.69%
    mpki                             |        0.02 |       18.13 |        1.13 |       84.64 |        0.70 |        0.21 |        5.28 |        5.84
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       77050 |    14615745 |     4466942 |    21160313 |     2997407 |      660611 |     3006922 |     5882527
    num misses                       |       68672 |     4390251 |       60538 |    10898473 |      476055 |      347390 |     2543390 |     1599766
    miss rate                        |      89.13% |      30.04% |       1.36% |      51.50% |      15.88% |      52.59% |      84.58% |      27.20%
    mpki                             |        0.02 |        5.45 |        0.02 |       43.59 |        0.11 |        0.11 |        4.53 |        1.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   357415148 |   141229577 |   374950918 |    23761816 |   597019848 |   283891449 |    47525753 |   116757453
    num cache misses                 |      141648 |     2025587 |      120776 |       86630 |    17293468 |      153661 |      801753 |       69887
    miss rate                        |       0.04% |       1.43% |       0.03% |       0.36% |       2.90% |       0.05% |       1.69% |       0.06%
    mpki                             |        0.03 |        2.51 |        0.03 |        0.35 |        4.06 |        0.05 |        1.43 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1294445458 |   375685854 |  2003222457 |    88558906 |  1662246850 |  1247772907 |   194742615 |   348557604
    num cache misses                 |     4776372 |    21168099 |    30777588 |    28844892 |    20703974 |    32294600 |    16697463 |    40772859
    miss rate                        |       0.37% |       5.63% |       1.54% |      32.57% |       1.25% |       2.59% |       8.57% |      11.70%
    mpki                             |        1.09 |       26.26 |        7.81 |      115.38 |        4.86 |       10.18 |       29.71 |       40.49
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5078571 |    28263752 |    32098264 |    32777016 |    39026798 |    32587911 |    17546938 |    45417638
    num cache misses                 |     4752383 |    18569907 |     6091984 |    21804743 |     6463837 |    22501259 |    16636248 |    31592319
    miss rate                        |      93.58% |      65.70% |      18.98% |      66.52% |      16.56% |      69.05% |      94.81% |      69.56%
    mpki                             |        1.08 |       23.04 |        1.55 |       87.22 |        1.52 |        7.09 |       29.60 |       31.37
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4915959 |    23657647 |     7302655 |    25709272 |     7520725 |    22692790 |    16685842 |    36174145
    num cache misses                 |     4737455 |    17262259 |     4816874 |    20039162 |     3669277 |    22015689 |    15417611 |    23291771
    miss rate                        |      96.37% |      72.97% |      65.96% |      77.95% |      48.79% |      97.02% |      92.40% |      64.39%
    mpki                             |        1.08 |       21.41 |        1.22 |       80.16 |        0.86 |        6.94 |       27.43 |       23.13
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   144897451 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      178.19 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       68.18 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
