                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   275203470 |  3415732019 |  2086667962 |   902319088 |  3402539342 |  2203539953 |  2176074491 |  2132837639 |  1204064268 |   249999886 |   973483639 |   481478319 |  4216060238 |   606601488 |   353140043 |  4677223520
  Cycles                             |  2579674875 |  2579673008 |  2579672565 |  2579672400 |  2579672402 |  2579672413 |  2579672400 |  2579672400 |  2579673121 |  2579670255 |  2579672432 |  2579673651 |  2579672400 |  2579674203 |  2579672526 |  2579673160
  IPC                                |        0.11 |        1.32 |        0.81 |        0.35 |        1.32 |        0.85 |        0.84 |        0.83 |        0.47 |        0.10 |        0.38 |        0.19 |        1.63 |        0.24 |        0.14 |        1.81
  Time (ns)                          |   859891625 |   859891003 |   859890855 |   859890800 |   859890801 |   859890804 |   859890800 |   859890800 |   859891040 |   859890085 |   859890811 |   859891217 |   859890800 |   859891401 |   859890842 |   859891053
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46892372 |   274754606 |   118891233 |    20318745 |   149590486 |   283370329 |   100199203 |   326085402 |    73177826 |    34399075 |   146979767 |     4342091 |   280951418 |    32450334 |    27970817 |   863184158
  num incorrect                      |     4232946 |    46132492 |    20144673 |      360755 |     8497236 |    66310427 |      831578 |    83628834 |    44034999 |     4720676 |    32427526 |       29020 |    48186431 |      759424 |     2291788 |    58885649
  misprediction rate                 |       8.28% |      14.38% |      14.49% |       1.74% |       5.38% |      18.96% |       0.82% |      20.41% |      37.57% |      12.07% |      18.07% |       0.66% |      14.64% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.38 |       13.51 |        9.65 |        0.40 |        2.50 |       30.09 |        0.38 |       39.21 |       36.57 |       18.88 |       33.31 |        0.06 |       11.43 |        1.25 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31991839 |   500429731 |   234801383 |    81147473 |   324605878 |   309057626 |   166472301 |   277515945 |   143658890 |    43801034 |   135585408 |    42552069 |   511556575 |    61219640 |    29934222 |   766948742
