                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1419961116 |  2068606543 |  1803143858 |  1684573448 |   839468856 |   569534695 |  1440026959 |   283935162 |  2399435388 |   570611280 |  2197685208 |   814151130 |  1193436340 |  2820003851 |  1336616799
  Cycles                             |  1719406650 |  1719411012 |  1719411047 |  1719411081 |  1719411607 |  1719411010 |  1719411000 |  1719411500 |  1719411003 |  1719411000 |  1719411140 |  1719411000 |  1719411419 |  1719411000 |  1719411000 |  1719411000
  IPC                                |        0.15 |        0.83 |        1.20 |        1.05 |        0.98 |        0.49 |        0.33 |        0.84 |        0.17 |        1.40 |        0.33 |        1.28 |        0.47 |        0.69 |        1.64 |        0.78
  Time (ns)                          |   573135550 |   573137004 |   573137016 |   573137027 |   573137203 |   573137004 |   573137000 |   573137167 |   573137001 |   573137000 |   573137047 |   573137000 |   573137140 |   573137000 |   573137000 |   573137000
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    72664954 |   183779667 |    83027416 |    96228423 |    51001943 |    30827548 |   220337676 |    47691147 |   105247548 |    35152242 |   176728288 |    18596163 |    22140122 |   187736833 |   201385295
  num incorrect                      |     4720676 |    55374838 |    30731191 |      689677 |    16330358 |    30688765 |      721117 |    56370562 |     4382910 |     5980126 |     1130316 |    29676195 |      330250 |     3280929 |    32256343 |    22665346
  misprediction rate                 |      12.07% |      43.25% |      14.33% |       0.82% |      14.51% |      37.57% |       2.29% |      20.37% |       8.42% |       5.38% |       3.12% |      14.38% |       1.74% |      12.91% |      14.66% |      10.12%
  mpki                               |       18.88 |       39.00 |       14.86 |        0.38 |        9.69 |       36.56 |        1.27 |       39.15 |       15.44 |        2.49 |        1.98 |       13.50 |        0.41 |        2.75 |       11.44 |       16.96
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   113158688 |   234968261 |   137940971 |   189333232 |   100143950 |    57605491 |   187338671 |    32957487 |   229112518 |    54271560 |   321955028 |    73141859 |   113685686 |   342098716 |   214080180
    num misses                       |          84 |          52 |         772 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          74 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   414858898 |   864938329 |  1037593097 |   790898050 |   386300336 |   197919516 |   484622229 |    99579538 |   732200833 |   188295668 |  1053555010 |   318479342 |   608035068 |  1188881713 |   539342528
    num misses                       |     4544290 |       22890 |      452315 |      139166 |      507722 |     2637928 |      296734 |     2140956 |     1760453 |      229671 |     1624327 |     5887512 |      163796 |     1377462 |     8440640 |     3077403
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.77% |       0.03% |       0.86% |       0.56% |       0.05% |       0.23% |       0.71% |       0.57%
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.14 |        0.52 |        1.49 |        6.20 |        0.10 |        2.85 |        2.68 |        0.20 |        1.15 |        2.99 |        2.30
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4544374 |       22942 |      453087 |      139209 |      507778 |     2637938 |      296781 |     2140975 |     1760495 |      229679 |     1624349 |     5887577 |      163800 |     1377536 |     8440658 |     3085701
    num misses                       |     1361746 |       20384 |       14442 |       40792 |       80120 |     2095959 |       96468 |      448280 |      488827 |        5864 |      146570 |       37067 |       88003 |       18132 |       64520 |      443286
    miss rate                        |      29.97% |      88.85% |       3.19% |      29.30% |      15.78% |      79.45% |      32.50% |      20.94% |      27.77% |       2.55% |       9.02% |       0.63% |      53.73% |       1.32% |       0.76% |      14.37%
    mpki                             |        5.45 |        0.01 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.72 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.33
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   113158688 |   234968261 |   137940971 |   189333232 |   100143950 |    57605491 |   187338671 |    32957487 |   229112518 |    54271560 |   321955028 |    73141859 |   113685686 |   342098716 |   214080180
    num cache misses                 |      452720 |       22053 |     2837567 |       51177 |      271617 |       13636 |       11669 |      650760 |       12879 |       12680 |       40266 |     9523683 |       10248 |       17392 |     2827590 |     3703778
    miss rate                        |       1.03% |       0.02% |       1.21% |       0.04% |       0.14% |       0.01% |       0.02% |       0.35% |       0.04% |       0.01% |       0.07% |       2.96% |       0.01% |       0.02% |       0.83% |       1.73%
    mpki                             |        1.81 |        0.02 |        1.37 |        0.03 |        0.16 |        0.02 |        0.02 |        0.45 |        0.05 |        0.01 |        0.07 |        4.33 |        0.01 |        0.01 |        1.00 |        2.77
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   414858898 |   864938329 |  1037593097 |   790898050 |   386300336 |   197919516 |   484622229 |    99579538 |   732200833 |   188295668 |  1053555010 |   318479342 |   608035068 |  1188881713 |   539342528
    num cache misses                 |     6455736 |     1401103 |     7781607 |     9344017 |     4726763 |     5998252 |     7064016 |     1834036 |    11725944 |    19453648 |    11339738 |    34678357 |     8005946 |     9352593 |     5453497 |     4904163
