                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  587877504 |  271867694 |  365405445 |  249999875
  Cycles                             |  943011905 |  943012544 |  943012289 |  943008634
  IPC                                |       0.62 |       0.29 |       0.39 |       0.27
  Time (ns)                          |  314337302 |  314337515 |  314337430 |  314336212
Branch predictor stats               |            |            |            |           
  num correct                        |     765368 |    5427418 |   22276390 |   38165828
  num incorrect                      |      12972 |    7620130 |     755344 |    8123236
  misprediction rate                 |      1.67% |     58.40% |      3.28% |     17.55%
  mpki                               |       0.02 |      28.03 |       2.07 |      32.49
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   67340366 |   30574536 |   34888554 |   34415971
    num misses                       |          6 |         14 |         22 |        133
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  439756732 |  102836943 |  121584036 |   96931746
    num misses                       |   15935016 |     709480 |    1056371 |     514547
    miss rate                        |      3.62% |      0.69% |      0.87% |      0.53%
    mpki                             |      27.11 |       2.61 |       2.89 |       2.06
  L2 TLB                             |            |            |            |           
    num accesses                     |   15935022 |     709494 |    1056393 |     514680
    num misses                       |   11407445 |     709486 |      88755 |      50830
    miss rate                        |     71.59% |    100.00% |      8.40% |      9.88%
    mpki                             |      19.40 |       2.61 |       0.24 |       0.20
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   67340366 |   30574536 |   34888554 |   34415971
    num cache misses                 |     374792 |      48001 |     207689 |    2393025
    miss rate                        |      0.56% |      0.16% |      0.60% |      6.95%
    mpki                             |       0.64 |       0.18 |       0.57 |       9.57
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  439756732 |  102836943 |  121584036 |   96931746
    num cache misses                 |    5213259 |    8080644 |    7517393 |    2674973
    miss rate                        |      1.19% |      7.86% |      6.18% |      2.76%
    mpki                             |       8.87 |      29.72 |      20.57 |      10.70
  Cache L2                           |            |            |            |           
    num cache accesses               |    5614306 |    9362866 |    8361712 |    5281964
    num cache misses                 |    4171441 |    8128563 |    2987254 |    3190869
    miss rate                        |     74.30% |     86.82% |     35.73% |     60.41%
    mpki                             |       7.10 |      29.90 |       8.18 |      12.76
  Cache L3                           |            |            |            |           
    num cache accesses               |    4197776 |    9362783 |    3655981 |    3406442
    num cache misses                 |    4033620 |    8119626 |    2833442 |    3083407
    miss rate                        |     96.09% |     86.72% |     77.50% |     90.52%
    mpki                             |       6.86 |      29.87 |       7.75 |      12.33
DRAM summary                         |            |            |            |           
  num dram accesses                  |   25285533 |          0 |          0 |          0
  average dram access latency (ns)   |     175.26 |        inf |        inf |        inf
  average dram queueing delay        |      65.25 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     80.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
