                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  253527685 |  284455087 |  360741537 |  249999907
  Cycles                             |  258719153 |  258719391 |  258719133 |  258717190
  IPC                                |       0.98 |       1.10 |       1.39 |       0.97
  Time (ns)                          |   86239718 |   86239797 |   86239711 |   86239063
Branch predictor stats               |            |            |            |           
  num correct                        |     336605 |   42648105 |   29051820 |    4611008
  num incorrect                      |       5706 |    4895069 |    4862447 |     704186
  misprediction rate                 |      1.67% |     10.30% |     14.34% |     13.25%
  mpki                               |       0.02 |      17.21 |      13.48 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   29022274 |   45694284 |   52868357 |   23785065
    num misses                       |          6 |       2084 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  189714157 |  115581907 |  172937021 |  127043714
    num misses                       |    6955503 |     711588 |     970302 |     281091
    miss rate                        |      3.67% |      0.62% |      0.56% |      0.22%
    mpki                             |      27.43 |       2.50 |       2.69 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |    6955509 |     713672 |     970367 |     281153
    num misses                       |    4990621 |     104704 |       6116 |       4006
    miss rate                        |     71.75% |     14.67% |      0.63% |      1.42%
    mpki                             |      19.68 |       0.37 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   29022274 |   45694284 |   52868357 |   23785065
    num cache misses                 |      25886 |     855172 |    1554803 |       4587
    miss rate                        |      0.09% |      1.87% |      2.94% |      0.02%
    mpki                             |       0.10 |       3.01 |       4.31 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  189714157 |  115581907 |  172937021 |  127043714
    num cache misses                 |    2090806 |    1131504 |    5760203 |    1941698
    miss rate                        |      1.10% |      0.98% |      3.33% |      1.53%
    mpki                             |       8.25 |       3.98 |      15.97 |       7.77
  Cache L2                           |            |            |            |           
    num cache accesses               |    2116789 |    2027777 |    7318186 |    2001212
    num cache misses                 |    1415135 |     452723 |      73439 |     341825
    miss rate                        |     66.85% |     22.33% |      1.00% |     17.08%
    mpki                             |       5.58 |       1.59 |       0.20 |       1.37
  Cache L3                           |            |            |            |           
    num cache accesses               |    1415270 |     494405 |      77214 |     397594
    num cache misses                 |    1294906 |     377274 |      72494 |     244877
    miss rate                        |     91.50% |     76.31% |     93.89% |     61.59%
    mpki                             |       5.11 |       1.33 |       0.20 |       0.98
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2537752 |          0 |          0 |          0
  average dram access latency (ns)   |     122.23 |        inf |        inf |        inf
  average dram queueing delay        |      12.22 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     29.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
