                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4129383444 |   912673027 |  4017230921 |   249999989 |  3776842988 |  3075884134 |   527123523 |  1025140056
  Cycles                             |  4600570473 |  4600570613 |  4600570466 |  4600569556 |  4600570467 |  4600570466 |  4600570911 |  4600570479
  IPC                                |        0.90 |        0.20 |        0.87 |        0.05 |        0.82 |        0.67 |        0.11 |        0.22
  Time (ns)                          |  1533523491 |  1533523538 |  1533523489 |  1533523185 |  1533523489 |  1533523489 |  1533523637 |  1533523493
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   222113482 |   125476508 |    74962178 |    43244780 |   486604273 |    70848672 |   123502860 |   173901933
  num incorrect                      |   156942542 |    17252614 |    11432780 |    11689069 |   113547600 |     1262050 |    13717700 |    15968968
  misprediction rate                 |      41.40% |      12.09% |      13.23% |      21.28% |      18.92% |       1.75% |      10.00% |       8.41%
  mpki                               |       38.01 |       18.90 |        2.85 |       46.76 |       30.06 |        0.41 |       26.02 |       15.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   336130838 |   159861821 |   382530282 |    23761816 |   529582458 |   275555228 |    44555562 |   118870559
    num misses                       |          52 |         108 |         122 |           3 |         263 |           4 |       36419 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1217188552 |   425297223 |  2041012091 |    88558906 |  1474623617 |  1207087814 |   182631018 |   354844388
    num misses                       |       72489 |    16567503 |     4525981 |    21160173 |     2651843 |      638826 |     2799442 |     5966893
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.68%
    mpki                             |        0.02 |       18.15 |        1.13 |       84.64 |        0.70 |        0.21 |        5.31 |        5.82
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       72541 |    16567611 |     4526103 |    21160176 |     2652106 |      638830 |     2835861 |     5966935
    num misses                       |       64648 |     4951057 |       62398 |    10898494 |      422285 |      335729 |     2398645 |     1630341
    miss rate                        |      89.12% |      29.88% |       1.38% |      51.50% |      15.92% |      52.55% |      84.58% |      27.32%
    mpki                             |        0.02 |        5.42 |        0.02 |       43.59 |        0.11 |        0.11 |        4.55 |        1.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   336130838 |   159861821 |   382530282 |    23761816 |   529582458 |   275555228 |    44555562 |   118870559
    num cache misses                 |      176020 |     3470025 |      749278 |      198863 |    16786103 |      414299 |      874620 |      142760
    miss rate                        |       0.05% |       2.17% |       0.20% |       0.84% |       3.17% |       0.15% |       1.96% |       0.12%
    mpki                             |        0.04 |        3.80 |        0.19 |        0.80 |        4.44 |        0.13 |        1.66 |        0.14
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1217188552 |   425297223 |  2041012091 |    88558906 |  1474623617 |  1207087814 |   182631018 |   354844388
    num cache misses                 |     4647719 |    24234212 |    31505139 |    28778049 |    18620669 |    31228091 |    15756720 |    41640567
    miss rate                        |       0.38% |       5.70% |       1.54% |      32.50% |       1.26% |       2.59% |       8.63% |      11.73%
    mpki                             |        1.13 |       26.55 |        7.84 |      115.11 |        4.93 |       10.15 |       29.89 |       40.62
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5054011 |    32332370 |    32970073 |    32696681 |    36617800 |    31674475 |    16675766 |    45929982
    num cache misses                 |     4637185 |    23799807 |    17063131 |    24408994 |    16675430 |    22247121 |    15953748 |    36904597
    miss rate                        |      91.75% |      73.61% |      51.75% |      74.65% |      45.54% |      70.24% |      95.67% |      80.35%
    mpki                             |        1.12 |       26.08 |        4.25 |       97.64 |        4.42 |        7.23 |       30.27 |       36.00
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4870889 |    28434519 |    17779456 |    28154428 |    17892937 |    22291972 |    15999331 |    41052904
    num cache misses                 |     4607470 |    15715680 |     4142012 |    17739606 |     3986704 |    21135274 |    14883046 |    22634985
    miss rate                        |      94.59% |      55.27% |      23.30% |      63.01% |      22.28% |      94.81% |      93.02% |      55.14%
    mpki                             |        1.12 |       17.22 |        1.03 |       70.96 |        1.06 |        6.87 |       28.23 |       22.08
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   137125341 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      178.90 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       68.89 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
